RawReturnMax,RawReturnMin,RawReturnAverage,Median Bonus,NumSamples,ExplainedVariance,ReturnMax,Mean Discrim,BonusRewardMax,Entropy,Perplexity,BonusRewardAverage,Iteration,BonusRewardMin,ElapsedTime,PathLenMax,ReturnAverage,AverageDiscountedReturn,PathLenMin,NumTrajs,ReturnMin,PathLenAverage
2.0,-10.0,-0.15625,2.43046437176,63462,3.497246392480946e-08,2.04986768790474,0.311845137358,7.1372031297168075,16.009041040709988,8966814.48165,0.05980043837524577,340,-5.9903162132384,4978.192992210388,500,-0.1532851129529923,-0.03317657189294731,113,128,-9.999890145643535,495.796875
2.0,-11.0,0.0078125,2.26652404038,63977,7.631858700563043e-08,2.0472250994565626,0.331561434346,7.280008879908317,15.98926316590351,8791212.19154,0.07550394678825895,341,-4.680291308509113,4992.750826120377,500,0.011586340627869025,0.011885091927448417,477,128,-11.002599177676993,499.8203125
1.0,-11.0,-0.3984375,2.28959216224,62767,2.2731594273572853e-08,1.0331600499073486,0.324865533478,8.141544641147867,15.980824523954347,8717338.43503,0.07028499605989047,342,-5.509227503747747,5007.340948104858,500,-0.3949909544158663,-0.053724855775064924,119,128,-11.010812670501089,490.3671875
2.0,-11.0,-0.5546875,2.28640941686,62947,1.689297812745849e-08,1.9938134614242935,0.353133211758,7.303756019608124,15.985065022587246,8754382.7845,0.059652620560264415,343,-5.859316592963331,5022.0704782009125,500,-0.5517539425731195,-0.0182264410917976,247,128,-10.997084265204172,491.7734375
2.0,-10.0,-0.3203125,2.24756490175,62906,2.4066315496007462e-08,2.0331331608562677,0.330219069043,5.326120537975947,15.973211863187677,8651228.25121,0.048520190528536185,344,-4.76846981788176,5036.8334238529205,500,-0.31792796007391566,-0.07490517490900961,74,128,-10.023001533284475,491.453125
2.0,-11.0,-0.2109375,2.52090626271,63466,2.596094028639584e-08,2.016620142590494,0.355183216923,6.983530267366668,15.958085213616608,8521348.94897,0.05537066182440429,345,-6.166429336367035,5051.276656389236,500,-0.20819206685675964,-0.015821513018997643,113,128,-10.992626175789349,495.828125
2.0,-10.0,-0.375,2.73644145978,63059,2.7978492078695183e-08,2.031384471895532,0.319316117285,6.695601681378687,15.965449754643586,8584336.42515,0.06505345982903554,346,-6.519868271859935,5066.09942984581,500,-0.3717951514661255,-0.04956027088708762,104,128,-10.009233061911827,492.6484375
2.0,-11.0,-0.1171875,2.85916729058,63363,4.716611945454474e-08,2.0161422384326704,0.301669177519,6.553163212626229,15.952787955858003,8476328.51483,0.03109396769261162,347,-4.668625208365107,5080.855386018753,500,-0.11564827572272904,-0.03482512800820871,122,128,-11.011722917359842,495.0234375
2.0,-11.0,-0.265625,2.70163821494,63106,2.6120847707034045e-08,2.03349648378894,0.295141736202,6.252132162805612,15.959777895112659,8535785.0931,0.059866371684253204,348,-5.8257769416610685,5095.494096755981,500,-0.26267349433476056,-0.02966533559791458,146,128,-11.0145222770478,493.015625
2.0,-10.0,-0.0703125,2.51439781858,63145,3.465733489083078e-08,2.0328175977778105,0.32377277734,6.137984176133538,15.94498934595444,8410482.0246,0.08519770647180941,349,-4.918863197408086,5110.668626308441,500,-0.0661095240819044,-0.016461371067040813,137,128,-10.009771343809739,493.3203125
2.0,-11.0,-0.37209302325581395,2.51400709697,63328,2.0129191424800297e-08,2.018301780032377,0.311096595387,6.0202390627756905,15.935203067259275,8328576.13416,0.05052556670094814,350,-6.785055098543122,5125.289499282837,500,-0.369612648768963,-0.052093699917219544,60,129,-11.01033528530926,490.91472868217056
2.0,-11.0,0.0390625,2.39058089994,63919,4.521354679543066e-08,2.0511411143283507,0.324502981632,7.713904441442661,15.936857217612038,8342364.25198,0.07502080045644802,351,-4.601835237715334,5140.223770141602,500,0.04280879261279342,0.010002741141859273,440,128,-10.980008986621725,499.3671875
1.0,-9.0,-0.03125,2.82311118321,63739,5.2428604124798994e-08,1.0522531156302333,0.28465928692,8.365903526073115,15.90851012998873,8109202.85778,0.08445368060265612,352,-4.77504550274598,5154.607805967331,500,-0.027044536603177523,0.015899471616153127,250,128,-9.012300699991453,497.9609375
2.0,-10.0,-0.3359375,2.57423941814,63121,2.824119904598632e-08,2.003331908733705,0.299494016882,7.424843978843436,15.917100087811166,8179160.60519,0.057898463780903665,353,-5.982599875282698,5169.3045773506165,500,-0.3330823367716293,-0.03259574226224733,207,128,-10.01221429374905,493.1328125
2.0,-10.0,-0.20155038759689922,2.2781447425,63575,4.2684549006466455e-08,1.9981454003886412,0.340549762254,7.1706909876920495,15.917106268771358,8179211.16041,0.06228728779614881,354,-5.420516094414776,5184.055614948273,500,-0.198480686572372,-0.07955168576066761,25,129,-10.018603456136374,492.82945736434107
2.0,-11.0,-0.2248062015503876,2.9591365376,63499,2.934694709466612e-08,2.002439279563443,0.263534024963,7.62312604863129,15.91905211702168,8195142.15876,0.04594062390369788,355,-4.438777687398111,5198.803478717804,500,-0.2225448188548366,-0.03412382700938338,72,129,-11.02195078050183,492.2403100775194
2.0,-2.0,-0.03125,2.2067568834,64000,1.851251735240922e-07,2.046241359887193,0.348257719786,5.522011484750483,15.903449349430216,8068267.63108,0.059152856419494255,356,-5.393249207777446,5213.391829967499,500,-0.028292357179025264,-0.02667028322350837,500,128,-2.0033048425476174,500.0
2.0,-11.0,-0.3984375,2.48171104314,62993,2.2713459002510206e-08,1.9943398365322271,0.323098045698,6.447170109476124,15.914385867120583,8156990.65892,0.05231552028027101,357,-5.51381039692156,5228.208859920502,500,-0.395862881586707,-0.03595801123558322,235,128,-10.998807638638445,492.1328125
2.0,-10.0,-0.3984375,2.52840829654,63013,2.8770205218187073e-08,2.065014104533056,0.318913109589,6.592156860236841,15.903919746598099,8072063.81411,0.06394395885116266,358,-5.647154486784272,5243.670721054077,500,-0.3952896088444622,-0.06242187351112562,147,128,-10.013770610157252,492.2890625
2.0,-10.0,-0.078125,2.209593152,63409,4.9420370129560354e-08,2.04249779641462,0.333767052023,8.67867442956332,15.892274850197253,7978610.64951,0.07841745653748905,359,-6.438034453002367,5258.103578567505,500,-0.07424033398313619,-0.02726187172246364,167,128,-10.01365660465783,495.3828125
1.0,-11.0,-0.3953488372093023,2.83609803763,63269,2.099215468120974e-08,1.0289161831948197,0.288047312684,6.192820690337589,15.903853938253087,8071532.62243,0.06394204563359951,360,-6.947931861555742,5272.802988529205,500,-0.3922127524920992,-0.07416862956974822,48,129,-10.96421677647031,490.4573643410853
1.0,-9.0,-0.1328125,2.96559464778,63872,8.423722064332395e-08,1.0488270302959826,0.270942834462,7.550726991971994,15.889811548232522,7958981.10889,0.0635731900478059,361,-5.216618003902742,5287.618289470673,500,-0.1296401978166146,-0.011469120840502358,372,128,-9.013082528817204,499.0
2.0,-10.0,-0.21875,2.53950270331,63345,3.425411287949487e-08,1.9942005029385736,0.312067588717,6.312175367049354,15.891574835202709,7973027.45681,0.04999523335426472,362,-5.437403021928487,5302.309527873993,500,-0.21627582183060484,-0.02723533860473581,206,128,-10.023468384872327,494.8828125
3.0,-11.0,-0.390625,2.24784763159,62757,1.6770628108453423e-08,3.023998427680871,0.336591580173,7.669738331147638,15.880870126003325,7888133.70856,0.05870370043263437,363,-5.119286920197724,5316.89963388443,500,-0.3877468217749602,-0.022867297076892078,109,128,-11.01512307602385,490.2890625
1.0,-2.0,-0.046875,2.47815217667,64000,2.563946647216042e-07,1.0341608882797764,0.332208498469,7.1148496231208105,15.89243784700583,7979911.24358,0.05036256924257994,364,-4.67799464818883,5331.615313529968,500,-0.044356871537871004,-0.006041591931698636,500,128,-1.9988417440172839,500.0
2.0,-10.0,-0.1953125,2.00782268983,63470,2.8727037082454387e-08,2.007536878813193,0.364039849222,7.296132604280051,15.876870522515443,7856647.30999,0.0375144122472024,365,-4.69602307807085,5346.316445112228,500,-0.19345231269896102,-0.018157288501893975,133,128,-10.01559810345316,495.859375
2.0,-10.0,-0.265625,2.30815534703,63387,3.677939042212586e-08,1.9959343292907024,0.329705497219,7.652289700174209,15.861498340971288,7736797.04134,0.054439409931436096,366,-5.261159935834298,5360.85662817955,500,-0.2629291008770907,-0.015367579202150584,223,128,-10.011574104482126,495.2109375
1.0,-10.0,-0.171875,1.89537909835,63563,5.073641573538623e-08,1.0283296562708009,0.404664733553,7.169047005933202,15.860816262545589,7731521.73829,0.06886038145563568,367,-4.793174762275621,5375.2215321063995,500,-0.16845549029182452,-0.017105791587687207,243,128,-10.011214491485132,496.5859375
2.0,-10.0,-0.140625,2.54728350103,63768,4.9644313326879796e-08,2.0076898325159975,0.306565692627,6.440850159893787,15.860103335731958,7726011.69349,0.06170548781348815,368,-5.129259248196071,5390.207660675049,500,-0.13755090972899184,-0.003929453531436028,288,128,-9.997007056325083,498.1875
2.0,-11.0,-0.11627906976744186,2.25866688357,63911,5.9087950088354546e-08,2.0129710131455973,0.345370859425,5.497676911691702,15.850330866576403,7650877.20521,0.043830551589800204,369,-6.036311969135605,5405.023445367813,500,-0.11410755474212737,-0.039598172123413704,37,129,-11.012291455137355,495.4341085271318
2.0,-10.0,-0.4140625,2.37589170626,62765,2.319747727241861e-08,2.0013131435244103,0.319434585528,7.575640176372052,15.8391144312651,7565541.114,0.04871561060636078,370,-7.061868014470568,5419.590510129929,500,-0.4116737224221029,-0.05087080860259037,179,128,-10.022964879086764,490.3515625
2.0,-11.0,-0.2734375,2.14031173212,63531,3.387728164661041e-08,2.028092569287966,0.354509120543,7.061707175923725,15.837259732983352,7551522.32223,0.04536613010067764,371,-5.5708286108988325,5434.299111366272,500,-0.2711858159285733,-0.02499807437925189,306,128,-11.005791760832652,496.3359375
2.0,-10.0,0.0,2.2401732714,63797,7.415295666390875e-08,2.0185459192479813,0.337239043254,6.64036554030751,15.844217717657097,7604248.92152,0.06905893008715716,372,-4.896648239075567,5449.110540151596,500,0.003441994189664361,-0.0022477533575546776,297,128,-9.99062935829998,498.4140625
1.0,-10.0,-0.125,2.0075953914,63358,3.6289529714572666e-08,1.0472858734909498,0.334719768219,6.0348316597399565,15.866122538294352,7772656.3639,0.07160769219157931,373,-6.1233040202424975,5463.771881103516,500,-0.12145553112353577,-0.02378993374935034,113,128,-10.013880003740866,494.984375
1.0,-11.0,-0.4375,1.95361454024,62813,2.4131652565095862e-08,1.0386771105647665,-0.242186914127,5.09906237537221,15.870272800721983,7804981.96103,0.03992792539106696,374,-4.441695976022597,5478.953626155853,500,-0.43554063064250836,-0.07376793609269568,88,128,-10.999574558346582,490.7265625
2.0,-10.0,-0.140625,2.45686420526,63989,8.011707530730661e-08,2.0015448389555734,0.31085333142,6.003235508670872,15.882196947531305,7898606.80061,0.07970798947315433,375,-5.411876258904725,5493.836328268051,500,-0.13664028551687676,-0.004395285537040724,489,128,-10.0043858966796,499.9140625
2.0,-9.0,0.0546875,2.4488550065,63737,8.007106955254528e-08,2.0345941552283784,0.369141259117,6.230272357732829,15.867818164669035,7785847.06513,0.04058288169082276,376,-5.793874500197443,5508.440440654755,500,0.05670830557056886,0.0003447807193150695,237,128,-9.023353955680015,497.9453125
2.0,-11.0,-0.2421875,2.56833758779,63361,3.4789474412377785e-08,2.0093625251515,0.308741945067,6.261284973706093,15.888573329196324,7949132.24576,0.03949078949729116,377,-4.721004595790768,5523.091447353363,500,-0.24023267506770485,-0.021665371999469524,116,128,-11.01208604765599,495.0078125
2.0,-10.0,-0.43410852713178294,2.62373370676,63486,2.4705269496827498e-08,2.0096640289920615,0.911005529717,6.7025113759257255,15.90303802045947,8064949.60131,0.04082711515145247,378,-5.201677348277535,5538.006423950195,500,-0.4320992633856549,-0.048580818550978074,115,129,-10.014081426246259,492.13953488372096
3.0,-10.0,-0.015625,2.53154364982,63835,7.378509592204097e-08,3.027853744135635,0.31590938783,8.472874546428297,15.8975550457895,8020850.69401,0.06569952623347387,379,-4.458137103197085,5552.875966310501,500,-0.012348492767879853,0.014209836792304902,335,128,-10.008014018852872,498.7109375
1.0,-11.0,-0.2578125,2.73912609515,63279,2.7491240950361373e-08,1.042502509015823,0.312303210684,6.832540606905536,15.908334288248085,8107777.0468,0.08304588973669338,380,-5.543542505509844,5567.769547224045,500,-0.25370698370574357,-0.019830626731715227,195,128,-11.00895089308835,494.3671875
2.0,-10.0,-0.0703125,2.55522512483,63797,7.705978666283642e-08,1.9945590683488592,0.319160107078,5.967748292067386,15.920846160904214,8209857.79973,0.035565817740860865,381,-6.126085624597646,5582.789161682129,500,-0.06853984962936424,-0.0064814235608955505,297,128,-10.007077606560841,498.4140625
2.0,-12.0,-0.1015625,2.52792486798,63754,4.776419704199952e-08,2.033064722831794,0.335226224185,7.3142581043633585,15.933743599789231,8316429.71403,0.06700869744425614,382,-5.863902819132752,5597.546747207642,500,-0.09822494336182734,0.001967015201479407,261,128,-11.986437636483988,498.078125
1.0,-2.0,-0.0703125,2.24165670909,64000,2.5351717602983825e-07,1.0462403152360136,0.353587794546,7.078343444408852,15.933396934426634,8313547.19557,0.04798184972101692,383,-4.999435464827055,5612.337936878204,500,-0.06791340751394914,-0.006402457824000662,500,128,-1.9702995455017867,500.0
2.0,-10.0,-0.1640625,2.28973459633,63811,5.243967304835451e-08,2.0030181866087635,0.307388143045,9.055923220182047,15.931757985604287,8299932.87682,0.03965288319425363,384,-6.478768104684927,5627.4930465221405,500,-0.16208571083632142,-0.00672920767666467,321,128,-10.011580849579294,498.5234375
2.0,-10.0,-0.1875,2.18870000611,63063,3.75824537046654e-08,2.0312879417210565,0.367080970149,6.593749516149185,15.925461133534258,8247833.63008,0.06223230212227204,385,-4.1750490425113185,5642.107122182846,500,-0.18443394088379933,-0.05243753457713521,101,128,-10.011586778666544,492.6796875
2.0,-11.0,-0.2109375,2.34537071781,63567,2.740718763050154e-08,2.0354622318992956,0.334606899378,5.911487958451803,15.924579922554553,8240568.74994,0.06451079834810786,386,-5.720527207454089,5655.598567008972,500,-0.20773378287609828,-0.01993205733913415,151,128,-10.993572743832628,496.6171875
2.0,-10.0,-0.078125,2.58203877837,63703,8.055873879087017e-08,2.013988027771734,0.30971225291,6.760161686424484,15.916099777754976,8170982.99934,0.03882504180634279,387,-4.50119245591846,5670.146993398666,500,-0.07619275653266441,-0.024963406040634403,203,128,-10.017866446510027,497.6796875
2.0,-10.0,-0.359375,2.42938960718,63315,2.296243750699034e-08,2.0282673707392918,0.333821968012,5.266325381580192,15.903257479054387,8066719.71805,0.04503388247259576,388,-4.577572955265968,5684.836261510849,500,-0.3571474060400372,-0.007424186573363298,249,128,-10.02114155966162,494.6484375
2.0,-10.0,-0.1640625,2.41007565516,63428,3.492385258763164e-08,2.0138786458933473,0.319920031993,6.113766967839091,15.898241216448834,8026356.25508,0.05677372676708275,389,-4.9034741782686275,5699.323539972305,500,-0.16124918442079486,-0.009372938769321455,216,128,-10.0142644356381,495.53125
2.0,-1.0,0.0625,2.46830540048,64000,2.0070401840488472e-07,2.012853756520095,0.318356230024,8.742816715971763,15.899726635794869,8038287.61928,0.05340225497780348,390,-5.733244040037464,5714.171590566635,500,0.06517011274889023,0.004678765101381008,500,128,-1.019879183241585,500.0
2.0,-10.0,-0.15625,2.61887121044,63296,3.5908924167493694e-08,2.0343712968380965,0.297958346153,7.105981102201207,15.918782690190465,8192934.465,0.05317243530287674,391,-5.057323602050412,5728.415970802307,500,-0.1536206230742727,-0.020518609496458864,172,128,-10.008901983251278,494.5
2.0,-2.0,0.0859375,2.14402316835,64000,2.044429137093573e-07,2.0366157455637404,0.362315644686,7.893469590885216,15.920805791435457,8209526.37882,0.05991915791948327,392,-5.386569253113811,5743.267165660858,500,0.08893345789597419,0.011746884730833771,500,128,-1.9787795083460866,500.0
2.0,-10.0,-0.1076923076923077,1.9798007665,64101,7.201113483290555e-08,2.02089260413007,0.374441108769,8.59399641838109,15.941707886638174,8382928.60245,0.0804325555109087,393,-4.70098105087426,5758.331463813782,500,-0.10372630212245781,-0.07947937171358545,49,130,-10.007126313375707,493.0846153846154
2.0,-11.0,-0.3203125,2.65860562277,63142,2.4114476748771096e-08,2.040874472836832,0.220188617291,6.361997332332175,15.939928501674862,8368025.40853,0.06261737372681986,394,-8.28043481101313,5772.972282171249,500,-0.3172236045219852,-0.027298469420854798,187,128,-10.99950880414973,493.296875
2.0,-10.0,-0.3125,1.94813686333,62877,2.876095905879339e-08,2.041696518578639,0.383815571228,7.072362466578049,15.944834196006394,8409177.23997,0.06360616656119387,395,-6.185148504050021,5787.68154168129,500,-0.3093754961446341,-0.06916813184965534,81,128,-10.015436302239136,491.2265625
2.0,-10.0,-0.3515625,2.35471463466,63098,2.3514961311477123e-08,2.0031601386803453,0.339521998534,8.884794684057956,15.952774225031332,8476212.12863,0.06981292460313417,396,-6.171123837914871,5802.2626740932465,500,-0.3481210500651495,-0.028383378545472376,277,128,-10.009414786256565,492.953125
1.0,-10.0,-0.4296875,2.40394748957,62337,2.5762563637954372e-08,1.0265292319427064,0.314188008714,6.48239592056494,15.954984477262485,8494967.41472,0.06628998678900469,397,-5.2396365960468,5817.133548259735,500,-0.42645912585432333,-0.11236621784448571,62,128,-10.013274840966458,487.0078125
2.0,-10.0,-0.0390625,2.08061285927,63374,5.076438602813482e-08,2.0510720869727552,0.354321702524,6.355944006924845,15.95572015983933,8501219.31367,0.061971113098113276,398,-5.339739959233712,5831.700214147568,500,-0.03599425209259391,-0.023625033131943793,117,128,-10.020936440582691,495.109375
2.0,-11.0,-0.6666666666666666,2.87369153715,62836,1.7434138799288235e-08,2.0214049703004067,0.291202212762,6.960767123821904,15.9488371442986,8442906.20425,0.069749790833422,399,-6.938966955541215,5846.56374502182,500,-0.6632691489482101,-0.107610619340092,80,129,-11.01457233145016,487.1007751937984
1.0,-10.0,0.0,2.94993008645,64057,1.0410994610854374e-07,1.0312966438982571,0.283275583368,8.021435699893372,15.939478773962751,8364262.92172,0.06449200002501589,400,-5.5562107801631,5861.227192640305,500,0.0032024527485290336,-0.033326864155106106,57,129,-10.011240528060135,496.5658914728682
2.0,-10.0,-0.125,2.09438751775,63900,4.898636507544296e-08,1.9893480568686723,0.362032270077,8.644362098829424,15.946504453142465,8423234.46459,0.04605082139572496,401,-5.202113301136285,5876.02269411087,500,-0.12270105665063526,-0.0031948680008517497,419,128,-9.995495094815553,499.21875
2.0,-10.0,-0.0859375,2.38173795315,63238,5.260418833863412e-08,1.9781392294732083,0.377920955468,5.30017767021956,15.944445024003846,8405905.26035,0.049816502208883576,402,-5.159352733510511,5890.798636436462,500,-0.08347633127602706,-0.038123483661806,83,128,-10.009461961040559,494.046875
2.0,-10.0,-0.296875,2.75479255663,63401,3.5880397208920556e-08,2.047468147026572,0.309626754685,7.857077330222219,15.931398198155206,8296947.20228,0.06069001966514252,403,-5.911140749059015,5905.555047273636,500,-0.2938689000493831,-0.005625353573182045,233,128,-10.024027989652975,495.3203125
2.0,-10.0,-0.21705426356589147,2.8167817826,63652,4.037767142861526e-08,2.0084175596650358,0.29448524753,6.675661941438981,15.938621450589451,8357095.11662,0.06069631103491997,404,-5.858580587247454,5920.368957996368,500,-0.21405934760465525,-0.06346803422912839,50,129,-10.002507566870092,493.4263565891473
4.0,-11.0,-0.21875,2.48418976643,63316,3.6332099329072776e-08,3.997297109483326,0.312947184202,6.781452191773653,15.94055540001392,8373272.95443,0.03968250338646833,405,-5.709231470004573,5934.867580413818,500,-0.21678708016842368,-0.0341265763293225,104,128,-10.991259793431302,494.65625
2.0,-2.0,0.03125,2.29264046324,64000,2.510900593000187e-07,1.9873707905577667,0.335088596539,9.053891013976031,15.947679140726464,8433134.94738,0.061181316510170315,406,-5.829850956976442,5949.601231575012,500,0.034309065825508446,0.007486193815176774,500,128,-2.0009679710026194,500.0
2.0,-11.0,-0.28125,1.88767323015,63762,3.4784533586851296e-08,2.0158523527765215,0.393464641665,7.096358980481298,15.940394637153604,8371926.95132,0.04313157925667071,407,-4.842127792906293,5964.486434936523,500,-0.27910144081518445,-0.004905654101231477,358,128,-11.010193035462395,498.140625
2.0,-10.0,-0.03125,2.10927803436,63968,8.191821587733017e-08,1.9922998609268492,0.351288495812,6.212193724356576,15.933240664759662,8312248.14183,0.07131923607351641,408,-4.71501295578091,5979.241324663162,500,-0.027685821177225976,0.005072800481108777,468,128,-9.997205788114808,499.75
2.0,-11.0,-0.1484375,2.25061587679,63559,3.425938344125967e-08,1.959952383507572,0.35300975321,7.094214061763388,15.923479160436086,8231502.83465,0.0484756404106018,409,-4.86290112705307,5993.96150803566,500,-0.1460304193524551,-0.0004103136263795116,281,128,-11.006741140426893,496.5546875
2.0,-10.0,-0.234375,2.78050940439,63279,2.951701638664872e-08,2.0244524351687923,0.28644598338,6.861227671669265,15.925037975478668,8244344.23117,0.05518133924521117,410,-7.841476716078297,6008.42684173584,500,-0.23164701565148618,-0.024822943478621608,126,128,-10.01200436839471,494.3671875
1.0,-10.0,-0.1015625,2.30514772502,63903,8.0605285779356e-08,1.0370318722951744,0.335422316343,8.650600898183866,15.923688790591664,8233228.58675,0.04134451791396001,411,-5.786988100975336,6023.477287769318,500,-0.09949840724355018,-0.007369059562698727,403,128,-10.006551218143754,499.2421875
2.0,-1.0,0.1015625,2.3085139497,64000,2.3812874416773155e-07,2.009391146159068,0.327185615991,6.2316299002920195,15.920807103031214,8209537.1464,0.04938351919735972,412,-5.463149946985889,6038.012049913406,500,0.10403167595986793,0.006165131300208387,500,128,-1.0172265785352277,500.0
2.0,-12.0,-0.3203125,2.31139237293,62860,1.8670184620539487e-08,2.0233591104985282,0.326707381416,8.688357916697889,15.91305039562205,8146104.50107,0.054187136626619385,413,-5.3851770168029836,6052.8375198841095,500,-0.31765140358722715,-0.022238349056824966,197,128,-11.998798789277641,491.09375
2.0,-10.0,0.0390625,2.21848037977,63650,7.918275624074766e-08,1.9976818821059505,0.350532427915,6.972004894949937,15.920136340557418,8204032.34337,0.05967435468615608,414,-4.84539493252109,6067.855878829956,500,0.042029900527948326,-0.006360573996366571,150,128,-10.011747731792166,497.265625
2.0,-10.0,-0.17054263565891473,2.68072537467,63769,4.1232447789418813e-08,2.0004568462980696,0.267084623961,9.449556118422938,15.907563407021247,8101529.32212,0.052976169432827534,415,-6.9782808535212935,6082.457250118256,500,-0.16792384701661858,-0.0637941001397151,25,129,-10.010879494660704,494.3333333333333
2.0,-10.0,-0.09375,2.74052945832,62883,3.656697744602866e-08,2.0160596859602715,0.289617970903,6.76373940889992,15.898673614840376,8029827.58906,0.04631999630463746,416,-9.280740030523484,6097.019247770309,500,-0.09147442161904337,-0.059623016881210925,93,128,-10.012115648431058,491.2734375
2.0,-10.0,-0.0390625,2.82428205753,63959,8.199810663800378e-08,1.9975843778515747,0.27915465255,6.607823553723509,15.902554634355726,8061052.05883,0.06582668942223337,417,-5.2652866400202205,6112.002155542374,500,-0.035773274040033914,3.089952726701109e-05,459,128,-9.98219212841308,499.6796875
2.0,-10.0,-0.09375,2.94547467747,63911,8.284289598758932e-08,1.9950414808975694,0.29038386269,7.471751017174743,15.901243326023689,8050488.46168,0.04501426838284237,418,-5.8861648635914445,6126.80517244339,500,-0.09150241647920633,-0.005545772465251238,411,128,-10.010747943795389,499.3046875
2.0,-11.0,-0.1328125,2.03723615419,63129,3.454663011215331e-08,2.0105386545082484,0.358626393281,7.492737031888429,15.890590911317384,7965186.46276,0.07376960609452828,419,-5.329006908426692,6141.275311946869,500,-0.12917421760692074,-0.0306326418317226,119,128,-11.005737890482266,493.1953125
1.0,-10.0,-0.28125,2.6188129828,63450,3.664076797527116e-08,1.0342349345339878,0.315197332656,6.124110282232295,15.878438142622477,7868973.20693,0.04013631191774513,420,-5.32162281331886,6156.12578701973,500,-0.27926043047563986,-0.02262872060314839,214,128,-10.013236219224227,495.703125
2.0,-10.0,-0.359375,1.85016062999,63032,2.0261452848835404e-08,2.0045730691065025,0.391758588681,7.525490596477742,15.867473527399705,7783164.23438,0.06838107754779241,421,-5.368850118342819,6171.19128704071,500,-0.3560076593125059,-0.02925555164885684,117,128,-10.020080919659405,492.4375
2.0,-10.0,-0.0390625,2.47164529343,63685,4.8784039918814415e-08,2.001938578567221,0.320792498327,6.624823249708462,15.868950756755554,7794670.24949,0.05811428560484429,422,-5.108358152517257,6185.84916973114,500,-0.03617108728223078,0.003955247430577899,306,128,-10.030071662534725,497.5390625
2.0,-10.0,-0.375,1.94737841191,62944,1.9590847277761725e-08,2.0136551674275993,0.415554467245,6.536570711207601,15.86283209086598,7747122.87809,0.05112799539444249,423,-5.536711782486738,6200.53670167923,500,-0.3724857808264782,-0.024635868451621214,197,128,-10.015497839521476,491.75
1.0,-10.0,-0.1328125,2.4135785266,63755,3.581294594212636e-08,1.0278391621473446,0.330707056253,7.87857554605956,15.861473962618753,7736608.43328,0.04913849302423185,424,-5.634511851318268,6215.2260818481445,500,-0.13036498076346878,0.00926231451687123,409,128,-10.006988741478173,498.0859375
1.0,-10.0,-0.09375,2.46604506528,63457,3.59975792507683e-08,1.0603563742069195,0.320865256741,7.597969957662002,15.866330194321405,7774270.57044,0.062474656914520955,425,-4.860136779605732,6230.008243322372,500,-0.09065277007513683,0.0026462882234284486,237,128,-10.016119909456208,495.7578125
2.0,-2.0,0.03125,2.30592989431,64000,1.8646606814165523e-07,2.024462731490761,0.367971175622,6.49017357827503,15.865621914648466,7768766.16218,0.061393941888069105,426,-5.160823425527158,6244.413393735886,500,0.034319697094403426,0.0074351196238817575,500,128,-1.9920945282741935,500.0
1.0,-10.0,-0.24806201550387597,2.17864004904,63905,6.314636746829194e-08,1.0450433653508853,0.349048774838,7.739747419343644,15.867699673082623,7784924.56241,0.06822977429763098,427,-7.074227437564483,6259.284806728363,500,-0.244681997111248,-0.06665868313895412,41,129,-10.007919132855399,495.38759689922483
2.0,-11.0,-0.1953125,2.58690948798,63215,2.695391887463927e-08,2.027605106844803,0.309606851224,6.194135297710783,15.881516577963428,7893234.65664,0.03838589957759538,428,-4.680504567857766,6274.14657664299,500,-0.19341674637359563,-0.015581697284736983,209,128,-11.01426183077513,493.8671875
2.0,-11.0,-0.359375,2.38542562169,63147,2.3462048304168093e-08,1.999177454731409,0.321151243832,6.056403921240223,15.85836248688291,7712573.57519,0.054330804860331455,429,-6.1293362187662375,6288.895265817642,500,-0.3566946661449098,-0.028469734950597937,153,128,-11.004597484237788,493.3359375
2.0,-11.0,-0.1171875,2.48653526355,63566,4.616709681215525e-08,2.033610122681678,0.312337511913,7.936991852127884,15.843515769466872,7598913.00574,0.05243769081541049,430,-6.879684649117691,6303.407262325287,500,-0.1145833951137716,-0.026710228490223857,182,128,-11.006958084651338,496.609375
2.0,-10.0,-0.2578125,2.45852914424,63095,2.79595436802893e-08,2.014812606624922,0.307631958067,6.20972282605719,15.857084851249953,7702726.00851,0.061295396562861516,431,-5.266886463134268,6318.142373085022,500,-0.25479106793270806,-0.036780720182406614,120,128,-10.02456821255231,492.9296875
2.0,-10.0,0.0,2.29950899087,64000,8.715456623065165e-08,2.005307745944193,0.341765037331,5.6523543424960305,15.843042234658208,7595315.50776,0.045764001934773584,432,-5.225769702442238,6332.995948076248,500,0.0022882000967385414,0.005083691773309931,500,128,-10.004002846496258,500.0
2.0,-2.0,0.046875,1.84066401066,64000,1.971815293266843e-07,1.982219145858236,0.421132286189,6.915235481775447,15.854087411228349,7679672.11788,0.06693563910198891,433,-6.705048504827384,6347.847265720367,500,0.050221781955099444,0.0019317080154557312,500,128,-1.99517914103535,500.0
2.0,-10.0,-0.4108527131782946,2.51565273614,63016,2.232282136915842e-08,2.0078920095955795,0.317146263533,6.821551485066344,15.852193743048835,7665143.12805,0.050899331584915004,434,-4.943292034505889,6362.819041490555,500,-0.40836630055879447,-0.11100584273748242,34,129,-10.01541067308348,488.49612403100775
