BonusRewardMin,ElapsedTime,Iteration,ReturnAverage,PathLenAverage,ReturnMin,Median Bonus,Perplexity,NumTrajs,BonusRewardAverage,RawReturnMin,ReturnMax,PathLenMin,PathLenMax,RawReturnAverage,AverageDiscountedReturn,Entropy,NumSamples,Mean Discrim,BonusRewardMax,ExplainedVariance,RawReturnMax
-3.649997427619221,217.4222674369812,19,-0.0024832156657548046,500.0,-0.02234607527218335,1.4995702109,61.0062030137,128,-0.04966431331509608,0.0,0.026426673270536615,500,500,0.0,-0.0033741313597587274,4.110975547752594,64000,0.46526135006,1.8140682626231235,0.0024716126867181387,0.0
-4.722200936544254,223.13369369506836,20,-0.003244607144129333,500.0,-0.033884598008643345,1.72115026753,60.898962725,128,-0.06489214288258666,0.0,0.026232533415804452,500,500,0.0,-0.0036541647428272816,4.109216142140489,64000,0.403547377785,1.6614501179113774,0.002126006839844763,0.0
-3.6637330758725484,228.8412744998932,21,-0.0028775116205304466,500.0,-0.030799616081627772,1.50137833778,60.8580114843,128,-0.057550232410608915,0.0,0.03002616055358279,500,500,0.0,-0.0035646489598543823,4.10854347032793,64000,0.417949403538,1.8683556147505658,0.001947650599989137,0.0
-5.734557073329472,234.54380440711975,22,-0.0023742404565104008,500.0,-0.03819375377222083,1.6187494197,59.9976602225,128,-0.04748480913020806,0.0,0.028023417752267906,500,500,0.0,-0.0037930444434353273,4.094305565170686,64000,0.401876384106,2.0798454050778883,0.001734412119455131,0.0
-5.2828963396789925,240.24923300743103,23,-0.0026175575574866146,500.0,-0.0263047472298738,2.00487319775,59.615851817,128,-0.05235115114973228,0.0,0.03314720372267913,500,500,0.0,-0.0035465681979963983,4.0879215087922205,64000,0.379343934833,2.679035405520972,0.0016357221585698856,0.0
-4.777207452075384,245.94630694389343,24,-0.001934202938283687,500.0,-0.0315592262030696,2.16912235417,58.7891187063,128,-0.038684058765673726,0.0,0.03315420486661524,500,500,0.0,-0.0034045916948834097,4.073956781764763,64000,0.319002603164,3.824076462705179,0.0014785351862661722,0.0
-6.337349815941648,251.6208472251892,25,-0.002215150563499388,500.0,-0.03941431287155725,1.8845030592,58.3763799119,128,-0.044303011269987765,0.0,0.032950120947419226,500,500,0.0,-0.003191115524823513,4.066911354457279,64000,0.54779280947,3.5924768815042225,0.0015465012177179327,0.0
-5.825230819361256,257.3018033504486,26,-0.0023005648598242727,500.0,-0.03645441142147468,2.45014869007,57.1454978194,128,-0.04601129719648545,0.0,0.0392094756764254,500,500,0.0,-0.0031576401676027053,4.045600608824581,64000,0.301730571372,3.1552289421413615,0.0012723936879416309,0.0
-4.747944770916531,262.96193742752075,27,-0.0024137406940945294,500.0,-0.02885706275042316,2.13564750702,56.9495303027,128,-0.04827481388189057,0.0,0.037828776625262434,500,500,0.0,-0.0029785388839443333,4.0421654423217435,64000,0.351873349758,2.3609642120948533,0.0014345106594300105,0.0
-5.087379482713342,268.65635085105896,28,-0.0015660682390887526,500.0,-0.03565078392047657,2.21426153294,55.5645241123,128,-0.03132136478177505,0.0,0.04029818671139485,500,500,0.0,-0.002629218791436154,4.01754494207834,64000,0.326773867888,3.8194618974429044,0.0013929595579352805,0.0
-6.202374245504965,274.34642601013184,29,-0.0010463112974134256,500.0,-0.030954744500764162,1.96376636288,55.2409853656,128,-0.020926225948268547,0.0,0.05199379099853281,500,500,0.0,-0.002355753970544792,4.011705166281648,64000,0.383331733591,3.398792222725638,0.0011835262263857338,0.0
-5.976528899694744,280.00302934646606,30,-0.0014273750990719126,500.0,-0.034847503745666815,2.39135329046,55.0194353617,128,-0.028547501981438267,0.0,0.025050653553007528,500,500,0.0,-0.0015496928580686618,4.0076864930251475,64000,0.289570598352,3.3817315779318493,0.0014598108979063662,0.0
-5.252656196043718,285.6972002983093,31,0.00032179928140494215,500.0,-0.02782182812041168,2.47025799058,55.0719550123,128,0.006435985628098846,0.0,0.057337888027940494,500,500,0.0,-0.0010107786693060914,4.008640603140291,64000,0.311102894942,3.571771683630199,0.0010543319899523063,0.0
-6.020436529854312,291.32443499565125,32,0.0006064366244234235,500.0,-0.02550703132141614,2.3881667981,54.916668035,128,0.012128732488468475,0.0,0.050953467804348035,500,500,0.0,-0.0005744122263997015,4.005816909630649,64000,0.308255437357,4.737087620414599,0.00100856373848357,0.0
-7.377378211847326,297.00536704063416,33,0.0006772634416018843,500.0,-0.03221122619814257,2.55932332609,55.0113891419,128,0.01354526883203769,0.0,0.0635640237074714,500,500,0.0,-0.0006176682836997201,4.007540239101829,64000,0.308562912259,4.360197317783993,0.0009442454740851147,0.0
-5.794196968003218,302.66749715805054,34,0.0006882930882282124,500.0,-0.041582025955773705,2.80002567497,54.4344988527,128,0.013765861764564232,0.0,0.05598700570267776,500,500,0.0,-0.0004321296767832647,3.9969981229465925,64000,0.273587417231,3.8663741153099593,0.00092086734612562,0.0
-5.749532110826962,308.325576543808,35,0.0009718063325828588,500.0,-0.051717176595727915,3.05123131422,53.8055857141,128,0.019436126651657167,0.0,0.049437349323383985,500,500,0.0,4.807112552401026e-06,3.985377285461276,64000,0.263888952215,3.2981643830736025,0.0008259101098768706,0.0
-5.320132040470402,313.9902329444885,36,0.0006363056132701588,500.0,-0.03604059901537279,2.3835720229,53.5732684936,128,0.012726112265403168,0.0,0.03880478514428186,500,500,0.0,-0.00035410928390404775,3.981050221539892,64000,0.303022739839,4.648353545210995,0.0008747909404460685,0.0
-4.692072434272826,319.629469871521,37,0.00020598791018468896,500.0,-0.034789310285020615,3.15937922861,53.4516818602,128,0.004119758203693772,0.0,0.036637528294156604,500,500,0.0,-0.0008015399663439865,3.978778103023403,64000,0.250186229427,4.432666021934198,0.0009687339243350523,0.0
-5.350145060692874,325.2669062614441,38,-0.0009185557749993441,500.0,-0.0314961786465487,2.68732482199,53.4353843131,128,-0.01837111549998693,0.0,0.06323907972888462,500,500,0.0,-0.0010820748582577673,3.9784731541114007,64000,0.281084323242,3.848562819564802,0.0009086212220906775,0.0
-5.0204760494610134,335.25176453590393,39,-0.0014465287660345467,500.0,-0.03615974738528293,2.4580445783,53.508673502,128,-0.02893057532069093,0.0,0.0447285092586092,500,500,0.0,-0.0014079149915139917,3.9798437622947787,64000,0.302586135622,3.5495747620211553,0.0009506710710854849,0.0
-4.51482452527568,345.9588716030121,40,-0.0011350177994829348,500.0,-0.030769796449088987,3.10992071073,53.0974146999,128,-0.022700355989658694,0.0,0.04439699286778838,500,500,0.0,-0.001617977496957739,3.9721282396784363,64000,0.25490002624,3.9051903132905275,0.0011547391472164215,0.0
-4.719952882339379,356.6701216697693,41,-0.0015101292144651998,500.0,-0.03550990622567173,2.55761635872,52.7982417103,128,-0.030202584289303995,0.0,0.03631237603460043,500,500,0.0,-0.0017600056346305762,3.966477889217378,64000,0.288863822891,3.6329984757906386,0.0009851893371704001,0.0
-4.870223229710476,367.7672336101532,42,-0.002398312295710458,500.0,-0.035781969901722686,2.58662990672,52.9210475914,128,-0.047966245914209164,0.0,0.045058607682593524,500,500,0.0,-0.001822914064772663,3.968801134806967,64000,0.301190282646,3.7188794225027992,0.0011801421347780172,0.0
-5.652526300555002,379.0784935951233,43,-0.0012146711239344363,500.0,-0.030181833629063015,3.60045937702,51.8787324001,128,-0.0242934224786887,0.0,0.056969858978455794,500,500,0.0,-0.0018507195838594242,3.9489089258445027,64000,0.229925680247,5.467730458710688,0.0010840942850445234,0.0
-6.7573934976952295,390.4530396461487,44,-0.0027571887135648954,500.0,-0.04304656454209805,3.20206408948,50.2741571961,128,-0.05514377427129792,0.0,0.04999611619686486,500,500,0.0,-0.0018532778299143043,3.9174911716424683,64000,0.24431590475,4.374941639657927,0.001168815006323376,0.0
-5.961177732192866,401.7365257740021,45,-0.0012269656201577422,500.0,-0.03207461577258519,3.40020369662,48.7531446249,128,-0.024539312403154878,0.0,0.040413828410335396,500,500,0.0,-0.002002033369807686,3.886769700490342,64000,0.23744387258,3.8901144152073845,0.0010711531765000837,0.0
-5.0307726102304375,413.028395652771,46,-0.0020639182664234615,500.0,-0.03019114197893696,3.05952521662,48.091698331,128,-0.0412783653284692,0.0,0.038288735963642545,500,500,0.0,-0.0014375866780504372,3.8731095703443854,64000,0.258986831839,2.9799780410062113,0.0014387821930272882,0.0
-6.311910086591078,424.2240629196167,47,-0.0012053714854952209,500.0,-0.024559774130336096,3.11542199958,47.6281010474,128,-0.02410742970990438,0.0,0.05203267936719255,500,500,0.0,-0.0011671971296884122,3.863422945183862,64000,0.248585886621,4.549873232958091,0.001113523900739044,0.0
-6.123402415842992,435.5163974761963,48,0.0004916048120746974,500.0,-0.036404424130719655,3.1594898354,47.513063275,128,0.009832096241493954,0.0,0.07388298876451635,500,500,0.0,-0.0002466877570838781,3.861004689546793,64000,0.248482781065,4.119365147614616,0.0008999141024808033,0.0
-6.360600228401411,445.6551933288574,49,-0.0012402516241221222,500.0,-0.036624488910790426,2.62432402213,46.5628829578,128,-0.024805032482442473,0.0,0.042076211043292386,500,500,0.0,0.00019120286698302293,3.8408037207037085,64000,0.282935810666,3.7154744332053435,0.0012454301176190175,0.0
-5.7800784702205,455.6651494503021,50,-0.0002581604534958106,500.0,-0.03610308593827737,3.35210124344,46.3168088879,128,-0.005163209069916181,0.0,0.0592285043336593,500,500,0.0,-0.0006344114671930673,3.835504938142196,64000,0.244380711454,4.286153722620775,0.0009289595947161722,0.0
-6.845341111788617,467.1290240287781,51,-0.001825492199947102,500.0,-0.03324203487713645,2.96705355745,46.8519896397,128,-0.03650984399894207,0.0,0.03475830946997805,500,500,0.0,-0.0005831673074384584,3.846993476078442,64000,0.257916801378,4.029821222503934,0.0013967416393942944,0.0
-7.748986427624343,478.50484681129456,52,-0.0012636521305461532,500.0,-0.024131916911687146,3.09915335802,46.167198313,128,-0.025273042610923058,0.0,0.04627572338389163,500,500,0.0,-8.132918854613172e-05,3.8322695526973543,64000,0.25349100552,3.677002764323323,0.0012171835661415331,0.0
-6.651064369407786,489.7394242286682,53,-0.0015089524696201148,500.0,-0.02738155223826146,2.90594568629,46.2521302205,128,-0.030179049392402277,0.0,0.033876920071372614,500,500,0.0,-0.00041797416066171705,3.8341075217185714,64000,0.263549282055,4.9352322096675385,0.0013443986421787235,0.0
-8.544453700584366,501.0121648311615,54,-0.00022154489277052684,500.0,-0.036326514447017164,3.24086057057,45.9340995691,128,-0.00443089785541054,0.0,0.038858617095484244,500,500,0.0,-0.0001771255263794035,3.827207751247155,64000,0.222760241517,4.491098544297159,0.0013397225989689732,0.0
-5.724624728739387,512.7663819789886,55,-0.0001493766174069135,500.0,-0.033502197611860546,3.68478976549,46.4273262548,128,-0.002987532348138258,0.0,0.042437649657868844,500,500,0.0,-0.00026925345669238357,3.8378882137878976,64000,0.223640079973,4.6012507498527535,0.001136080290713215,0.0
-11.55252231803745,524.1819860935211,56,-0.001046273618137579,500.0,-0.029738399682309007,3.23454144093,45.8451870365,128,-0.020925472362751565,0.0,0.052417242863867106,500,500,0.0,-0.0005111987483868214,3.8252702212511176,64000,0.247941921476,4.73748163004891,0.0013248177023000851,0.0
-8.20842735601677,535.5195760726929,57,-0.00027360688646584617,500.0,-0.03064342726005431,2.95543040289,45.6723238582,128,-0.005472137729316933,0.0,0.03784031001722923,500,500,0.0,-9.199638791947964e-05,3.8214925095938708,64000,0.261024665051,4.459778278105739,0.0013558238380858567,0.0
-11.257737406470238,546.7414302825928,58,-0.0003325852970056639,500.0,-0.03288054247932903,3.20214618647,45.4350671843,128,-0.006651705940113257,0.0,0.0505606847897609,500,500,0.0,-0.0006921023787464863,3.8162842118362175,64000,0.249873451132,5.495945580830841,0.0010901462412087337,0.0
-5.578319205889642,557.9497454166412,59,0.0004972170593668546,500.0,-0.034363674885741304,3.24609839574,44.6695250407,128,0.009944341187337093,0.0,0.04786657086032908,500,500,0.0,-0.0003859360743860984,3.799291502683863,64000,0.238224425066,4.853929925050045,0.0010568744904838612,0.0
-13.991945275442419,569.3769714832306,60,-0.00015627159672967236,500.0,-0.025044594302954564,3.48721741698,44.6298234884,128,-0.003125431934593431,0.0,0.045620697224192854,500,500,0.0,-0.00015453438573633475,3.7984023236352655,64000,0.232032905975,5.144736591757782,0.001327565795219754,0.0
-5.630606449625983,580.6871500015259,61,-0.0006514096982943978,500.0,-0.03337657048977799,3.53768145928,43.4241426925,128,-0.01302819396588794,0.0,0.04153988172745899,500,500,0.0,-0.00048172049550800723,3.7710155696754217,64000,0.22700088759,5.260289401089242,0.0011507259522838265,0.0
-10.161383684713702,592.0012443065643,62,-0.002231530913303363,500.0,-0.027368719717050852,3.36604697142,44.2361137623,128,-0.04463061826606724,0.0,0.028857556382691836,500,500,0.0,-0.0007287696753477671,3.789541508922324,64000,0.236421813216,4.645297399041837,0.0013810043952456885,0.0
-9.475603324906166,603.3425862789154,63,0.00040988442058875936,500.0,-0.03561455099022295,3.58374719571,43.0539420845,128,0.008197688411775194,0.0,0.06437570155121917,500,500,0.0,-0.000849678440198773,3.762453796588492,64000,0.225505928629,4.488266353451693,0.0007993200007957446,0.0
-6.11816488321457,614.8668923377991,64,-2.005348575639925e-05,500.0,-0.03372157874980506,3.73102998579,43.2666897124,128,-0.00040106971512799116,0.0,0.05052548653675417,500,500,0.0,-0.0012387102530237338,3.7673830482458985,64000,0.223947954066,5.4088538193847295,0.0010890420211139284,0.0
-9.829153023921346,626.2543625831604,65,0.00041761523031909515,500.0,-0.026312333604898586,3.46512876334,42.7725842488,128,0.008352304606381934,0.0,0.048731406695239,500,500,0.0,-0.0008260728226398914,3.7558973424106403,64000,0.224959531161,5.293277032152077,0.0010927794349498976,0.0
-7.280816147722792,637.5731999874115,66,-0.0009391269010002158,500.0,-0.02392047860534043,3.07183497825,41.8617375374,128,-0.018782538020004323,0.0,0.041605935929136716,500,500,0.0,-0.0007539669039876294,3.734372224454637,64000,0.249294234049,4.47461477241989,0.0012501936997845187,0.0
-6.54138833329362,648.6327085494995,67,-0.00018381929224490958,500.0,-0.027912253458767737,3.5288654386,42.1085153848,128,-0.003676385844898186,0.0,0.08129985352589866,500,500,0.0,-0.00071772932632775,3.740249985907216,64000,0.227063313666,3.9858942222371017,0.0009818226674983555,0.0
-7.228303189373612,660.1099538803101,68,3.3171476409785914e-05,500.0,-0.034319530175185735,2.95123144168,42.1183846835,128,0.0006634295281957183,0.0,0.06595098093137808,500,500,0.0,-3.2443983078934394e-05,3.7404843361867277,64000,0.246964607914,5.528271255279265,0.0010659823372077826,0.0
-8.756355181690616,671.5621562004089,69,-0.0005664550557591196,500.0,-0.026373976002918655,3.11732234599,41.8788883679,128,-0.011329101115182375,0.0,0.05267851027175377,500,500,0.0,-0.000576229272880744,3.7347818423800354,64000,0.257819363798,4.415155777645476,0.0012597047153433127,0.0
-6.117437465893584,683.2379744052887,70,-0.0008979643003400374,500.0,-0.04405105798550061,2.85379436036,41.1890149429,128,-0.017959286006800745,0.0,0.049372805092274846,500,500,0.0,-0.00027617435076391673,3.718171593205319,64000,0.272395981864,4.631355246349675,0.0010395536288688723,0.0
-11.169088229668596,694.7060587406158,71,-0.0007386564049424783,500.0,-0.030086187197972663,2.69897436909,41.3050846181,128,-0.014773128098849585,0.0,0.04575948872094622,500,500,0.0,-0.00066823564226543,3.7209856066276377,64000,0.285532765042,4.1317546372588785,0.00118628109419594,0.0
-8.537440454613384,705.9883389472961,72,-0.0005752854685878099,500.0,-0.02537079893701711,2.84014659508,41.2281075735,128,-0.011505709371756215,0.0,0.03502409715196851,500,500,0.0,-0.0004777189159787626,3.71912024640464,64000,0.270134254129,4.508153184707392,0.0014243409208931634,0.0
-10.414574544043614,717.360280752182,73,-0.0015960587490529568,500.0,-0.044019426676119716,3.87984061443,40.4572462027,128,-0.03192117498105912,0.0,0.06298580728307421,500,500,0.0,-0.00045092006102222503,3.7002457672060696,64000,0.222764050174,6.1280356249914965,0.0010213979334238177,0.0
-6.808654558427305,728.608589887619,74,-0.0007328191250299671,500.0,-0.02889809803322362,2.97001056008,40.06944684,128,-0.014656382500599311,0.0,0.039082679603693375,500,500,0.0,-0.0005282861943867002,3.6906141197113618,64000,0.262908772659,4.562322924083222,0.0010849633068448217,0.0
-8.00196091633343,740.0650587081909,75,-0.0011769634657724367,500.0,-0.02781537761314342,3.41718726917,40.0016472166,128,-0.023539269315448752,0.0,0.04122391036465129,500,500,0.0,-0.0002097559104791779,3.6889206336821663,64000,0.243114680105,5.32991970198994,0.001228553645256314,0.0
-8.869022798662861,751.2786581516266,76,-0.00119974403563402,500.0,-0.03665660564695584,3.51329132722,40.0151325216,128,-0.023994880712680407,0.0,0.08112649583046558,500,500,0.0,-0.0004890987258480327,3.689257695611391,64000,0.235863406176,5.027024624109196,0.0009429685485022876,0.0
-7.963748372850514,762.494866847992,77,-0.0002501616578209548,500.0,-0.04405197445914784,3.14064510296,39.8125107142,128,-0.0050032331564191,0.0,0.06593050780349304,500,500,0.0,0.00024554189213202375,3.6841812024477876,64000,0.2553569979,3.972304278142246,0.000904727307820985,0.0
-8.180801829136072,773.584882736206,78,-0.00023271984693046526,500.0,-0.02949181173813411,3.63280824183,39.5860137533,128,-0.004654396938609326,0.0,0.06288675679934606,500,500,0.0,-0.0004939836952250392,3.6784758678279332,64000,0.223180424024,3.791211219473226,0.0010599982454285728,0.0
-7.347342981452958,785.1827921867371,79,-0.0011483885534202902,500.0,-0.045303592112474436,3.33135395112,38.6051540984,128,-0.022967771068405803,0.0,0.052389561608101716,500,500,0.0,-0.00028530193574652547,3.6533857934217235,64000,0.238120975691,4.535018255458558,0.0011735781103936471,0.0
-6.176499157522204,796.5353364944458,80,-0.0011215237561096264,500.0,-0.03130837790066822,3.19653246456,37.747565947,128,-0.022430475122192553,0.0,0.05445548718872496,500,500,0.0,-0.0008169364423409408,3.6309209953921204,64000,0.247356217519,4.189198890738454,0.0010709965217583495,0.0
-6.489857118748979,807.8611288070679,81,-0.001664817525911568,500.0,-0.036535370028110546,3.60590504049,36.8373432482,128,-0.03329635051823137,0.0,0.06172717462409564,500,500,0.0,-0.00030566821864092805,3.606512092830588,64000,0.226266472772,5.440784439874502,0.0010357935824781839,0.0
-10.144500720465572,819.0659449100494,82,-0.0005483192825326773,500.0,-0.03219787317522635,3.36607090277,36.6769064014,128,-0.01096638565065355,0.0,0.04906450324033152,500,500,0.0,-0.00029975089213180533,3.6021473036288922,64000,0.235803824746,6.179809928149374,0.0011286119153957053,0.0
-9.906662194928288,830.3303470611572,83,-0.00161957719844699,500.0,-0.040062845202644914,3.59753686598,36.1214220731,128,-0.03239154396893984,0.0,0.035538644065769905,500,500,0.0,-0.0009545259397130447,3.5868860985674225,64000,0.223738015251,4.048169195292517,0.0013292492169642012,0.0
-10.81616755366748,841.9599416255951,84,-0.0006640827680039353,500.0,-0.03592033464300856,3.51153038176,35.1193220306,128,-0.013281655360078713,0.0,0.07319019804994735,500,500,0.0,-0.000873782784888578,3.558751464211847,64000,0.230514178079,6.010012908758632,0.0010389909261862007,0.0
-7.953721825808878,853.4573276042938,85,-0.0003472859161174552,500.0,-0.03582911292857497,3.77794840736,34.2574527293,128,-0.006945718322349117,0.0,0.043402171421417675,500,500,0.0,-0.00034799960635704887,3.533904138972502,64000,0.216219716677,5.931199873837622,0.001115815764495376,0.0
-8.64343538393657,864.7961127758026,86,-0.0009598081379316878,500.0,-0.03913487071929395,3.81750300362,33.8559811823,128,-0.019196162758633725,0.0,0.05791871242812872,500,500,0.0,-0.0015673024313383006,3.522115680419981,64000,0.220150891863,4.164317684828166,0.0010698463356317855,0.0
-8.32210608443696,875.9910922050476,87,-0.000979628432766598,500.0,-0.030485777988607517,3.93207547733,33.3297012054,128,-0.019592568655331957,0.0,0.043042453236234776,500,500,0.0,-0.001353754159045087,3.506448927544697,64000,0.206733314514,4.170411259805582,0.0009965012296199172,0.0
-7.706933976128015,887.1172556877136,88,-0.00028164641044946427,500.0,-0.03973888540023151,3.4212573973,32.808485308,128,-0.005632928208989302,0.0,0.04612299922682957,500,500,0.0,-0.0006420093750480158,3.490687180346605,64000,0.234612739443,5.2214434241136605,0.001007593152206887,0.0
-8.527131527308626,898.6590917110443,89,0.0003447201330306402,500.0,-0.038341692217172534,4.08850130731,32.09367972,128,0.006894402660612817,0.0,0.06289484230145322,500,500,0.0,-0.0007747230460348154,3.468659117290547,64000,0.200519299918,4.9385293150319525,0.0008157343976223919,0.0
-8.955144410936821,910.0015153884888,90,0.0004254385181817645,500.0,-0.032631999743495385,3.28520398555,31.459395955,128,0.008508770363635317,0.0,0.0693267717447027,500,500,0.0,-0.0009630047828430408,3.4486976970314873,64000,0.231237590177,6.307170538107922,0.0008917392238048105,0.0
-7.962691839501497,921.181628704071,91,-0.0012502808543840413,500.0,-0.037653915038500296,3.65855667038,31.4643457559,128,-0.0250056170876808,0.0,0.04791414786255076,500,500,0.0,-0.0011913430569579987,3.448855024004327,64000,0.224026698651,5.575623076040007,0.0012447004805286044,0.0
-8.204726840851855,932.4185998439789,92,-0.0011725942365519602,500.0,-0.03472922530663159,3.932114483,30.8474605372,128,-0.02345188473103922,0.0,0.0333597438076699,500,500,0.0,-0.0013984625284767032,3.4290544305024526,64000,0.212432664401,5.0215063915075815,0.0011519892459865844,0.0
-8.459239187265291,943.6750376224518,93,-0.00026903321856109886,500.0,-0.03525524239897202,3.86249541654,30.4885744225,128,-0.0053806643712219476,0.0,0.044078542609387296,500,500,0.0,-0.0014100219066063835,3.417352004331348,64000,0.215439315757,5.670120124980352,0.0009607740284248711,0.0
-10.405462796913366,955.0939984321594,94,-0.0005496520826409212,500.0,-0.022939614477905438,3.63546657339,30.5957433952,128,-0.0109930416528184,0.0,0.05281200712851596,500,500,0.0,-0.001277567985399154,3.420860894550161,64000,0.225435839242,6.017311832747979,0.001361794542634187,0.0
-8.553263199427803,966.4488339424133,95,0.0001439442210513775,500.0,-0.03220410681788957,3.88227992837,30.2361236646,128,0.0028788844210275687,0.0,0.05068074052709996,500,500,0.0,-0.001119399172868355,3.409037357400636,64000,0.216190810473,4.939321363065521,0.0009961270999668814,0.0
-7.641253369935431,977.6353063583374,96,-0.0007655937742996844,500.0,-0.029421002021775236,3.80030693796,29.9885404714,128,-0.015311875485993703,0.0,0.0562824463402811,500,500,0.0,-0.0016727609471033939,3.4008153244005332,64000,0.219749417165,4.77601236014352,0.0010560538032622357,0.0
