dLoss,MeanKL,AverageDiscountedReturn,MaxReturn,ExplainedVariance,LossAfter,Expl_StdKL,StdReturn,MinReturn,BNN_DynModelSqLossAfter,AverageReturn,Expl_MeanKL,Iteration,AveragePolicyStd,Expl_MaxKL,Entropy,Perplexity,BNN_DynModelSqLossBefore,Expl_MinKL,NumTrajs
0.00984355570987,0.00972908923885,9.63914146969e-05,1.0,-0.127886337346,-0.00984355570987,0.00196663814546,0.0870362919923,0.0,6.42474422197,0.00763358778626,0.00250596874011,20,1.05719214856,0.0421501688877,2.9477944122,19.0638603072,6.38549115986,1.2956745751e-05,131
0.00546118315739,0.00647768516427,0.0,0.0,0,-0.00546118315739,0.00185716600204,0.0,0.0,6.47380949801,0.0,0.00233920039876,21,1.05857024816,0.065799263791,2.95094184199,19.1239569944,6.3879093286,1.88055669475e-05,131
0.00546489961291,0.00685899858965,-0.000310303253436,1.0,2.17714855433e-06,-0.00546489961291,0.00179053182565,0.213467655788,-1.0,6.35008695534,-0.0152671755725,0.00222909589086,22,1.07068050662,0.0302572277384,2.97404700502,19.5709633297,6.40490009636,2.8229535633e-05,131
0.00534596985871,0.0064970777687,0.0,0.0,0,-0.00534596985871,0.00170144146568,0.0,0.0,6.45777102371,0.0,0.00200814732574,23,1.07346749862,0.0383386991297,2.97888245762,19.6658269648,6.35119683928,1.92790986687e-05,131
0.00505124570538,0.00644168797698,-0.000298816765947,0.0,6.55850437092e-06,-0.00505124570538,0.00158747646386,0.122613575605,-1.0,6.37179790327,-0.0152671755725,0.00192129825441,24,1.07123635606,0.0295240936702,2.97476143632,19.5849504343,6.34587233421,1.38023257883e-05,131
0.00636915274214,0.00996291870243,0.0,0.0,0,-0.00636915274214,0.00150360069367,0.0,0.0,6.46343333725,0.0,0.00183109788654,25,1.07807486882,0.02990604483,2.98743943755,19.8348290942,6.41547630813,1.85668792622e-05,131
0.00778358428375,0.0096903895877,0.0,0.0,1,-0.00778358428375,0.00150356454459,0.0,0.0,6.34810102416,0.0,0.00177048843823,26,1.07453386337,0.0276857620793,2.98088175424,19.7051841164,6.40124089712,2.77063224056e-05,131
0.00728509590682,0.00916999879446,0.0,0.0,1,-0.00728509590682,0.00158809341175,0.0,0.0,6.48901001025,0.0,0.00181109154736,27,1.07877305132,0.0327008776061,2.9891753959,19.8692914353,6.35743574505,2.3650697523e-05,131
0.00607831026742,0.00643267845173,0.0,0.0,1,-0.00607831026742,0.00173747767886,0.0,0.0,6.44590260343,0.0,0.00195476837968,28,1.09223058678,0.042302664856,3.01366460302,20.3618815819,6.29485298542,2.12942862242e-05,131
0.00803539581486,0.0096631973885,0.0,0.0,1,-0.00803539581486,0.00174635852111,0.0,0.0,6.37028670055,0.0,0.00195284295887,29,1.09009759952,0.0332116355938,3.01000387267,20.2874784918,6.43855540269,2.02753186156e-05,131
0.00593266964956,0.00643845553639,0.0,0.0,1,-0.00593266964956,0.00180709956075,0.0,0.0,6.30681957895,0.0,0.00198120455842,30,1.10507996324,0.0339790845807,3.03733791366,20.8496656815,6.44335756554,2.80929168176e-05,131
0.00759930527592,0.00898298948656,0.0,0.0,1,-0.00759930527592,0.00191563895185,0.0,0.0,6.43533813253,0.0,0.00206366717029,31,1.11635617295,0.0340859499973,3.05791541479,21.2831443591,6.33354903583,2.60084320081e-05,131
0.0054494008887,0.00692679050881,-4.29488771762e-05,1.0,6.51803271334e-06,-0.0054494008887,0.00200667138356,0.123560412643,-1.0,6.44681668513,0.0,0.00217579394128,32,1.11692845336,0.0340219224305,3.05891062974,21.3043362059,6.43555950687,2.96290630028e-05,131
0.00642001188882,0.00682230510504,0.000229450817253,1.0,-0.0314337003147,-0.00642001188882,0.00177699544333,0.123560412643,-1.0,6.33863260809,0.0,0.00204647149306,33,1.13210147789,0.0308648785508,3.0859961941,21.8892619377,6.46954857579,1.63760163531e-05,131
0.010063227523,0.00655857534148,-9.64838381559e-05,1.0,-0.0107292241266,-0.010063227523,0.00174531880467,0.151137327277,-1.0,6.48085553792,-0.00763358778626,0.00201103889994,34,1.12210245825,0.027665467165,3.06817115548,21.5025418878,6.48993042908,1.89882588419e-05,131
0.0071299263705,0.00920785194877,-0.000157729824102,0.0,-0.0919713076547,-0.0071299263705,0.00148644619595,0.0870362919923,-1.0,6.45998338678,-0.00763358778626,0.0017635276062,35,1.13235141346,0.0224556660291,3.0860864672,21.8912380386,6.40091509537,1.78609804383e-05,131
0.0112221686252,0.00665236961975,0.000264436134987,1.0,-0.179082414756,-0.0112221686252,0.00147092284622,0.122613575605,0.0,6.40988387304,0.0152671755725,0.00177351175426,36,1.1293768122,0.0233367484492,3.08083125883,21.7764967799,6.42420205257,2.14923392302e-05,131
0.00606283047617,0.00680101040461,0.000189008056413,1.0,-0.532241269834,-0.00606283047617,0.00138533676968,0.0870362919923,0.0,6.2725554885,0.00763358778626,0.00168963152245,37,1.12954240979,0.0164058005446,3.08110846171,21.7825341242,6.35424953697,1.70529582996e-05,131
0.00623440512918,0.00643567264027,0.0,0.0,0,-0.00623440512918,0.00135521021741,0.0,0.0,6.31256037869,0.0,0.00168305161371,38,1.12471709822,0.0180592242351,3.07273654416,21.6009337768,6.35559796316,1.97811355644e-05,131
0.00534279264073,0.00662251772802,9.25932083561e-05,1.0,1.30749907148e-05,-0.00534279264073,0.00138702046737,0.0870362919923,0.0,6.34368726908,0.00763358778626,0.00173552917197,39,1.1236210324,0.021317211262,3.0709290156,21.5619247377,6.34606378114,1.56215742684e-05,131
0.00667631494467,0.00653069749257,-0.000190657437305,0.0,-0.0475284203999,-0.00667631494467,0.00139737919755,0.149587159865,-1.0,6.44462607993,-0.0229007633588,0.00173155415235,40,1.12079985095,0.0255784020372,3.0657192337,21.4498839199,6.35503769593,2.51673973635e-05,131
0.00548820952507,0.0065846792858,-0.000108746683041,0.0,-0.224682764059,-0.00548820952507,0.00135457012115,0.0870362919923,-1.0,6.29856827958,-0.00763358778626,0.00166804992716,41,1.11678922241,0.0214158461344,3.05866847523,21.2991778894,6.41930141574,3.5975764105e-05,131
0.00751525252945,0.00693323346864,-7.20209751947e-05,0.0,-0.0139243382512,-0.00751525252945,0.00125273654697,0.0870362919923,-1.0,6.39157447014,-0.00763358778626,0.00156403369804,42,1.11858468646,0.0226837204466,3.0618733327,21.3675482188,6.35171262611,2.29275841921e-05,131
0.00878274324775,0.00653026262094,4.75228251411e-05,1.0,-0.0929589129224,-0.00878274324775,0.00119520360867,0.151137327277,-1.0,6.50091656355,0.00763358778626,0.00152669923494,43,1.11356898436,0.0198416834177,3.05289571893,21.1765771386,6.41840409016,2.01279305916e-05,131
0.00644987294121,0.00644459369425,0.000155453454713,1.0,-0.070001044746,-0.00644987294121,0.00129363154489,0.151137327277,-1.0,6.48581297192,0.00763358778626,0.00159834279605,44,1.10971829977,0.0202075739927,3.04598660402,21.0307700129,6.36730285712,1.74567907493e-05,131
0.00563169503557,0.00647864273534,0.0,0.0,0,-0.00563169503557,0.0011403488022,0.0,0.0,6.31698254131,0.0,0.00149961529264,45,1.11051201006,0.0196027158665,3.04751443742,21.0629260841,6.38690082431,1.65794757932e-05,131
0.0057986292246,0.00652306111887,-8.37396379048e-05,0.0,1.30747367886e-05,-0.0057986292246,0.00122142573173,0.0870362919923,-1.0,6.27682777559,-0.00763358778626,0.00156802663387,46,1.10989846528,0.0191350647372,3.04629790664,21.037317966,6.40505994481,2.67296720211e-05,131
0.00619792280468,0.00643133555556,0.0,0.0,0,-0.00619792280468,0.00121259472035,0.0,0.0,6.35331204024,0.0,0.00146882973726,47,1.09872282289,0.0217939522641,3.02614205696,20.617537673,6.34788552939,2.27784261459e-05,131
0.00742767989919,0.00948905158312,0.0,0.0,1,-0.00742767989919,0.00124501092497,0.0,0.0,6.44754063967,0.0,0.00154609048916,48,1.08971763833,0.0178477741987,3.00964348517,20.2801684554,6.27943596773,2.06643061819e-05,131
0.00683432777234,0.00668008070822,0.0,0.0,1,-0.00683432777234,0.00132616673723,0.0,0.0,6.31166230036,0.0,0.00165820935007,49,1.09122148234,0.0243848082384,3.01238625102,20.3358685601,6.42948439846,2.50337342076e-05,131
0.00672860203075,0.00937857798839,0.0,0.0,1,-0.00672860203075,0.00141086659198,0.0,0.0,6.39694899798,0.0,0.00172792459884,50,1.08811752477,0.0212009458151,3.00661589942,20.2188613595,6.32689600259,2.60855255164e-05,131
0.00671122433336,0.0064638711745,0.0,0.0,1,-0.00671122433336,0.00159598272071,0.0,0.0,6.44522030703,0.0,0.00183033501597,51,1.08362218113,0.0346577100776,2.99834555849,20.0523340507,6.35495110911,2.37553810717e-05,131
0.00701703475609,0.00984192739176,-5.27412028209e-05,0.0,1.30741211123e-05,-0.00701703475609,0.00133774230763,0.0870362919923,-1.0,6.43010836472,-0.00763358778626,0.00163090703485,52,1.08798536335,0.0206076148304,3.00647081537,20.2159281381,6.41903031999,1.33075043082e-05,131
0.0126435574688,0.00887856921232,5.27412028209e-05,1.0,-0.323380931635,-0.0126435574688,0.00140959660119,0.0870362919923,0.0,6.36543967193,0.00763358778626,0.00171429284738,53,1.10492860428,0.0233163992973,3.03738283458,20.8506022887,6.45421990087,1.60639039561e-05,131
0.00527025269574,0.00668549328729,0.0,0.0,0,-0.00527025269574,0.00123070008273,0.0,0.0,6.32973604584,0.0,0.00153726422162,54,1.11208284088,0.0197859637556,3.05034419533,21.1226134764,6.38958635698,2.29605201494e-05,131
0.00466936072461,0.00973635314438,0.000348926091559,1.0,1.30974219933e-05,-0.00466936072461,0.00127133640626,0.0870362919923,0.0,6.373074944,0.00763358778626,0.00159639125332,55,1.09476270837,0.0185151033944,3.01889863853,20.4687357884,6.32480378766,1.5082235177e-05,131
0.00638835962526,0.00654904691191,0.0,0.0,0,-0.00638835962526,0.00126227639375,0.0,0.0,6.44607900995,0.0,0.001575083691,56,1.09346238124,0.0176200920054,3.01653121829,20.4203350041,6.42980520912,9.87435540138e-06,131
0.00676891872464,0.00666264279914,0.0,0.0,1,-0.00676891872464,0.00126747098524,0.0,0.0,6.39615734759,0.0,0.0015531525427,57,1.09885462791,0.0232020478167,3.02638885052,20.6226265765,6.42250862576,1.80166288284e-05,131
0.0091647065222,0.00648315982429,0.000109845134385,1.0,1.30755852006e-05,-0.0091647065222,0.00129271360536,0.0870362919923,0.0,6.33121819523,0.00763358778626,0.00159069580415,58,1.09212739093,0.0182970047627,3.01401075491,20.3689311057,6.2974857388,1.75235768688e-05,131
0.00554753442615,0.00661667778946,0.000404149089898,1.0,0.0514194625818,-0.00554753442615,0.00150016638345,0.149587159865,0.0,6.48653527337,0.0229007633588,0.00178620530089,59,1.08943916584,0.0215380333062,3.00898313459,20.2667808552,6.42608827694,1.31628545142e-05,131
0.00815933566664,0.00994336542864,0.000120479776399,1.0,-0.0115544868631,-0.00815933566664,0.00128327049989,0.195216974848,-1.0,6.3667398491,0.00763358778626,0.00161439202126,60,1.08726200418,0.0202640725054,3.00495160351,20.1852391775,6.22132645256,2.17776511463e-05,131
0.00629532376393,0.00642148271555,0.0,0.0,0,-0.00629532376393,0.00122690242339,0.0,0.0,6.33988242063,0.0,0.00155226171674,61,1.08663970452,0.0208488282014,3.00379324629,20.1618709971,6.3480070165,1.82944165294e-05,131
0.0182480976105,0.00918524885552,8.29022415258e-05,1.0,1.30747145676e-05,-0.0182480976105,0.0014012372207,0.0870362919923,0.0,6.38040507757,0.00763358778626,0.00166831975965,62,1.08750403486,0.0280574604308,3.00550189006,20.1963499,6.51748113334,1.34867050997e-05,131
0.00955826254604,0.0099986315631,0.000316642283596,1.0,0.114448238453,-0.00955826254604,0.0012226087582,0.149587159865,0.0,6.34712870266,0.0229007633588,0.0015527833089,63,1.08682711605,0.0172200578261,3.00417328267,20.1695346976,6.34156651734,2.186839328e-05,131
0.0057779085781,0.00652757895851,0.0,0.0,0,-0.0057779085781,0.00125071026029,0.0,0.0,6.36920445919,0.0,0.00152214408159,64,1.08659387113,0.0223860990327,3.00375320878,20.1610637821,6.35971948743,1.92131729994e-05,131
0.00665873745707,0.00644336011234,0.0,0.0,1,-0.00665873745707,0.00124492838571,0.0,0.0,6.42330133194,0.0,0.00160001228575,65,1.08687286321,0.0175608114923,3.00402755239,20.1665956,6.35908406852,1.70215733339e-05,131
0.00770264174088,0.00959381856083,8.71746676366e-05,1.0,1.3074831188e-05,-0.00770264174088,0.00126740776396,0.0870362919923,0.0,6.35575379738,0.00763358778626,0.00153994359449,66,1.08689576942,0.02531046793,3.00398850746,20.165808212,6.46756454084,9.80878269722e-06,131
0.00563276363004,0.00946578095918,0.000644149353637,1.0,-0.0615289085297,-0.00563276363004,0.00149164736507,0.0870362919923,0.0,6.41680165171,0.00763358778626,0.00176847101052,67,1.08687761221,0.0265135648302,3.00399301892,20.1658991894,6.26509088321,1.09499204689e-05,131
0.0117614928288,0.00975766643216,0.000139809329902,1.0,0.010326006995,-0.0117614928288,0.00149030544811,0.0870362919923,0.0,6.48058692174,0.00763358778626,0.00172881867232,68,1.08418682008,0.0270279946524,2.99921071439,20.0696899527,6.34481316841,2.38846501209e-05,131
0.0102403759366,0.0092768339568,0.000338562637714,1.0,0.0178079987751,-0.0102403759366,0.00139455816911,0.0870362919923,0.0,6.40754224563,0.00763358778626,0.00164926537553,69,1.07778014412,0.0212265710521,2.98698056732,19.8257295695,6.47906991888,3.46697566672e-05,131
0.00807542983181,0.00646745699219,-0.000220338142405,1.0,0.000447799554745,-0.00807542983181,0.0015980244926,0.123560412643,-1.0,6.44628905961,0.0,0.00178064976029,70,1.08644380365,0.0274078400044,3.00249547914,20.1357225542,6.49645758126,2.01817147894e-05,131
0.00940664752083,0.00975883387665,0.000107086005115,1.0,-0.0681400241752,-0.00940664752083,0.00153997342475,0.122613575605,0.0,6.46522778501,0.0152671755725,0.00174933126645,71,1.08102774293,0.0308384046216,2.99206852568,19.9268591092,6.4990394209,2.96926095114e-05,131
0.0068985809781,0.00647446074406,-0.000313666546485,1.0,-0.0906793962984,-0.0068985809781,0.00140972960736,0.174072583985,-1.0,6.42068613229,-0.0152671755725,0.00164189121053,72,1.08750266077,0.0242863233738,3.00405106868,20.1670698489,6.39897961908,2.81446304775e-05,131
0.00879373948351,0.0064557263075,0.00048043245732,1.0,-0.0901966336135,-0.00879373948351,0.00152820482714,0.191601532794,0.0,6.54508300513,0.0381679389313,0.00172030381869,73,1.08123434816,0.0295364362504,2.99248635402,19.9351868553,6.4832424243,1.58652299516e-05,131
0.00611525261553,0.00642103664717,-5.75261233743e-05,1.0,-0.133031484523,-0.00611525261553,0.00161239833904,0.151137327277,-1.0,6.29896820307,0.00763358778626,0.00170412165157,74,1.07712104267,0.036386578526,2.98539345263,19.7942888195,6.38603017719,1.57713100883e-05,131
0.00948950802155,0.00689669602029,0.000734843771137,1.0,0.0181270578315,-0.00948950802155,0.00142179353581,0.149587159865,0.0,6.42299023104,0.0229007633588,0.00173526878015,75,1.0701288896,0.0244943082881,2.97238479466,19.5384592936,6.43598829629,2.4177783041e-05,131
0.0107625157527,0.00932808486614,0.000305306704361,1.0,-0.0198476924564,-0.0107625157527,0.00136957223656,0.149587159865,0.0,6.43890477214,0.0229007633588,0.00153713598281,76,1.06820177518,0.0278317167015,2.96873486874,19.4672753516,6.44353071684,2.46656619798e-05,131
0.00837857599801,0.00647782363828,-0.000235153224956,1.0,-0.0524795748508,-0.00837857599801,0.00139397152365,0.214012912502,-1.0,6.3523631849,0.0,0.00165489546502,77,1.07743899279,0.0238065571476,2.98545315639,19.7954706483,6.56550192376,1.72913799334e-05,131
0.00730422748528,0.00640885132021,-9.26882363065e-05,1.0,-0.0144770219492,-0.00730422748528,0.00130449440597,0.195216974848,-1.0,6.38068659577,0.00763358778626,0.00155868118056,78,1.07908613016,0.0241764496238,2.98831104284,19.8521247725,6.48377437341,2.52393473383e-05,131
0.00986561693663,0.00686997778513,0.0001456479619,1.0,-0.141738784718,-0.00986561693663,0.00138200144303,0.122613575605,0.0,6.48044798373,0.0152671755725,0.00153456681061,79,1.08619816246,0.0281856273801,3.00171671631,20.1200477061,6.31235257629,2.02864685238e-05,131
0.00752692183034,0.00643466076122,0.000217511346085,1.0,-0.0415739773852,-0.00752692183034,0.00136600354947,0.149587159865,0.0,6.33314348907,0.0229007633588,0.00165629527483,80,1.08683206153,0.0197025038601,3.00286250796,20.143114301,6.32047510509,2.42624710959e-05,131
0.00660344413554,0.00652622236458,-0.000161484226123,1.0,-0.0700130772362,-0.00660344413554,0.00132350513011,0.174072583985,-1.0,6.31042882081,0.0152671755725,0.00162948189227,81,1.07953554812,0.0192691432588,2.98890874063,19.8639938903,6.53489717303,3.35307187652e-05,131
0.00776192338,0.00691999405965,0.00036709099801,1.0,-0.0357767804603,-0.00776192338,0.00131381075979,0.174072583985,-1.0,6.3518474079,0.0152671755725,0.00162006224073,82,1.07452144672,0.0195161158948,2.98002974798,19.6884023262,6.40092914663,2.8173550458e-05,131
0.00861218454172,0.00994707735939,0.000432344314021,1.0,0.0553086837181,-0.00861218454172,0.00120948526076,0.149587159865,0.0,6.38703889616,0.0229007633588,0.00152874969764,83,1.07425751034,0.0188955878199,2.97943170579,19.6766313512,6.38749122561,1.97708995467e-05,131
0.00898926888138,0.0097076507124,0.000164720626223,1.0,-0.0477046071011,-0.00898926888138,0.00119425763138,0.195216974848,-1.0,6.36011805127,0.00763358778626,0.00149471787866,84,1.07742550323,0.0210639308402,2.98569338149,19.8002265884,6.48630849294,3.37325805507e-05,131
0.0129498025249,0.0066335143579,-0.000196670358914,1.0,-0.157109812413,-0.0129498025249,0.00130813029945,0.123560412643,-1.0,6.36017959781,0.0,0.00163108360644,85,1.07740530934,0.0249810157786,2.98565689146,19.7995040907,6.41902712813,1.78675623864e-05,131
0.00891080553223,0.00973761438349,0.000146173139968,1.0,-0.023822217863,-0.00891080553223,0.00117945090414,0.123560412643,-1.0,6.3947890653,0.0,0.00147108373019,86,1.0774254465,0.0193944094792,2.98550513584,19.7964996325,6.36174009132,1.88064710464e-05,131
0.0085588808907,0.00967950771876,-0.000351976103694,1.0,-0.0541119575369,-0.0085588808907,0.00127767118084,0.151137327277,-1.0,6.36783021798,-0.00763358778626,0.00156068233125,87,1.07751984034,0.019006338209,2.98537603232,19.7939439997,6.40199232441,2.39186305029e-05,131
0.00942469974991,0.00967431794214,8.42690263424e-05,1.0,0.00578120251476,-0.00942469974991,0.00115025527845,0.174072583985,-1.0,6.41759379058,0.0152671755725,0.00142242546281,88,1.08093819976,0.0207415134769,2.99207295666,19.926947405,6.39285455614,1.21677141634e-05,131
0.00894705969976,0.00949404838331,0.00045013300288,1.0,0.0350345593658,-0.00894705969976,0.00116343626552,0.194019313391,-1.0,6.34901896509,0.0229007633588,0.00144438080208,89,1.07478579261,0.0175115536996,2.98054205621,19.6984914409,6.46404052666,2.4248469953e-05,131
0.00663695183941,0.0067764740007,0.00011112392482,1.0,-0.0618808396157,-0.00663695183941,0.00112510216605,0.174740811332,-1.0,6.38918045496,0.0,0.00143188609158,90,1.07552477681,0.0215247292391,2.98197623137,19.7267627962,6.30690945949,1.78044584215e-05,131
0.00731507395079,0.00648671357818,7.81403054412e-05,1.0,-0.145327213444,-0.00731507395079,0.00127134541325,0.151716022487,-1.0,6.29099714315,0.00769230769231,0.00158148143334,91,1.07713639903,0.0228780547644,2.98567358824,19.7998346814,6.38200396785,1.65550351988e-05,130
0.0154892968837,0.00967652083217,6.19422414256e-05,1.0,-0.224420491818,-0.0154892968837,0.0012509382821,0.0870362919923,0.0,6.38016000186,0.00763358778626,0.00152270822669,92,1.07513512812,0.0193015402839,2.98128363984,19.7131049376,6.43057821954,3.32638429024e-05,131
0.00808442031499,0.00995403495155,0.000322776128349,1.0,-0.0566496298289,-0.00808442031499,0.00111230667317,0.174072583985,-1.0,6.46491332348,0.0152671755725,0.00151629433008,93,1.07578112916,0.0168476459221,2.98190303178,19.7253188582,6.34722729972,2.47414948723e-05,131
0.0102626856894,0.00964913345189,0.000709058219814,1.0,0.0224204453928,-0.0102626856894,0.0012460763348,0.174072583985,-1.0,6.37125105128,0.0152671755725,0.00150763296441,94,1.07334271793,0.0181092125302,2.97740309333,19.6367555515,6.44078743132,1.82759627059e-05,131
0.00631670980697,0.00652285755901,0.000210841274747,1.0,0.0298140810335,-0.00631670980697,0.00125911961711,0.262000035141,-1.0,6.40331554957,-0.00763358778626,0.00159585753415,95,1.08010600917,0.0174758318631,2.9901585453,19.8888355229,6.25405759712,1.85321442895e-05,131
0.00936968923744,0.00997718123741,-0.000153759656434,1.0,-0.121421705016,-0.00936968923744,0.00110123588273,0.151137327277,-1.0,6.42582524211,-0.00763358778626,0.00139228078672,96,1.07550477246,0.023099568753,2.98184767554,19.7242269689,6.31535905711,1.6997037631e-05,131
0.00721943257544,0.00647964202532,0.000352459028085,1.0,0.0329324141649,-0.00721943257544,0.00140033026303,0.275867343505,-1.0,6.32211575423,0.0152671755725,0.00160345833971,97,1.06861616094,0.0310686176175,2.9690624763,19.4736540231,6.38832309439,1.71685440232e-05,131
0.00773117788711,0.00644654231265,-8.46325772918e-05,1.0,-0.387730296116,-0.00773117788711,0.00121763761224,0.123560412643,-1.0,6.45133642337,0.0,0.00147639935692,98,1.06759509393,0.0236188667792,2.96696721067,19.4328942613,6.46975335684,2.15034898138e-05,131
0.0107184391735,0.00978723170271,0.000631825580557,1.0,-0.0112614063246,-0.0107184391735,0.00119969977455,0.194019313391,-1.0,6.27690536707,0.0229007633588,0.00150490606535,99,1.06737320677,0.0228450130146,2.96627763478,19.419498425,6.40418499923,1.75004768542e-05,131
0.00949064134343,0.00969421745508,0.00103435279788,1.0,0.0798357461804,-0.00949064134343,0.00123102605069,0.32368572591,-1.0,6.43992048358,0.0458015267176,0.00152707644577,100,1.07308520674,0.0242741962315,2.97677299638,19.6243863891,6.3956544886,2.17448350871e-05,131
0.00747777361191,0.0097906398694,0.00146174528862,1.0,0.0899387904323,-0.00747777361191,0.00133426311187,0.378921332702,-1.0,6.26937352772,0.0381679389313,0.00163105540532,101,1.0732629513,0.023285083974,2.97707399266,19.6302941455,6.42841498874,2.64477510291e-05,131
0.00870085256924,0.00978895227982,0.000856254131611,1.0,-0.030888108513,-0.00870085256924,0.00127763818851,0.287250194232,-1.0,6.31457168262,0.0381679389313,0.00154950466075,102,1.07374865186,0.0216331385503,2.97795900434,19.6476748749,6.37285185998,2.71756607096e-05,131
