NumTrajs,Iteration,MeanKL,LossAfter,MeanKLBefore,MinReturn,AverageReturn,MaxReturn,AveragePolicyStd,Perplexity,StdReturn,Entropy,dLoss,AverageDiscountedReturn,ExplainedVariance,LossBefore
178,22,0.052314421475053434,-0.05586049868087827,0.0,-50.9569014230542,177.75632297905588,577.5745044155485,0.9948472426858216,81597.8620642891,126.19283409317347,11.309558340416432,0.05586049868087833,59.688772616772134,0.4615474300133976,5.341268540381711e-17
167,23,0.05157461900145285,-0.05898984328138929,0.0,6.030360174366679,219.2653659811872,596.3982362008675,0.989836277540249,78371.84960167331,146.09742727380512,11.269220080657444,0.05898984328138929,65.988939797869,0.49613200832906124,9.478189576180817e-20
154,24,0.07732205698151479,-0.06978651627698146,0.0,-16.43728829083558,231.49148973800717,659.6333278868378,0.987297903727376,76735.44501779623,142.29083343143702,11.24811900600329,0.06978651627698178,71.492021785543,0.5395363265380614,3.123420342013157e-16
162,25,0.05164392551738643,-0.055348145739530334,0.0,-113.49083652618675,230.99165910107592,645.4893154663033,0.9859396376289459,75854.74194243002,150.8794157305087,11.236575500191435,0.05534814573952997,70.16568639519261,0.5126367438189542,-3.5987347056621274e-16
171,26,0.07974845984945034,-0.07103960300566523,0.0,2.0429059854439284,228.37479655900532,682.0907783910634,0.9836803199918408,74473.91932011751,145.24073135056324,11.218204266836626,0.0710396030056651,72.43817524583788,0.5187285740389191,-1.2165299232143889e-16
156,27,0.0784998924043315,-0.06927550655313547,0.0,9.003480790200623,250.22293660417148,584.7355185241657,0.9830522750874932,74033.57894618384,138.89039927514983,11.212274038807067,0.069275506553136,78.14017234942516,0.5458476142316422,5.291765894665203e-16
168,28,0.05184068751399733,-0.05593895457365855,0.0,13.161481213904894,237.01906263238223,670.3956017567662,0.9846538061828843,74976.69289096321,141.33430323775025,11.224932582768277,0.0559389545736585,76.41710246845325,0.5431618077211605,-4.9513598392183197e-17
188,29,0.05171410731869479,-0.0567234216023975,0.0,1.763952441411793,227.79693152215955,781.6258487216459,0.9845981671605207,74974.69390426965,148.2113405602346,11.224905920971592,0.056723421602397024,76.66883196760092,0.5012355866798652,-4.790299854725772e-16
175,30,0.07918420504597688,-0.06888488254005294,0.0,-6.5419995972029295,239.66649416089166,627.5873786747746,0.9786092276801954,71408.80560037722,161.36361719157512,11.176176468459811,0.06888488254005262,76.76274106897552,0.5271851321560361,-3.2107120076549484e-16
147,31,0.05141924439998271,-0.05610639501419196,0.0,10.76236606096996,294.0724948489416,658.911096788325,0.9766228926031626,70287.77847637504,156.5348108510485,11.160353214554195,0.0561063950141918,86.8009406866163,0.5645780068265793,-1.6822446907331206e-16
163,32,0.07987383211207762,-0.0651276803344611,0.0,8.708292167068146,280.27347740699344,661.0636127200958,0.974038982186689,68687.10370739375,160.19231709259526,11.137316741628242,0.06512768033446058,85.28689009889527,0.5303132242144019,-5.208357857845814e-16
157,33,0.0790155405559509,-0.0659596660733312,0.0,15.180426838896604,299.74648541789406,642.0022239909881,0.9663125990984588,64401.27507699542,151.4523067561607,11.072888711228668,0.06595966607333141,90.45520464442343,0.564422328528379,2.0875979959267922e-16
145,34,0.05260427728187423,-0.05581511000005443,0.0,8.256341547307708,314.26983205348677,661.3846442109297,0.9692454974820871,65870.01848525784,160.18854029158413,11.095438662267124,0.05581511000005422,85.75026979346752,0.5410900888335985,-2.0949751836876936e-16
149,35,0.07928265687311871,-0.06737521161554888,0.0,2.2877499360291664,307.4617224272991,636.3312839707786,0.9652059430611716,63600.11297705289,168.93990442759042,11.060370525695392,0.067375211615549,88.00338529729903,0.561984821115942,1.3180274179548801e-16
161,36,0.07990155187462465,-0.06892389945145908,0.0,10.114228525931528,292.47506867143096,684.1700061151103,0.96144776862942,61570.0574392071,154.16849437436932,11.02793095081382,0.06892389945145887,90.39191067601566,0.5308931710853599,-2.1346516885457456e-16
157,37,0.05176366690913688,-0.05362919291779369,0.0,6.983108725847123,299.9204546513291,668.142347600501,0.9567162869673519,59231.02159599655,152.90156094753016,10.989200697070883,0.05362919291779421,91.4671931684265,0.5597113893114456,5.232824907913023e-16
148,38,0.07926732857386098,-0.06560659051740238,0.0,38.13154572376026,324.76720802048686,624.9367451547733,0.9524059194167053,57098.25061007132,148.3891669987647,10.952528757873042,0.06560659051740275,92.38274750802975,0.5388133083208425,3.74434660604396e-16
158,39,0.0798765882706939,-0.06450375042033954,0.0,18.20621549357161,316.50954249351776,790.6555786961133,0.9481142499215685,55156.4021947378,177.52591732779536,10.917928104884023,0.06450375042033933,93.66149284045696,0.540128202166597,-2.079341204202641e-16
159,40,0.07855035056142794,-0.06402318673168213,0.0,12.227805241901082,319.3197743535622,765.0435396997135,0.9493375848740294,55587.52120441222,178.01760272657953,10.92571401627896,0.06402318673168257,91.43102035079674,0.5156865979237895,4.3830964109527384e-16
151,41,0.07996559829200249,-0.06579629945691672,0.0,20.58619794737004,336.4381689720104,727.4964962343091,0.9493937476376265,55457.03001562397,179.16832052930675,10.923363765907906,0.06579629945691667,94.30603888456407,0.5402435077715881,-3.7711536347604134e-17
150,42,0.0786906764513839,-0.065839560592299,0.0,29.88879840508764,329.92495198158747,689.8465778864513,0.9430814606724104,52690.446833096874,169.43869390410467,10.872189443582952,0.06583956059229916,96.45596617876038,0.5508211414724824,1.4808441836687567e-16
142,43,0.0798289826800982,-0.06511156076866206,0.0,34.57429268773631,380.4804744330949,749.5127600833137,0.9389662777824459,50712.242692781045,171.82158161623715,10.833922633659702,0.06511156076866209,102.4408873220497,0.5755964541905175,2.8745799633628384e-17
160,44,0.051577862592972167,-0.05428027403306661,0.0,15.578406637398425,336.29903783835744,766.2289012711113,0.9357818628099042,49333.85489228116,185.93822379732822,10.806365836163092,0.05428027403306668,95.57639112009362,0.53395600150833,6.743658630443551e-17
160,45,0.07910619767026478,-0.06787205718203365,0.0,22.319806716091435,333.30557761228295,695.791344488478,0.9356449789505084,49307.233640003564,178.09709560545818,10.805826076245191,0.06787205718203375,99.45066203881183,0.5235463182014215,9.779284355001092e-17
152,46,0.0790926076733601,-0.06818254016035404,0.0,4.511753251716614,341.79418952013964,739.5291829884317,0.9377525000668433,50147.91687776662,175.0259673535274,10.822732254696188,0.0681825401603539,99.20496356255519,0.5328771786943325,-1.334864072430143e-16
156,47,0.07821100303326488,-0.06495709169167732,0.0,25.477067029950952,340.48392313413643,709.7181148008652,0.9369122918635452,49670.335867187656,180.9475087797758,10.813163170051308,0.06495709169167742,100.13821707430289,0.5739853838118045,9.693472674922347e-17
146,48,0.05165038934218071,-0.05294316592371486,0.0,16.92871818250434,376.90086972780676,704.7051630360979,0.9307450808854506,47007.57788417683,180.7797931816897,10.758064099274012,0.05294316592371506,102.63182828019052,0.550411158937943,2.0057456422778373e-16
143,49,0.051489925848712696,-0.05223884920481648,0.0,27.375283497977204,406.0421119378722,749.8339535001385,0.9299305708631944,46706.18751101701,178.6621340138631,10.751631929762908,0.05223884920481632,114.27888783829084,0.5560453621124035,-1.5731152337253554e-16
149,50,0.0784820134436798,-0.06560596931208323,0.0,28.659240982733156,392.11642149461915,809.7903551143685,0.9268892757774178,45468.19993757663,212.3528828156926,10.72476845812201,0.06560596931208326,109.37166882330021,0.5395485193836843,3.3710093516619456e-17
142,51,0.07868870989248299,-0.06476966417657816,0.0,20.823950892696157,400.189051698078,762.6821516723343,0.9301588289612189,46455.35859369085,202.19794900601738,10.746247100208054,0.06476966417657846,111.76192152409861,0.6050875824033473,3.0226917642758036e-16
143,52,0.052247742777446975,-0.0514587760596235,0.0,21.664256889598885,397.4191923233137,780.8960618089897,0.9289448504183542,46108.935106294055,188.05763752175918,10.738762030297199,0.05145877605962326,115.93584645857207,0.6246645264692061,-2.392063014708846e-16
135,53,0.07805855120247973,-0.06209353127356552,0.0,26.5637750164022,418.5043982751718,757.8607448669576,0.922821656010889,43719.87945336475,174.4625728763787,10.68555818504433,0.06209353127356531,115.70342153857511,0.630463104969131,-2.0701287145104365e-16
131,54,0.0514330185218261,-0.04923452806239851,0.0,21.26489210699706,459.71810087065825,826.6635922467729,0.9163358834526385,41249.7628711995,198.55935162069503,10.627400643169322,0.04923452806239855,121.73449208786391,0.6388729623760945,4.476080294079828e-17
135,55,0.079448318071053,-0.06040738673470726,0.0,26.14713920904394,469.00334290553366,772.8583921675676,0.9121807386161719,39797.521359781036,180.06089922529435,10.591559911940776,0.06040738673470751,124.1382351419859,0.6216560088805881,2.478497292933371e-16
132,56,0.07779783478638008,-0.06056752035828458,0.0,33.648937577473426,475.33392648515024,812.4595481886957,0.8996568688865593,35560.47438166601,178.92085302219766,10.478990029855677,0.06056752035828499,123.11320225107903,0.6373075264281991,4.097852706279551e-16
133,57,0.07981040830572039,-0.06293856864173733,0.0,28.943292503496853,465.8052857949619,757.305196943425,0.9066839349735238,37974.23653740483,199.40629187716112,10.544663222914409,0.06293856864173732,121.51302878051531,0.6158606001196352,-1.2591321691903265e-17
123,58,0.05247519608189268,-0.050899255811084676,0.0,28.14123652299713,503.3817438996659,826.1245686575049,0.8965894504773642,34817.25589189464,170.02214790313894,10.457868401827625,0.05089925581108457,129.10280371724625,0.6750461673133648,-1.033884786462887e-16
127,59,0.05154962029216865,-0.04712923808827748,0.0,22.723648660691676,495.64727667821694,912.9039133769372,0.8904217034774431,32901.83709264805,177.00543081331907,10.401283773876854,0.047129238088277764,128.84407898146327,0.6728784409921529,2.8768622305330244e-16
127,60,0.0786301013267251,-0.058858022045638274,0.0,30.025643650188897,510.41194050476423,836.9642641651487,0.8880495902382296,32090.55400807354,177.67729240810874,10.376316998151623,0.05885802204563831,132.28948334934893,0.6835108803977062,3.6535790315552927e-17
128,61,0.05184418908131657,-0.049282696126210515,0.0,28.743763852195165,501.2127893966215,861.4324196427688,0.8875258471729762,31854.786843175236,198.10025357197355,10.368942943056696,0.049282696126210786,132.39041925930377,0.6472288398658157,2.6924837203361467e-16
121,62,0.05233567034090155,-0.04651323531877429,0.0,31.217082666601883,551.6839191782943,870.7983973253879,0.8833262922979849,30791.09503776167,192.22900550385532,10.334980805007204,0.046513235318774056,138.30433447106856,0.6832759462412145,-2.384461799779559e-16
123,63,0.0786875937619434,-0.058000457991197144,0.0,23.184365730792877,557.1439330003943,836.3750855444845,0.8752219311709744,28526.565262737706,166.1000672724315,10.258591046589826,0.05800045799119716,141.53104256447955,0.6894677165300087,1.1820690672982125e-17
130,64,0.07956379581814231,-0.05753566282435775,0.0,35.0231383970105,536.627294718267,895.0207952264948,0.8755272729705602,28463.327854856485,180.08506388776829,10.256371795758637,0.05753566282435799,143.46895796365882,0.6843272563477523,2.419433194579337e-16
124,65,0.051838227333557516,-0.045799789463546764,0.0,27.662786382308717,574.8094306979351,898.3947956530129,0.8729791030117371,27643.525785751168,198.49662249773382,10.227146830735945,0.04579978946354668,144.21856088196114,0.6907550532352676,-8.365317172975213e-17
120,66,0.05153799747153897,-0.04476328226860943,0.0,42.94238097494199,590.0958114241577,937.4089324420474,0.8659146459768082,25988.21870060894,179.69878626549078,10.165398587410946,0.04476328226860927,148.51443035577046,0.7077935092105574,-1.6209719533938835e-16
123,67,0.05165161017439868,-0.04441432418564285,0.0,32.474140166790875,593.3388811216345,959.8733526451892,0.8557917527130933,23588.62959407657,203.96007743890704,10.068520078051138,0.044414324185643506,151.9522173049289,0.6844466959235358,6.533681455541109e-16
122,68,0.07930824097163873,-0.05844426607846338,0.0,45.469540537339824,604.0543142568832,889.2608910202094,0.8532384727030996,23077.669776791616,201.06490772570336,10.046620752647629,0.058444266078463154,151.1471359823957,0.7223381387269467,-2.2556308095531573e-16
118,69,0.05213612229457203,-0.04492568237501194,0.0,33.88886791551452,650.8682954028423,904.7538316248989,0.8504393869142203,22441.985683768373,173.1560772464368,10.018688844303227,0.0449256823750123,155.75005381454858,0.7183024475839181,3.579677056453856e-16
121,70,0.07760973020192045,-0.05372901465679619,0.0,132.20072994698774,642.9632394178534,968.7096222176659,0.8412229342590889,20635.242708406557,182.6786694869249,9.934755704095052,0.05372901465679607,164.87988299963794,0.7128626468297546,-1.2594135110215875e-16
121,71,0.05163005595911102,-0.044429309911664404,0.0,37.86157577594524,607.8423215105299,916.4279438860339,0.8421866704025623,20996.820925032305,208.9454073581843,9.952126320723496,0.04442930991166459,158.72029676123782,0.7326520917328032,1.8466649214208988e-16
120,72,0.05170742099963568,-0.04387917419587611,0.0,46.390991512577024,656.4637902066647,940.8774597285809,0.8404477287891416,20524.39643564922,195.05515317917798,9.929369527586147,0.043879174195876294,163.88019609729108,0.7160023906874544,1.9025039192996885e-16
122,73,0.05179017226336316,-0.043609179317947264,0.0,22.797186576626547,631.8874120199198,957.8259275788089,0.8383860203646589,20157.27876654337,220.1975050411665,9.911320731256154,0.04360917931794727,161.1555413938584,0.6967600606705175,5.865752781717337e-18
130,74,0.05229231393587601,-0.04236795901038426,0.0,30.473440614444495,629.3776572330493,1034.535017044879,0.8334219615440239,19153.36291567121,205.37600136039472,9.860233588364737,0.042367959010384204,164.21261708540283,0.6916597314188527,-5.5010011973517785e-17
128,75,0.07884602797595099,-0.0536087719584111,0.0,36.159948895975965,651.1507090474113,1041.9905926508256,0.8262242786773227,17916.405932550882,225.32621366539385,9.793472104614098,0.05360877195841101,164.017903686594,0.6949863402965297,-8.93245809420361e-17
128,76,0.05160713484572155,-0.043061779569924276,0.0,20.019088972817322,631.5399677470973,946.4119309828635,0.8262119525485665,17854.933293423124,225.14335677557665,9.790035124004943,0.04306177956992429,164.81263922431873,0.7236299793365506,1.7088832847316907e-17
120,77,0.0796022319998694,-0.053999697013391544,0.0,45.728152352223525,662.88126878853,987.1846258764953,0.8235871962283886,17467.132160524758,213.75194249528462,9.76807623169763,0.05399969701339153,169.24744363513486,0.7504147430489808,-1.1443962749614128e-17
130,78,0.05176932219860355,-0.043987302317170636,0.0,8.54479053531659,611.6042690385483,1019.2618162965708,0.8256567957071582,17882.11569262777,225.4389405312184,9.791556369055554,0.04398730231717068,160.51355054735606,0.6904413859414484,4.2297575825782767e-17
122,79,0.0518460454225891,-0.042046435960520684,0.0,53.14108023480177,648.1653004285458,961.4608668503753,0.8220310125904269,17194.29965553494,199.8732750186593,9.752333192495456,0.04204643596052035,169.67581158619382,0.7488865586202718,-3.30942226577311e-16
123,80,0.051325769903608084,-0.04437786432025759,0.0,64.99339135359544,672.202344369556,1014.8963506944937,0.8188471379796641,16710.737311426958,211.331419737413,9.723806744579319,0.044377864320257726,173.40800308295465,0.7205771009373487,1.380615731406331e-16
126,81,0.05130283008960129,-0.04171937898622831,0.0,38.927246331700175,666.4360999132524,993.4841437349648,0.8137796188562298,15875.826189944095,202.55122396613405,9.672552865867724,0.04171937898622798,174.82721738997338,0.710503961736886,-3.285654641171371e-16
125,82,0.05130910608999316,-0.04260204099871456,0.0,37.8229242527548,649.6894042311698,1046.254881843536,0.8127394630405357,15740.37709990926,231.16108389500098,9.663984479747254,0.042602040998714195,171.4541434461775,0.713107673424533,-3.678018008520708e-16
125,83,0.07944362690336745,-0.05287580691797502,0.0,31.233512145920905,674.470457285331,1024.961736305862,0.8075564874171806,14871.15233132402,224.46936942825428,9.607178530152057,0.05287580691797525,175.34533318662486,0.7497077480953396,2.282839403176459e-16
127,84,0.05189604109662932,-0.042457625683889486,0.0,36.43350732776003,665.0171126102781,1007.2542779005321,0.8036405877153359,14293.795251268853,228.07103094194673,9.567580823574133,0.042457625683889874,172.1848187938695,0.716496232755623,3.899646458877444e-16
119,85,0.051898295973378396,-0.04408351451446339,0.0,30.47536035452176,690.1812587858491,1146.9806564685148,0.8045825823538164,14394.908626980368,221.0693689279463,9.574629855473534,0.04408351451446342,173.48025085432232,0.759502054429461,2.992509522149142e-17
124,86,0.05196823285054892,-0.04299202543730227,0.0,199.98292285313488,697.918885829436,1103.0837549135863,0.7977240184530219,13324.378765662981,208.6125074839086,9.497350626233372,0.04299202543730243,181.80331851279325,0.7293099790543169,1.5747888176314978e-16
132,87,0.05273333085517792,-0.04137595561398036,0.0,34.4797845734222,674.2997722024031,1077.5243800721862,0.7995715251926084,13569.75703659986,230.28386267434013,9.515598848217623,0.04137595561398061,177.25441421262508,0.7221829772035286,2.519677252945962e-16
125,88,0.05180167816860452,-0.04012036604827419,0.0,99.78507965642306,704.2151757556521,1066.8283411043915,0.7940761480471112,12877.68910667134,207.02391182207492,9.463251566377254,0.0401203660482742,180.6830779922966,0.722434322797167,1.343070588632668e-17
129,89,0.051388147939056,-0.04127917663176413,0.0,43.57988850769815,688.8549082009688,1088.202566793761,0.7896016185577792,12327.232137612846,226.48935507513073,9.419566089013117,0.04127917663176442,181.60113973100786,0.7459936624417143,2.8837874059063992e-16
124,90,0.05193608856485306,-0.04111733397529789,0.0,48.7655319041655,737.7462885384756,1082.5409338758113,0.7867384085247883,11983.030378702664,229.0396648241127,9.391246792829321,0.041117333975298535,186.23824404767166,0.7306412868189405,6.42574933844175e-16
120,91,0.05177413749456533,-0.040742809201377864,0.0,32.687748488440924,737.3114942726113,1069.68866706199,0.7850307479543794,11756.19328486297,203.7406148615382,9.372135468783624,0.040742809201377884,186.90171120622708,0.7535983568199602,1.9078786894838157e-17
133,92,0.07975669156778442,-0.05063770681422327,0.0,35.26200815837267,693.2760451605517,1110.9887511789425,0.7829458429773583,11512.128355320112,252.6574046185158,9.351156398202763,0.05063770681422345,185.23093351727323,0.6696240549327095,1.781378048684654e-16
126,93,0.05155709125748341,-0.04067371156450387,0.0,31.986638239381758,731.6810526234802,1066.5104203852966,0.7790000542376917,11082.131304185648,250.843734275466,9.31308929777667,0.04067371156450375,183.84805137920108,0.6946759178667656,-1.1671387777099082e-16
127,94,0.07958991063336658,-0.051624750968494754,0.0,34.3644556997362,736.7993137974233,1120.494540938129,0.7785761606600509,11033.827023735896,245.81439301161387,9.308721017049708,0.05162475096849487,187.31198749948766,0.7146833863653742,1.2035334424083018e-16
124,95,0.051600466473933876,-0.03984972438962191,0.0,38.51301333313256,735.7039357582996,1150.9375036192575,0.7733023208926634,10471.05217093253,247.9261786392003,9.256369792696264,0.03984972438962184,185.7531861920791,0.7229139835375293,-6.738982274089261e-17
125,96,0.051780643600141125,-0.040456837312117494,0.0,23.58800630876825,745.2652479319585,1152.915355441169,0.7722375267973897,10358.94108125205,293.81478978260554,9.24560529835509,0.04045683731211777,183.63750754455435,0.7284183732464706,2.7995114670869026e-16
129,97,0.07794172127754001,-0.0489778373626222,0.0,36.38692375517105,737.4168501113778,1195.6661803135964,0.7725838207566257,10390.9364703998,273.6008465831655,9.248689211927672,0.04897783736262235,187.90623509389403,0.7111107633111524,1.54639703942613e-16
133,98,0.05130728922664713,-0.03959746140466017,0.0,30.43047851624685,709.3300870939324,1206.1450593888342,0.7733528844359109,10476.337782678314,261.019766018983,9.256874448586059,0.0395974614046601,186.91038591287332,0.7139172429090624,-7.239253407443692e-17
129,99,0.05154999089200017,-0.038844167870245465,0.0,53.264943008021234,743.2797440629894,1138.4316569135808,0.7728189895142729,10445.577195572012,245.81352526997674,9.253933932930307,0.0388441678702458,191.37957264865017,0.7195803942678765,3.302454696397757e-16
129,100,0.051408180951286075,-0.04018179988488025,0.0,41.079154189814915,741.5614098801353,1260.0733846298074,0.7703165172570218,10161.58175517271,259.9387645071255,9.226369393579132,0.04018179988488031,192.6409618307372,0.7266881814445232,6.565396225384603e-17
132,101,0.07950554734500516,-0.049376904530012214,0.0,31.023015334065775,754.1408554179965,1162.3437316900256,0.7670937664393807,9822.424681210647,284.69361184150034,9.192423283417535,0.049376904530012436,191.7965379737046,0.7227187357922813,2.188551241255991e-16
121,102,0.05138998878614641,-0.03787388745932814,0.0,29.280843833575794,818.4635107360455,1195.0706027163,0.7642982669242826,9536.444371869886,228.1224529104131,9.16287598761852,0.03787388745932821,198.43746767197828,0.7451693128489458,6.897723808027323e-17
118,103,0.05171166651597996,-0.03900560751837277,0.0,33.52444321364895,828.3473464241312,1165.9064232436886,0.7629461562960078,9402.078271838522,263.6211440784014,9.148686036569474,0.039005607518372856,196.95522308400726,0.7585508082588659,8.044214209096778e-17
122,104,0.05198631645344167,-0.04018636508252467,0.0,18.26273830680082,787.6262791346537,1175.6027351563105,0.7610075019299521,9197.280030982041,252.86524126520882,9.126663070518108,0.04018636508252496,197.39647112524858,0.7552506476675729,2.880127376856029e-16
119,105,0.0524300550380313,-0.040778322350325184,0.0,37.62975409822833,826.7125852444966,1251.395479662439,0.7561962307585258,8747.256436264905,250.87958440442208,9.076495380043383,0.04077832235032526,199.57532042503234,0.7480707988403712,7.952092418602789e-17
126,106,0.0781738275986223,-0.04680144860705963,0.0,32.22558083587737,782.7927767907187,1308.9396935356094,0.7529757513573755,8440.119472587192,262.77739115096534,9.040751743009624,0.04680144860705939,195.79707525030244,0.71983523318478,-2.359052220514631e-16
117,107,0.0513010886278611,-0.039477424995969956,0.0,66.21164737737742,840.5530720918127,1238.7672918068247,0.7532985305702775,8476.062610768002,274.99593470211164,9.045001306190544,0.039477424995970005,201.2039622242352,0.7631497051652159,4.839665363295228e-17
117,108,0.051457872376907285,-0.037384664825990385,0.0,47.941933331834576,845.4173833069514,1209.3384814387293,0.7492233049865227,8109.448112120367,287.8961706513763,9.000785094500513,0.03738466482599055,201.05959428651565,0.7531696906515937,1.6497790321015707e-16
116,109,0.05345990243458441,-0.03928558702217573,0.0,34.049460790113116,868.3236466284584,1212.111535375095,0.7484612653299854,8031.751459333339,241.41489158489355,8.99115789764464,0.03928558702217577,207.93205689929317,0.7725019138089642,3.821273906563126e-17
114,110,0.07864822221986599,-0.04875434638878576,0.0,145.53633627457816,878.4049812293978,1215.9506236659643,0.7447883330358255,7725.820896214635,217.36457459380182,8.952323361002387,0.048754346388785605,204.82631903703287,0.7830086271885277,-1.5363229705186621e-16
117,111,0.07912652647231229,-0.04746710067472377,0.0,86.94690475281051,867.0247910574315,1246.8677860649098,0.7486040001125931,8075.366807738796,246.43802777146746,8.99657357216614,0.04746710067472356,204.11957743177882,0.7398642246388891,-2.0808235012830457e-16
119,112,0.07890737154775707,-0.04580096295334892,0.0,30.68446040877502,872.0008180826828,1303.6266167923568,0.7494649040490275,8090.975748749912,247.8609747380472,8.998504614491509,0.045800962953348484,204.81299958081473,0.7395999730996988,-4.382721233777762e-16
