MeanKL,NumTrajs,MinReturn,Entropy,MeanKLBefore,AveragePolicyStd,AverageReturn,Perplexity,LossAfter,LossBefore,AverageDiscountedReturn,StdReturn,Iteration,MaxReturn,dLoss,ExplainedVariance
0.09623894639609129,113,-11.0,11.382123930176416,0.0,1.0038599220877962,-2.079646017699115,87739.18888747714,-0.0712107243210848,4.0624959927870293e-16,-0.4419313180114245,3.99367108363396,14,1.0,0.0712107243210852,-0.054613827122491854
0.09360783140911905,110,-12.0,11.394611228802024,0.0,1.0054338729085264,-1.8909090909090909,88841.68360446153,-0.06543186199192208,-2.5055434512783324e-16,-0.2952355125976144,4.018922186008345,15,1.0,0.06543186199192183,0.01962912768245284
0.09524981314725138,110,-11.0,11.400732016352444,0.0,1.0062018785974864,-1.9272727272727272,89387.13226020538,-0.07072864076325498,-2.1836391654246784e-16,-0.3584964308159556,3.95821146687856,16,2.0,0.07072864076325476,0.014632330297214668
0.09831784050634902,113,-11.0,11.403792695522158,0.0,1.0066039895927472,-2.4513274336283186,89661.13669989459,-0.06961758119918414,3.2283994196331697e-16,-0.3452475280163608,4.351769349127831,17,2.0,0.06961758119918446,0.06431885359914113
0.0971425729200088,114,-11.0,11.415155433337421,0.0,1.0080245709115734,-2.4473684210526314,90685.742829804,-0.07212986107137433,-1.0377935556829141e-16,-0.41080167879115936,4.456597918212591,18,2.0,0.07212986107137423,0.050612442606446595
0.06489837889884001,113,-12.0,11.401163610091485,0.0,1.0062578671559308,-2.0530973451327434,89425.71951324915,-0.06146297801294315,6.710405853217173e-18,-0.36298915694827855,4.359590603423902,19,3.0,0.061462978012943155,-0.056258334216621186
0.06524483466320548,113,-11.0,11.390062759532501,0.0,1.0048621339954948,-2.4424778761061945,88438.50754877826,-0.06116395512685133,2.606703606752719e-16,-0.3527829478116315,4.312849812612039,20,2.0,0.06116395512685159,0.01322748289885367
0.0644520783753989,114,-11.0,11.381693604795062,0.0,1.0038505019400525,-2.526315789473684,87701.44061016291,-0.06326423571637414,-7.592316520696585e-17,-0.394391023022226,4.427209580786393,21,2.0,0.06326423571637407,0.014635358651696628
0.09668553922338223,110,-11.0,11.369847026048713,0.0,1.0024028303572217,-1.5272727272727273,86668.60843074598,-0.07153516577376332,3.598568558841024e-16,-0.3045248000366994,3.674751917190134,22,2.0,0.07153516577376368,-0.06218424073855244
0.09770879850397521,109,-11.0,11.394340981428341,0.0,1.005475560413482,-1.7431192660550459,88817.67761671754,-0.06881737655034846,-1.4606371667724716e-16,-0.3115591056228995,3.8154770998575103,23,2.0,0.06881737655034831,0.00018096826443136926
0.09527474593441203,112,-11.0,11.417941434857905,0.0,1.008390431694273,-2.294642857142857,90938.74571678137,-0.0706750776258843,1.9506171927861793e-16,-0.33517013941062385,4.148231966016071,24,1.0,0.0706750776258845,0.003004580007653357
0.0984922687783131,108,-11.0,11.415202988029051,0.0,1.0080512308341647,-1.7314814814814814,90690.0554648817,-0.07169147083235711,3.0196227919208896e-16,-0.11120323989387625,3.8768221079983114,25,3.0,0.07169147083235741,-0.015087794661929221
0.06424920103869365,105,-10.0,11.408386229874335,0.0,1.0072187857541461,-1.1142857142857143,90073.94561146424,-0.06101508496754729,-2.9829020015271117e-16,-0.13216847752093833,3.358895186031904,26,3.0,0.06101508496754699,-0.06613332879490974
0.09954107751140563,114,-12.0,11.410079446856177,0.0,1.0074616910752063,-2.719298245614035,90226.58953897121,-0.07218977776658471,-9.63532130180989e-17,-0.3052319481864978,4.541251029292431,27,2.0,0.07218977776658461,0.05355279120812806
0.09864598448895948,112,-10.0,11.426591935567918,0.0,1.0095469184993104,-2.017857142857143,91728.82375964208,-0.07299629138874945,-1.583026000907269e-17,-0.3293973985503448,4.048769969423568,28,2.0,0.07299629138874944,-0.061927356397602384
0.09850964189595972,107,-11.0,11.423560515375156,0.0,1.009156738961389,-1.2616822429906542,91451.17619687325,-0.07561372068512782,1.2693679702313712e-16,-0.1784967271594362,3.405154006146057,29,2.0,0.07561372068512795,-0.07964757292431801
0.09836786053840703,111,-11.0,11.437574123427785,0.0,1.0109005753143219,-1.9009009009009008,92741.7588755105,-0.07513710152489138,-1.2248343862309342e-16,-0.2951312331376155,3.997645602044876,30,2.0,0.07513710152489125,0.0769345488577744
0.09912049139635004,108,-11.0,11.454016883149759,0.0,1.0129404821332388,-1.212962962962963,94279.2953633121,-0.07415681980195364,1.2444031640822553e-16,-0.15509118587877938,3.445477244602364,31,1.0,0.07415681980195377,-0.06873891621155481
0.09812372242392874,107,-11.0,11.452224613509172,0.0,1.0127147613401988,-1.439252336448598,94110.47277748551,-0.07180385971568283,5.150989124287337e-17,-0.11122481471535825,3.4994727776299452,32,1.0,0.07180385971568289,0.014028375805503424
0.09823456902810328,104,-11.0,11.449597185100192,0.0,1.01239195215512,-1.0,93863.52880359597,-0.07343498772468432,1.2986301141114e-17,-0.05532809459139164,3.0946604138294522,33,2.0,0.07343498772468433,-0.03416661098837159
0.09646909237314366,105,-11.0,11.457314615771859,0.0,1.013370890430977,-0.9142857142857143,94590.71648078304,-0.07328033158189623,5.0105279983467634e-17,-0.108386033340276,3.046041258246312,34,1.0,0.07328033158189629,-0.06281316163971806
0.09859349636810556,106,-11.0,11.474430582557462,0.0,1.015582584237722,-0.839622641509434,96223.66290571055,-0.06754347535743935,2.686370518016288e-16,-0.21516305902853528,2.7647948248718754,35,2.0,0.06754347535743961,-0.04152630697486415
0.09754485167157881,104,-11.0,11.478508418269588,0.0,1.0160877814616875,-1.0865384615384615,96616.84832257805,-0.06975996253539604,-5.554713129617379e-17,-0.10836086500835831,3.1135886323658157,36,2.0,0.06975996253539599,0.06363292731266013
0.09709940111678239,104,-11.0,11.512510638759467,0.0,1.020439749579234,-0.7692307692307693,99958.52598177355,-0.0743587110379021,-2.329372927510528e-17,-0.10499007550386895,2.6610826643953702,37,2.0,0.07435871103790208,-0.0904444360167409
0.09485954958280757,103,-10.0,11.534383184598928,0.0,1.0232898674122826,-0.4854368932038835,102168.9592008864,-0.06679383716631249,-3.6545572080218103e-16,-0.07346820949112019,2.4608155474636635,38,2.0,0.06679383716631213,-0.09683182331362761
0.09865966354609834,106,-11.0,11.55628498881396,0.0,1.0261083836764846,-0.9433962264150944,104431.32828916189,-0.06693688543896784,4.1020626583934203e-16,-0.1742006584960572,2.8077728657507426,39,1.0,0.06693688543896825,-3.794194859119138e-05
0.0974756866357893,102,-11.0,11.52618836470352,0.0,1.0222754718022309,-0.5490196078431373,101335.12421146318,-0.07351290441631804,-3.216405211965743e-16,-0.03311086828338137,2.345740616272656,40,2.0,0.07351290441631772,-0.1686587466983014
0.09730089302213377,105,-10.0,11.560925861273521,0.0,1.0267209006489388,-0.8095238095238095,104917.10711143381,-0.0630213337892436,-2.614608200350568e-16,-0.1285794472955611,2.711861908604099,41,2.0,0.06302133378924334,-0.041260918048372286
0.09726591248324905,104,-12.0,11.567208718485912,0.0,1.0275647474730936,-0.7403846153846154,105578.36142255008,-0.06529413062144512,-1.656028151676362e-17,-0.08703336015029943,2.7873174045324416,42,2.0,0.06529413062144511,0.019993537720539245
0.09873128179266091,102,-10.0,11.59069881115521,0.0,1.0306112270465064,-0.24509803921568626,108087.76458625856,-0.07237326012671708,-2.133564797024569e-17,-0.03994605085000485,1.7791619227184068,43,2.0,0.07237326012671705,-0.1891202728825705
0.09789579687924017,109,-11.0,11.571878314145632,0.0,1.0282217973437944,-1.3211009174311927,106072.5225491986,-0.07091409590470724,-4.300287648658446e-17,-0.2849155888574453,3.547529787798865,44,2.0,0.0709140959047072,0.02105708076873769
0.09511604345266436,106,-11.0,11.590648410494598,0.0,1.0305929562180705,-1.0377358490566038,108082.31702880074,-0.07228674544012378,6.900225315604043e-17,-0.17148065326954978,3.153089315593688,45,2.0,0.07228674544012385,-0.06387065682459303
0.09839066719791659,105,-11.0,11.590941793971194,0.0,1.030711573094917,-0.8476190476190476,108114.03124671541,-0.07420237953105392,4.126820932408698e-18,-0.10408371566248002,3.1975614291160257,46,2.0,0.07420237953105392,-0.007483692863963887
0.0970037373914277,102,-10.0,11.599873894858344,0.0,1.0319050103472027,-0.45098039215686275,109084.04235050328,-0.07086338704027187,-2.419204829159304e-16,-0.010643242168599472,2.1585554854877507,47,2.0,0.07086338704027163,-0.12987745666742234
0.09760707514228953,103,-11.0,11.583405956943837,0.0,1.0297724843385871,-0.6893203883495146,107302.36366531126,-0.0675643946951118,-3.12750619384374e-16,-0.05604173385731126,2.5770801804706442,48,2.0,0.06756439469511148,-0.025886104859042858
0.0993738181421971,105,-11.0,11.587581993670357,0.0,1.030297632282872,-0.8666666666666667,107751.39921872997,-0.06903873902454316,4.4282288375482926e-17,-0.12164258791856151,2.9050585328638525,49,2.0,0.0690387390245432,-0.058392816504880596
0.09690838476270551,106,-11.0,11.60978957209642,0.0,1.0332879270573376,-1.4528301886792452,110171.06488217998,-0.07385892899346931,-5.381914891777663e-16,-0.16962398127732317,3.521181393385802,50,2.0,0.07385892899346877,0.04056785698975929
0.09508746083290956,102,-11.0,11.623535926978635,0.0,1.03502833903704,-0.5392156862745098,111695.97238522844,-0.08220553954416307,-6.98997625668318e-17,-0.08146073599338541,2.239010498479844,51,2.0,0.082205539544163,-0.11455059454938787
0.09587547696946622,103,-11.0,11.645946910775523,0.0,1.0380410803984739,-0.8737864077669902,114227.44950646312,-0.08275083723521652,1.0737782658158013e-17,-0.03710802449924452,2.841029526406288,52,2.0,0.08275083723521653,-0.18513047953243045
0.09765101692493991,105,-11.0,11.636528253688082,0.0,1.0368977961250516,-0.9142857142857143,113156.63108147452,-0.07211075797182855,-5.644491130378761e-17,-0.12629677082743163,3.129321501735558,53,2.0,0.07211075797182849,-0.015185053282516625
0.09537328171810965,103,-10.0,11.63101418386859,0.0,1.036127197126587,-0.24271844660194175,112534.3946213844,-0.0731168232389705,-3.9956362795178576e-17,-0.07296584509411853,1.9925395778431543,54,1.0,0.07311682323897045,-0.14786412152731243
0.09824982236034487,102,-10.0,11.63221665449413,0.0,1.0363815998992931,-0.5588235294117647,112669.79531664381,-0.06842322199664351,1.157103080773222e-16,-0.050171076866745365,2.2209939896792754,55,2.0,0.06842322199664362,-0.06752907711090406
0.09428554078756886,102,-10.0,11.640492906664605,0.0,1.0374721931238164,-0.4215686274509804,113606.14835689667,-0.06580180384090756,-4.462427074431392e-17,-0.07305298421800051,2.050520137312864,56,2.0,0.06580180384090752,-0.02357704924121129
0.09341467755394148,104,-11.0,11.64085675732343,0.0,1.03755039437988,-0.5480769230769231,113647.4915497408,-0.06614276173807034,1.3968681064212453e-16,-0.13499639540322403,2.6742353604934648,57,2.0,0.06614276173807047,0.005450216963174048
0.0975033951333908,102,-11.0,11.646573453062187,0.0,1.038212307047464,-0.29411764705882354,114299.04025885162,-0.07123093970472166,-6.401257980876583e-17,-0.04252326876730719,1.866044549486687,58,1.0,0.0712309397047216,-0.17689882129479662
0.06438891062010467,104,-11.0,11.66873388966236,0.0,1.0410663767366874,-0.6923076923076923,116860.23062973999,-0.06146736811986026,1.938268495348363e-16,-0.15213448302143726,2.6094389430743803,59,2.0,0.061467368119860456,-0.025561343492457977
0.09665635245780234,103,-11.0,11.665822958551782,0.0,1.0406386939042134,-0.39805825242718446,116520.5531774976,-0.06438779358039592,2.6652538643222076e-16,-0.11257643204432334,1.839901885444701,60,2.0,0.06438779358039619,-0.21226285982602255
0.09673506636696283,102,-11.0,11.666845282507946,0.0,1.0408430410159963,-0.3431372549019608,116639.73584166252,-0.07047735922840709,7.684730174906304e-17,-0.03506808992484554,1.9377321393593567,61,2.0,0.07047735922840717,-0.04190959528204674
0.09841178974217354,101,-10.0,11.68042803228113,0.0,1.0425712717333888,-0.22772277227722773,118234.8325636771,-0.0704487131056091,-4.18794583882148e-17,-0.014829739266829891,1.8715228517255484,62,3.0,0.07044871310560906,-0.1846506504084522
0.0991648221048377,105,-10.0,11.680350230977583,0.0,1.042561785463796,-0.7904761904761904,118225.63409740993,-0.06583980025432394,-1.21542954078686e-16,-0.16193784045272683,2.7174751520141007,63,2.0,0.06583980025432382,-0.01675957471938183
0.09781809246726585,103,-10.0,11.666872594726074,0.0,1.0408718596374817,-0.42718446601941745,116642.92157507475,-0.06899556722434781,-7.612935891561952e-18,-0.02929637702584026,2.258111341375787,64,2.0,0.0689955672243478,-0.022335534329251505
0.0943982851573307,101,-11.0,11.682418072564277,0.0,1.042892685466557,-0.3465346534653465,118470.35891908863,-0.07078235750099161,-2.1271640940230449e-16,-0.0188552536645491,1.8797284592414687,65,2.0,0.0707823575009914,-0.3376420532766269
0.09726609423223194,104,-10.0,11.686690492934202,0.0,1.043437834404145,-0.5480769230769231,118977.5968891094,-0.0651970597985343,2.097258096345285e-16,-0.1294783444051044,2.4293074657839444,66,1.0,0.0651970597985345,-0.051446721852504984
0.06431164858578062,102,-10.0,11.676417798302698,0.0,1.0421123515068467,-0.4411764705882353,117761.6326759957,-0.056650840683038536,-4.942980833422052e-17,-0.03507775961597139,2.0843653729789837,67,2.0,0.05665084068303849,-0.022197767676800595
0.09830226192162966,103,-11.0,11.687809890617277,0.0,1.0435857469054162,-0.5242718446601942,119110.85470573559,-0.06780633355408329,4.3788079145086305e-16,-0.10228793119113556,2.267733397260784,68,1.0,0.06780633355408373,-0.08609084763459629
0.09660248689197473,104,-10.0,11.703125503305284,0.0,1.0454298848648502,-0.5769230769230769,120949.15181293106,-0.06740248422771578,1.916536872363191e-17,-0.1486042280251172,2.3966816309715995,69,2.0,0.06740248422771579,0.008589953882375712
0.09748792263077968,102,-10.0,11.704722845855173,0.0,1.0455972324210023,-0.29411764705882354,121142.50342276016,-0.06851301251369528,-1.3187048190080601e-17,-0.05009923137788092,1.844909452553147,70,2.0,0.06851301251369527,-0.18173921973598772
0.09852978739114757,107,-11.0,11.709962089930114,0.0,1.0462536910598181,-0.7383177570093458,121778.86413492936,-0.06221515072974078,2.0217072415579928e-16,-0.3191543368953995,2.7389077862621267,71,1.0,0.06221515072974098,0.0017405724313240833
0.09767899641686204,103,-11.0,11.708002616455643,0.0,1.0459969749525937,-0.5436893203883495,121540.47531546508,-0.07141560351246777,2.301785474113794e-17,-0.07442033714493936,2.4486045125372917,72,2.0,0.0714156035124678,-0.08472666168949239
0.09842651165044496,104,-11.0,11.712556196579614,0.0,1.0465790100860153,-0.9423076923076923,122095.18159938403,-0.06998378396755128,-4.40803062207053e-16,-0.08716906546342497,2.7097648318234153,73,1.0,0.06998378396755084,0.014486911538070357
0.09688073916786952,103,-10.0,11.73051178820206,0.0,1.0490768373570152,-0.46601941747572817,124307.27309318972,-0.06930009174536603,9.265548411737499e-17,-0.0686379271750645,2.013621256028491,74,2.0,0.06930009174536612,-0.09360475279864033
0.09461775198858609,104,-10.0,11.715813826805583,0.0,1.0472541580084656,-0.5865384615384616,122493.57110393902,-0.06609765420151621,-6.664738186445452e-17,-0.14440082593402143,2.432198186363825,75,2.0,0.06609765420151614,-0.001239417671571541
0.09858888331136023,103,-11.0,11.718713669712873,0.0,1.0475214710307488,-0.36893203883495146,122849.2987451533,-0.06752863142890035,5.014479051028899e-17,-0.06278868107991231,1.990220221322721,76,2.0,0.0675286314289004,-0.1311364896124383
0.09964894468186485,103,-10.0,11.714942048608124,0.0,1.0469918905322046,-0.2815533980582524,122386.83041318548,-0.0693836965888806,7.934164017327215e-17,-0.039854940225060254,2.1962787403699635,77,2.0,0.06938369658888069,-0.1220260406669802
0.09750983869777514,103,-10.0,11.7168226897338,0.0,1.0472309641803574,-0.42718446601941745,122617.21268498748,-0.06927240978251553,-3.7289713202491017e-16,-0.054613302230971744,2.1659408670964906,78,2.0,0.06927240978251516,-0.04493587864123261
0.0982386693064779,100,-2.0,11.730834820543388,0.0,1.0491469310794677,0.04,124347.43484908486,-0.11385852906987977,7.993605777301127e-17,-0.005767118624864185,0.7605261336732617,79,2.0,0.11385852906987985,-1.0034178014598951
0.09723891930890247,103,-10.0,11.729780207732166,0.0,1.0490620942911018,-0.5242718446601942,124216.36557706515,-0.059048539131544,7.065503037759876e-17,-0.1280974229015301,2.228869103267067,80,1.0,0.05904853913154407,0.021140589066647397
0.09836056678287496,102,-11.0,11.739643992093225,0.0,1.0503569331152627,-0.3431372549019608,125447.67170707269,-0.06711267976585564,1.0814940328052819e-16,-0.031824126436466336,2.036409267964396,81,1.0,0.06711267976585575,-0.0314740635375661
0.0998223943774309,103,-11.0,11.724576895419604,0.0,1.0484067447369447,-0.6504854368932039,123571.7076653408,-0.06511435344927431,-1.0644513303797417e-16,-0.080426279542432,2.46414576018908,82,1.0,0.0651143534492742,0.03105070735517146
0.0973993744581279,102,-11.0,11.702052125918435,0.0,1.045502446599033,-0.23529411764705882,120819.39737861227,-0.07493265966170266,-3.924213259706393e-16,-0.054758613823461866,1.8373919634145297,83,1.0,0.07493265966170227,-0.06681756954784901
0.09797166193855313,101,-10.0,11.695282322674801,0.0,1.0445643867819074,-0.24752475247524752,120004.23618404432,-0.06803672003268355,2.439014435008889e-16,0.0007797162251110261,1.7654884079750415,84,2.0,0.0680367200326838,-0.16937897177479466
0.09759340556350236,104,-11.0,11.686108354791477,0.0,1.0433620452469794,-0.6153846153846154,118908.35564776967,-0.06685195617274864,8.235467527051693e-17,-0.1376400828310652,2.4934826290354977,85,2.0,0.06685195617274872,-0.05393412828701427
0.09732262044151005,104,-10.0,11.70648329440448,0.0,1.0460229604581364,-0.5961538461538461,121355.95639853354,-0.06944841977924697,3.2494601326489903e-17,-0.12406901367775595,2.255417540949717,86,1.0,0.069448419779247,-0.02314312221125081
0.09884437322648612,103,-10.0,11.706951666308962,0.0,1.046031891321903,-0.3592233009708738,121412.80943209463,-0.07171728777936065,1.39658018943443e-16,-0.07906189168413705,2.0661599339031755,87,2.0,0.07171728777936079,0.061163689557421574
0.09679553081002733,103,-10.0,11.69436443141072,0.0,1.044396045927359,-0.3786407766990291,119894.13588178132,-0.06895919381798536,1.145910900848217e-16,-0.11779967608617502,2.0005654776042503,88,2.0,0.06895919381798547,-0.07535688803133533
0.09744548255385212,102,-10.0,11.688186914361884,0.0,1.043580430910858,-0.30392156862745096,119155.77079288366,-0.06450790903979205,-3.5413692212908444e-16,-0.060366114050228833,1.802988889323778,89,1.0,0.06450790903979169,-0.026793085561011898
0.09803868491922843,102,-10.0,11.693032051056802,0.0,1.0441531783316784,-0.19607843137254902,119734.4976636115,-0.07134377091794965,7.188704608623919e-16,-0.050082109352075674,1.8313137665336272,90,2.0,0.07134377091795037,-0.12891200086721866
0.09714555092854221,101,-10.0,11.694204543349938,0.0,1.044277295236268,-0.13861386138613863,119874.9677733127,-0.06317157953690763,-2.00853999095195e-16,-0.03034963000140257,1.5544869770403544,91,2.0,0.06317157953690744,-0.08073753052604804
0.09859525339796181,103,-10.0,11.699430922524803,0.0,1.0449701384835688,-0.4174757281553398,120503.11985912806,-0.06334427731338992,-4.0042448006825593e-16,-0.06951636296380924,2.2448399162102572,92,1.0,0.06334427731338951,-0.0008885560128844006
0.09683173148087933,101,-10.0,11.681639688607548,0.0,1.0426606248992574,-0.0891089108910891,118378.17937255243,-0.07386289224105992,3.296820271686902e-16,-0.0134855021445369,1.2275630685012966,93,2.0,0.07386289224106025,-0.2911686700880476
0.09684408390725642,100,-2.0,11.683897643803872,0.0,1.0430523845228261,-0.02,118645.77399243813,-0.09733006808818657,3.207417664796708e-16,0.0015025458631506136,0.6779380502671317,94,2.0,0.0973300680881869,-0.10312329002908993
0.09595237737344328,102,-10.0,11.696125933476612,0.0,1.0445601703509744,-0.30392156862745096,120105.51576822127,-0.061863711140511375,-1.7290004774602831e-16,-0.021801470050649197,1.8299749043938456,95,2.0,0.0618637111405112,-0.0021843493260222946
0.09939283236613482,102,-10.0,11.692179299591457,0.0,1.0440523036603147,-0.27450980392156865,119632.43741747344,-0.06287505047681766,9.865543858276339e-17,-0.06439433426514986,1.8104103247666063,96,2.0,0.06287505047681775,-0.0691207341029123
0.09747985176803826,101,-11.0,11.69574687862695,0.0,1.0444960974097928,-0.1782178217821782,120059.99781744326,-0.0680621354394308,1.4602471393466814e-16,-0.04803686650906422,1.6434450630690245,97,2.0,0.06806213543943095,-0.18405871732732582
0.09687968556804505,102,-10.0,11.698636595697263,0.0,1.044879088204588,-0.37254901960784315,120407.43900418752,-0.0646004205748442,1.0194750060668556e-16,-0.03239665594622008,1.984852286831001,98,1.0,0.0646004205748443,-0.001095362387882437
0.0953569379610777,101,-10.0,11.699500598637318,0.0,1.0449912086531605,-0.2376237623762376,120511.51634057949,-0.06458038139355053,-9.558601088873004e-18,-0.022408557341637825,1.8301572450512464,99,2.0,0.06458038139355052,-0.0343252418175608
0.09916427297983457,102,-11.0,11.691585841751419,0.0,1.0440244100252705,-0.4019607843137255,119561.46167220449,-0.0679718495595066,-1.7121711385319112e-16,-0.07420661674158487,1.8537709522916175,100,1.0,0.06797184955950643,-0.06466347488966284
0.09683697550716548,101,-10.0,11.694436388836086,0.0,1.0443771344659518,-0.1485148514851485,119902.76346552146,-0.08006182373879331,-4.138108028946777e-17,-0.001397129348487861,1.5311041677664234,101,2.0,0.08006182373879327,-0.332928474685394
0.09808563752467077,103,-11.0,11.694876190126754,0.0,1.0444347897763604,-0.5728155339805825,119955.50845345492,-0.06460240365195613,5.089926793180115e-17,-0.07169906407556031,2.3795322284361817,102,1.0,0.06460240365195619,-0.03582676985121602
0.09721117311411623,102,-10.0,11.692795713588916,0.0,1.0441734490696626,-0.4117647058823529,119706.20325926074,-0.07800304930339343,1.3352423645415535e-16,-0.023541160545917695,1.9319447743927218,103,1.0,0.07800304930339357,-0.07410171365184626
0.09750374223002915,103,-11.0,11.686253035242892,0.0,1.0433125454261891,-0.4854368932038835,118925.5606069224,-0.06917827057854276,-2.7277135017304245e-16,-0.1179730853085686,2.30602451872676,104,2.0,0.06917827057854248,-0.042553038973097035
0.09732665343564698,101,-10.0,11.676717402539804,0.0,1.0420738171384947,-0.25742574257425743,117796.91984594289,-0.07018022305234664,5.82570741357672e-17,-0.030150589863848297,1.4802559676063967,105,1.0,0.0701802230523467,-0.14774301426033287
0.09760224120485751,103,-10.0,11.662351518007856,0.0,1.0401767327627378,-0.3883495145631068,116116.76028201646,-0.0654708401751777,-2.780736312907112e-16,-0.08771648793846643,2.0252436492937385,106,2.0,0.06547084017517742,0.00667486977186027
0.09898932297010676,101,-10.0,11.664012966127265,0.0,1.040400725922204,-0.26732673267326734,116309.84260873761,-0.06728848964303949,-1.226468210074073e-16,-0.032348493582901726,1.5278995425281212,107,1.0,0.06728848964303936,-0.16624204991710934
0.09832277556960241,102,-10.0,11.665247723711762,0.0,1.0405594122863497,-0.3333333333333333,116453.54577007676,-0.06643166460395136,6.7159447385852466e-18,-0.13753604085002674,2.0643250491375458,108,2.0,0.06643166460395136,-0.050646955854072306
0.0987351124464121,102,-10.0,11.660210808307856,0.0,1.0399450463934414,-0.3333333333333333,115868.45387773703,-0.06501691613721831,2.2250739113975695e-16,-0.05007899147816739,1.7895849739771974,109,2.0,0.06501691613721854,-0.04042071594745722
0.09727899275023044,102,-11.0,11.661208181088822,0.0,1.0400799195783912,-0.49019607843137253,115984.0755691868,-0.06887124836756829,3.342984286338511e-17,-0.022455625605294544,2.208473423773542,110,1.0,0.06887124836756832,0.0013792502874376833
0.09768397858630765,102,-10.0,11.67082152891567,0.0,1.0413659297101296,-0.19607843137254902,117104.44746398213,-0.08044016114051136,4.650280125738873e-16,-0.03323204784079776,1.4887764135473114,111,2.0,0.08044016114051183,-0.23082026715911996
0.09911687941370753,101,-10.0,11.673009545179271,0.0,1.04162554286151,-0.2079207920792079,117360.954417933,-0.0786264023856093,6.808536555804406e-17,-0.08489450882384242,1.1883663108552054,112,2.0,0.07862640238560938,-0.2215270211207887
0.09833579369495747,102,-11.0,11.677644015250683,0.0,1.042224971388935,-0.5098039215686274,117906.12255567043,-0.06403601940197645,1.1434207179324319e-17,-0.03928854502992631,2.261116755313863,113,2.0,0.06403601940197647,-0.006715422859622233
0.09645076993497206,101,-9.0,11.686281508035172,0.0,1.0433816498824338,-0.039603960396039604,118928.94679791332,-0.08034846241601275,-1.2996658423191317e-18,-0.00025368642526579966,1.1425244940001311,114,2.0,0.08034846241601275,-0.34526202185132715
