LossAfter,MeanKLBefore,Entropy,AverageReturn,MinReturn,dLoss,LossBefore,StdReturn,NumTrajs,AverageDiscountedReturn,MeanKL,ExplainedVariance,Iteration,MaxReturn,Perplexity
-0.0,0.0,1.61813708699,0.0,0.0,0.0,-0.0,0.0,669,0.0,0.0,1,28,0.0,5.04368561169
-0.102609474395,0.0,1.62998058374,0.00584795321637,0.0,0.102609474395,-2.06822529979e-16,0.0762479813474,684,0.00558943292368,0.00897242926452,6.78292289003e-07,29,1.0,5.10377562134
-0.108397351724,0.0,1.62489233321,0.0128755364807,0.0,0.108397351724,-1.1620439013e-17,0.112737558254,699,0.0124825791048,0.00968313973059,-0.0482433844987,30,1.0,5.07787228953
-0.0900965077395,0.0,1.60873845932,0.0146198830409,0.0,0.0900965077395,-3.86147485613e-18,0.120025589192,684,0.0138775256022,0.00653685734871,-0.0261509397142,31,1.0,4.99650395721
-0.0917701965013,0.0,1.60552220572,0.011315417256,0.0,0.0917701965013,-2.36738733192e-18,0.105770405068,707,0.0109667229276,0.00987144999299,-0.283269660965,32,1.0,4.98045974837
-0.108354227034,0.0,1.58805125199,0.00890207715134,0.0,0.108354227034,-3.55516551709e-17,0.0939299216104,674,0.00795034319212,0.00961787130048,-0.0388781635729,33,1.0,4.89420206262
-0.10596286918,0.0,1.59857681525,0.00862068965517,0.0,0.10596286918,6.3262355705e-17,0.0924465973687,696,0.00806749565361,0.0098242666496,-0.0222995497014,34,1.0,4.94598835788
-0.121977348233,0.0,1.5947855595,0.00881057268722,0.0,0.121977348233,7.29390708039e-17,0.0934502353991,681,0.00821934594027,0.00964964162306,0.0816574710452,35,1.0,4.9272723521
-0.113253335732,0.0,1.60496752799,0.00582241630277,0.0,0.113253335732,6.55508175694e-17,0.0760822960429,687,0.00551130587323,0.00984239664077,-0.389278995368,36,1.0,4.97769796426
-0.088915231214,0.0,1.61178336455,0.00437317784257,0.0,0.088915231214,2.77753023929e-17,0.0659852495496,686,0.00415926730016,0.00906738867666,-0.248948324159,37,1.0,5.01174102422
-0.107431409694,0.0,1.60476202157,0.0070126227209,0.0,0.107431409694,4.47670574446e-17,0.0834472638465,713,0.00669736304885,0.008999412532,-0.0635488950633,38,1.0,4.97667512046
-0.0968102178617,0.0,1.59646149392,0.00875912408759,0.0,0.0968102178617,5.44306595385e-17,0.0931794066992,685,0.0083205211555,0.00987255995334,-0.110357238912,39,1.0,4.93553706102
-0.0811837146002,0.0,1.57792462975,0.01443001443,0.0,0.0811837146002,-4.3035449202e-17,0.119255142923,693,0.0136636791,0.00656336057429,0.0953650023571,40,1.0,4.84489042868
-0.0943342740158,0.0,1.57792130787,0.00587371512482,0.0,0.0943342740158,4.08270667976e-17,0.0764147537812,681,0.0055620762432,0.00918214726944,-0.475938837498,41,1.0,4.84487433457
-0.105547376806,0.0,1.5650613779,0.00853485064011,0.0,0.105547376806,-5.98461616591e-18,0.0919891676485,703,0.00810536179394,0.0093569567317,-0.0503560510054,42,1.0,4.78296849545
-0.0945125054278,0.0,1.55554937361,0.00587371512482,0.0,0.0945125054278,-1.27724772744e-17,0.0764147537812,681,0.00553347771291,0.00944959082459,-0.21551920632,43,1.0,4.73768857144
-0.0836617103757,0.0,1.55696556586,0.00290697674419,0.0,0.0836617103757,-1.54381210931e-17,0.0538379627252,688,0.00270962913347,0.00954152502279,-0.203752352927,44,1.0,4.74440280247
-0.0949262676395,0.0,1.55001713171,0.0074294205052,0.0,0.0949262676395,-3.18646944182e-17,0.0858733032796,673,0.00707972105379,0.00651738733723,-0.050518225507,45,1.0,4.71155089884
-0.073988783353,0.0,1.54996238207,0.0120481927711,0.0,0.073988783353,1.15088772421e-18,0.109101025761,664,0.0111046802788,0.00645989947391,-0.102499700249,46,1.0,4.71129295015
-0.098527076281,0.0,1.55506521051,0.015873015873,0.0,0.098527076281,1.50486661706e-17,0.124984251968,693,0.015010969267,0.00938357847596,-0.0147325716115,47,1.0,4.73539531264
-0.0995601820193,0.0,1.54315747252,0.00606060606061,0.0,0.0995601820193,2.48320669679e-17,0.0776136271204,660,0.00562473836422,0.0096519852627,-0.396387331749,48,1.0,4.67934186319
-0.0800839764308,0.0,1.55513147628,0.00433526011561,0.0,0.0800839764308,2.92826124748e-17,0.0656998145761,692,0.00411370501693,0.00911091743471,-0.435510544793,49,1.0,4.73570911764
-0.0677841331886,0.0,1.54092143374,0.0132352941176,0.0,0.0677841331886,-4.7930122118e-17,0.114280886885,680,0.0127759533593,0.00909391306831,-0.00998467273595,50,1.0,4.66889036266
-0.0711275034721,0.0,1.51429758212,0.00763358778626,0.0,0.0711275034721,-1.569366106e-17,0.0870362919923,655,0.00730435015069,0.00974657248074,-0.164122412341,51,1.0,4.54622665417
-0.0797133737458,0.0,1.51580195907,0.00886262924668,0.0,0.0797133737458,1.63593962997e-16,0.0937234391682,677,0.00803154137551,0.00999517565463,-0.0181643985386,52,1.0,4.55307103972
-0.0884818558162,0.0,1.49321658739,0.00894187779434,0.0,0.0884818558162,1.64752347237e-17,0.0941377746489,671,0.00850944749556,0.00968894888235,-0.20728546761,53,1.0,4.45139080317
-0.0876758550086,0.0,1.51338806063,0.015625,0.0,0.0876758550086,6.158095902e-17,0.124019592706,704,0.0147423495821,0.00945599380766,0.0169687808459,54,1.0,4.54209364313
-0.0881161657416,0.0,1.48214641503,0.00923076923077,0.0,0.0881161657416,1.18344892698e-18,0.095632432418,650,0.00869878262053,0.00650110948281,-0.311087635406,55,1.0,4.40238489218
-0.0842214846973,0.0,1.45041594082,0.012539184953,0.0,0.0842214846973,2.46144747352e-17,0.111274227895,638,0.011403365105,0.0097444763612,0.0834738651032,56,1.0,4.26488808734
-0.097789127676,0.0,1.47815762938,0.00636942675159,0.0,0.097789127676,-3.32387575117e-18,0.0795541146293,628,0.00590763203857,0.00905378488216,-0.145892342752,57,1.0,4.38485969784
-0.0692540481065,0.0,1.46536828859,0.018779342723,0.0,0.0692540481065,-7.18244764727e-18,0.135744904177,639,0.0176424034135,0.00648482724661,0.0201929052796,58,1.0,4.3291373186
-0.0833657547096,0.0,1.4674867085,0.00870827285922,0.0,0.0833657547096,8.60159222606e-17,0.0929109188579,689,0.00823976055929,0.00963763394518,-0.28713590587,59,1.0,4.33831797013
-0.0778794779514,0.0,1.43385538035,0.00780031201248,0.0,0.0778794779514,-2.05624251063e-17,0.0879742413721,641,0.00743390873262,0.00983825723882,-0.201965353124,60,1.0,4.19484076261
-0.110168900694,0.0,1.39833238063,0.0093023255814,0.0,0.110168900694,2.87783350729e-17,0.0959989183281,645,0.00864050625159,0.00962868049701,-0.0731616809021,61,1.0,4.04844307235
-0.115814639024,0.0,1.43747420649,0.0102941176471,0.0,0.115814639024,1.69814343746e-16,0.100936360094,680,0.00954775032984,0.00965724322884,-0.0124747251884,62,1.0,4.21004866279
-0.0939707338288,0.0,1.42763564669,0.00592592592593,0.0,0.0939707338288,7.15023077408e-18,0.0767516079822,675,0.00562324949168,0.00648290064844,-0.539251355258,63,1.0,4.16883094127
-0.074307840546,0.0,1.40259040507,0.00936037441498,0.0,0.074307840546,7.54039041351e-17,0.0962951598253,641,0.008753351604,0.00647872592785,0.0349939596183,64,1.0,4.06571819474
-0.0851139720999,0.0,1.41902653727,0.0122511485452,0.0,0.0851139720999,-5.69345140833e-18,0.110004808552,653,0.0113502821761,0.00654595238453,0.0566536473692,65,1.0,4.13309506728
-0.104485585917,0.0,1.43623372763,0.00615384615385,0.0,0.104485585917,-8.9785492409e-17,0.0782047078593,650,0.0056833051187,0.00947870697468,-0.625010796427,66,1.0,4.2048294243
-0.0757617502174,0.0,1.42607095414,0.0173501577287,0.0,0.0757617502174,5.77630877753e-17,0.130572316191,634,0.016030850395,0.0096531038109,0.0375643873354,67,1.0,4.1623131031
-0.0779870320363,0.0,1.40746814557,0.0155763239875,0.0,0.0779870320363,9.37220791791e-17,0.123829326569,642,0.0147045228892,0.00966988472825,-0.0294296999824,68,1.0,4.08559815827
-0.0816155258106,0.0,1.40816172315,0.0109546165884,0.0,0.0816155258106,-1.7475732795e-17,0.104089446938,639,0.0105862781601,0.00886026234104,-0.412219041533,69,1.0,4.08843282047
-0.0751993732712,0.0,1.38564143762,0.0129032258065,0.0,0.0751993732712,-1.76074432812e-16,0.112857133449,620,0.0118766165791,0.00663278022798,-0.0513622150739,70,1.0,3.99738915843
-0.0900183055894,0.0,1.35565558753,0.0153583617747,0.0,0.0900183055894,2.57756294493e-17,0.122973503237,586,0.0140053557042,0.00939149131738,-0.00618623536407,71,1.0,3.87930334605
-0.0818131147187,0.0,1.37028604666,0.0218068535826,0.0,0.0818131147187,2.1167676345e-17,0.146052438252,642,0.0202861941035,0.00939462180629,0.0650089364295,72,1.0,3.93647655042
-0.117306066857,0.0,1.40736872759,0.00927357032457,0.0,0.117306066857,-2.8576972554e-17,0.0958518190647,647,0.00874521708791,0.00951356933421,-0.321764204233,73,1.0,4.08519199655
-0.0759816083947,0.0,1.39381227509,0.0109204368175,0.0,0.0759816083947,-5.04457112522e-17,0.103928729797,641,0.010342502051,0.00935986613129,-0.459476949941,74,1.0,4.03018497774
-0.0903960768705,0.0,1.37804107651,0.0093023255814,0.0,0.0903960768705,-2.88658011028e-17,0.0959989183281,645,0.00876089290112,0.00982290617766,-0.128466113451,75,1.0,3.96712272095
-0.0684046669884,0.0,1.37628559222,0.0111287758347,0.0,0.0684046669884,1.49508126383e-17,0.104904366845,629,0.0106939278146,0.0067023618764,-0.174273271973,76,1.0,3.96016460855
-0.0730923644863,0.0,1.38942533445,0.0151285930408,0.0,0.0730923644863,4.35748156038e-17,0.122064403957,661,0.0140930488416,0.00651367777271,-0.0204775752728,77,1.0,4.01254351978
-0.111866942741,0.0,1.38659606314,0.00487012987013,0.0,0.111866942741,-8.53937719809e-17,0.0696161741636,616,0.00452659407254,0.00935771155923,-0.848075731032,78,1.0,4.00120699015
-0.0760511685583,0.0,1.37421568413,0.012987012987,0.0,0.0760511685583,1.36545526152e-17,0.113218154378,616,0.0121060464328,0.00986863586184,-0.105269613791,79,1.0,3.95197590964
-0.0711372329279,0.0,1.38685623973,0.0113268608414,0.0,0.0711372329279,8.79148808964e-18,0.105823263345,618,0.0105841732578,0.00927868063784,0.0229779983609,80,1.0,4.00224814596
-0.0728409572171,0.0,1.37846069673,0.0120481927711,0.0,0.0728409572171,5.55480847983e-17,0.109101025761,664,0.0114737740286,0.00924569304393,-0.231304540412,81,1.0,3.96878775517
-0.0923653875962,0.0,1.30098090342,0.0152801358234,0.0,0.0923653875962,5.89393498047e-17,0.122664800463,589,0.0139661426197,0.0097027909809,0.046087074998,82,1.0,3.67289765908
-0.0738610911202,0.0,1.33117100554,0.0141287284144,0.0,0.0738610911202,8.05636058608e-18,0.118021639744,637,0.0131162890804,0.00986692100824,-0.0438657853065,83,1.0,3.78547360373
-0.0592077705865,0.0,1.30268234067,0.0192307692308,0.0,0.0592077705865,8.03054312162e-17,0.137335162087,624,0.0172019195756,0.00656855390245,0.0611201799986,84,1.0,3.67915218332
-0.0752555548603,0.0,1.33066421339,0.0064620355412,0.0,0.0752555548603,-3.46182179382e-17,0.080126635009,619,0.00589869730818,0.00978649618075,-0.264422470821,85,1.0,3.78355564147
-0.0848157920002,0.0,1.33746969368,0.0165662650602,0.0,0.0848157920002,-8.04468313051e-17,0.12763942934,664,0.0152849196838,0.00986959903459,0.0303926304433,86,1.0,3.80939237077
-0.0716690578815,0.0,1.31996575847,0.0137825421133,0.0,0.0716690578815,2.98622606718e-17,0.116587236206,653,0.0126239507859,0.00643511433394,-0.0162633385177,87,1.0,3.74329319897
-0.112306293936,0.0,1.31002904059,0.0148026315789,0.0,0.112306293936,1.85971140035e-16,0.120762219578,608,0.0133175360664,0.00646897472245,0.0283024511946,88,1.0,3.70628134326
-0.0819957712663,0.0,1.33154583224,0.0209003215434,0.0,0.0819957712663,1.37253250165e-16,0.143050683685,622,0.0194481374828,0.00972196159621,0.0193473131877,89,1.0,3.78689276627
-0.103848600855,0.0,1.28881741413,0.0209003215434,0.0,0.103848600855,-1.17729754342e-17,0.143050683685,622,0.0194110896794,0.00973014571755,0.03468810609,90,1.0,3.62849301295
-0.0849176429446,0.0,1.3440747563,0.00449101796407,0.0,0.0849176429446,-3.00577965526e-17,0.0668644054914,668,0.00409571833249,0.00649465750445,-0.298698170997,91,1.0,3.83463692508
-0.130445663849,0.0,1.32089701051,0.0207336523126,0.0,0.130445663849,1.34602894787e-16,0.142491290872,627,0.0194809463056,0.00936220753939,0.0424589209548,92,1.0,3.74678077207
-0.0817227369667,0.0,1.29650885197,0.00647249190939,0.0,0.0817227369667,4.98512955742e-17,0.0801910141965,618,0.00601953444256,0.00986364565289,-0.554733420499,93,1.0,3.65650894471
-0.0592258699774,0.0,1.32251980409,0.0167682926829,0.0,0.0592258699774,-7.61285193572e-17,0.128402169154,656,0.0157735654521,0.00649033981127,0.0372964312038,94,1.0,3.75286596001
-0.0714648474785,0.0,1.30669441237,0.00798722044728,0.0,0.0714648474785,-2.05104253604e-17,0.0890136211869,626,0.00761641516249,0.00646000528347,-1.15906759119,95,1.0,3.69394285644
-0.0612473463119,0.0,1.30340151677,0.0114192495922,0.0,0.0612473463119,-6.43943857523e-17,0.106249001553,613,0.0105342605554,0.00646077141787,0.0354369448933,96,1.0,3.68179909332
-0.0873086244108,0.0,1.3278603353,0.00955414012739,0.0,0.0873086244108,3.40301073372e-17,0.0972772251548,628,0.00909256428189,0.00965139512955,-0.156986597152,97,1.0,3.77296187145
-0.08306258934,0.0,1.27445309524,0.0104895104895,0.0,0.08306258934,-1.94567513346e-17,0.101879736254,572,0.009752071797,0.00647220218659,-0.00479361050046,98,1.0,3.57674473639
-0.0868900787911,0.0,1.30228518969,0.0149006622517,0.0,0.0868900787911,-2.00999670124e-17,0.121155406467,604,0.0140655562005,0.00951557643982,0.0171246380452,99,1.0,3.67769129452
-0.0785967221629,0.0,1.2991977941,0.0217729393468,0.0,0.0785967221629,4.7923296027e-18,0.145941352807,643,0.0205994398971,0.00957188188716,0.0349429389953,100,1.0,3.66635431652
-0.103634799533,0.0,1.27901025009,0.0102040816327,0.0,0.103634799533,-5.78733278794e-17,0.100498548998,588,0.00907288414953,0.00987431742395,-0.036351231401,101,1.0,3.5930817128
-0.0824095712882,0.0,1.28519901448,0.013468013468,0.0,0.0824095712882,-1.33577129196e-17,0.115267628072,594,0.0127847081137,0.00968973476259,-0.08539029185,102,1.0,3.61538740008
-0.0765872101177,0.0,1.2679735147,0.0122591943958,0.0,0.0765872101177,1.8558033272e-18,0.110040476864,571,0.0113519598046,0.00668754585661,-0.119291328943,103,1.0,3.55364385362
-0.0709052324298,0.0,1.26320342455,0.013201320132,0.0,0.0709052324298,-5.3436636559e-17,0.114136082282,606,0.0123147614272,0.00653123423334,-0.0427977573942,104,1.0,3.53673301727
-0.0822220856423,0.0,1.26715371642,0.0116472545757,0.0,0.0822220856423,7.60436774463e-17,0.107292106124,601,0.0107725090639,0.00945717054647,-0.016307479176,105,1.0,3.55073177633
-0.068954496446,0.0,1.26002313294,0.0127388535032,0.0,0.068954496446,-3.59712259979e-17,0.112145330329,628,0.0118688704578,0.0065752333751,-0.126202990299,106,1.0,3.52550304169
-0.0701227766043,0.0,1.24372418912,0.00981996726678,0.0,0.0701227766043,5.88211099489e-17,0.0986079890762,611,0.0091919610255,0.0093996221504,-0.28946859166,107,1.0,3.46850681658
-0.0920869708163,0.0,1.23042564137,0.00986842105263,0.0,0.0920869708163,3.25920478295e-17,0.0988485473771,608,0.0089221063975,0.00954359380522,-0.0313244146973,108,1.0,3.42268606308
-0.0878541947636,0.0,1.18995158214,0.0167286245353,0.0,0.0878541947636,2.68175144119e-17,0.128252788104,538,0.0149028711386,0.00964643819564,0.0712286216994,109,1.0,3.28692205781
-0.0995288503645,0.0,1.23019173042,0.014657980456,0.0,0.0995288503645,-4.6864780817e-17,0.120179549279,614,0.0136626926462,0.00984454484373,-0.116385366013,110,1.0,3.42188555296
-0.0924212349308,0.0,1.22725521077,0.0149750415973,0.0,0.0924212349308,-5.19021822839e-17,0.121452829224,601,0.0139824704236,0.00921220692802,-0.0254965163668,111,1.0,3.41185185805
-0.0742789970685,0.0,1.22217988508,0.0222602739726,0.0,0.0742789970685,-3.03923552991e-17,0.147528824896,584,0.0205609082796,0.00976932408826,-0.0570258427801,112,1.0,3.39457946725
-0.0882543144427,0.0,1.21474862953,0.0105078809107,0.0,0.0882543144427,7.2308681409e-17,0.101967962368,571,0.0094196668212,0.00992896509519,-0.0597114308588,113,1.0,3.36944697838
-0.0924206168675,0.0,1.27457409462,0.00970873786408,0.0,0.0924206168675,-1.51468994271e-18,0.0980534460035,618,0.00909826521335,0.00987387863261,-0.0261367065728,114,1.0,3.57717754645
-0.0876384453802,0.0,1.21894677992,0.0201342281879,0.0,0.0876384453802,2.33610892927e-17,0.140459392862,596,0.018844885223,0.00973358378777,0.0471475728325,115,1.0,3.38362215747
-0.104274011487,0.0,1.23584432066,0.015873015873,0.0,0.104274011487,1.37421742462e-16,0.124984251968,630,0.014899810189,0.00981320604357,-0.0124310341197,116,1.0,3.44128284064
-0.0675643049685,0.0,1.17936627733,0.0265017667845,0.0,0.0675643049685,-3.17860301597e-17,0.160621988351,566,0.0240674609214,0.00640082796577,-0.026678785298,117,1.0,3.25231248552
-0.0889395170061,0.0,1.15929353386,0.0284191829485,0.0,0.0889395170061,4.23009025838e-17,0.166167183851,563,0.025801196259,0.00986041573383,0.0702595789105,118,1.0,3.18768049213
-0.0615082732014,0.0,1.18412799959,0.0194690265487,0.0,0.0615082732014,2.59337810772e-17,0.138166506628,565,0.0181108713145,0.00647684168797,-0.253335894036,119,1.0,3.26783602435
-0.0901201969215,0.0,1.1999698897,0.0367892976589,0.0,0.0901201969215,2.34826535567e-17,0.188244110762,598,0.0347240178408,0.00952084405393,0.0324123594561,120,1.0,3.32001695453
-0.112704591781,0.0,1.19698597811,0.0139130434783,0.0,0.112704591781,2.35995626442e-17,0.117130144282,575,0.0129445986527,0.00967765213255,-0.260299397002,121,1.0,3.31012508305
-0.0828465419608,0.0,1.20458217155,0.0102564102564,0.0,0.0828465419608,-4.04722736069e-17,0.100753244638,585,0.00929178791205,0.00983956385411,-0.0659140832569,122,1.0,3.33536517641
-0.0821784617677,0.0,1.19471366479,0.0253807106599,0.0,0.0821784617677,5.00925512828e-17,0.157278511521,591,0.0243285497676,0.00649452985856,-0.206956971419,123,1.0,3.30261198102
-0.0926245013245,0.0,1.19008837806,0.0184563758389,0.0,0.0926245013245,9.08116004152e-18,0.134594717689,596,0.0174028980859,0.00986720931984,-0.0863273083438,124,1.0,3.28737172608
-0.0838245427609,0.0,1.23353042512,0.00967741935484,0.0,0.0838245427609,7.59229856731e-17,0.0978967155193,620,0.00907474967972,0.00654807331202,-0.0954804961105,125,1.0,3.43332927705
-0.0843966986773,0.0,1.17193093592,0.0279850746269,0.0,0.0843966986773,6.72135020314e-17,0.164930016143,536,0.0255685146158,0.00647806756919,0.0681887331958,126,1.0,3.22822011032
-0.0671411478429,0.0,1.17372001779,0.0227272727273,0.0,0.0671411478429,-1.48872410639e-17,0.149032693734,572,0.0204464466367,0.00646703250104,0.0626494251781,127,1.0,3.23400082995
-0.0752722725437,0.0,1.18709407792,0.0100502512563,0.0,0.0752722725437,-7.62046573115e-17,0.0997458956848,597,0.00911174820439,0.00988264497563,-0.124958869778,128,1.0,3.27754307079
-0.0781070966949,0.0,1.185229796,0.0118243243243,0.0,0.0781070966949,4.99021366023e-17,0.108094910512,592,0.0110157682861,0.00981437963523,-0.040715124458,129,1.0,3.27143849857
-0.0622505958849,0.0,1.16584026426,0.01393728223,0.0,0.0622505958849,-3.53187915932e-17,0.117230688789,574,0.0134574031495,0.00927658692349,-1.08573150611,130,1.0,3.20861783772
-0.0920509528896,0.0,1.18154077652,0.0174880763116,0.0,0.0920509528896,5.16905456809e-17,0.131081056978,629,0.0165715377289,0.00649496102883,-0.025750518013,131,1.0,3.25939233118
-0.0887631505275,0.0,1.12734193007,0.0238907849829,0.0,0.0887631505275,5.29800369028e-17,0.152708923694,586,0.0214532028485,0.00999049372185,0.0432064685327,132,1.0,3.08743895492
-0.084652942286,0.0,1.17500583301,0.00983606557377,0.0,0.084652942286,1.46152189891e-16,0.098687979956,610,0.00913534587069,0.00669490006491,-0.523319795571,133,1.0,3.23816183202
-0.0992230296717,0.0,1.13865571644,0.0209059233449,0.0,0.0992230296717,-1.1812772982e-16,0.143069443677,574,0.0195138130091,0.00993126813518,-0.0182864365477,134,1.0,3.1225679258
-0.101842411526,0.0,1.15245164912,0.015332197615,0.0,0.101842411526,2.58087917548e-17,0.122870343579,587,0.0142814042586,0.00955966080347,-0.0552181376807,135,1.0,3.16594518962
-0.114386577793,0.0,1.10212377039,0.0127041742287,0.0,0.114386577793,-5.32024305684e-17,0.11199454534,551,0.0113916788521,0.00979927377686,-0.0926510537415,136,1.0,3.01055296259
-0.0823829409398,0.0,1.13338476498,0.0150753768844,0.0,0.0823829409398,-3.12934085128e-17,0.121852820633,597,0.0141998689082,0.00993948847194,-0.0444054493754,137,1.0,3.10615232275
-0.0800980307048,0.0,1.1339078672,0.0238500851789,0.0,0.0800980307048,3.14706076157e-17,0.15258197343,587,0.0218816093041,0.00966900380557,0.00260805592567,138,1.0,3.107777583
-0.0636537531296,0.0,1.12126484808,0.020202020202,0.0,0.0636537531296,-2.45763655387e-17,0.140690790679,594,0.0190883046069,0.00658896399577,-0.19360559622,139,1.0,3.06873323092
-0.0656465883976,0.0,1.11780487233,0.0238532110092,0.0,0.0656465883976,1.72325608813e-17,0.152591727606,545,0.0218109499138,0.00648857951153,-0.043021990849,140,1.0,3.05813383575
-0.0718560985929,0.0,1.08761319532,0.014440433213,0.0,0.0718560985929,-6.58936649386e-17,0.119297556981,554,0.0134159014766,0.00962744445472,-0.222737746949,141,1.0,2.96718352652
-0.0745270181313,0.0,1.12256244749,0.0199004975124,0.0,0.0745270181313,2.30831078225e-18,0.139658396494,603,0.0190438247752,0.00967149018912,-0.0819820032089,142,1.0,3.07271780198
