AvgPathGridBonus,2Max_TrueReturn,AvgPath_SurviBonus,2Deterministic_TrueReturn,AvgPath_Grid_CountBonus,VisitationOverlap,4Std_TrueReturn,all_lat_MinAvgReturn,VisitationMin,latent_regLowerB_MI_5first,all_lat_StdAvgReturn,5Avg_TrueReturn,3Avg_TrueReturn,ExplainedVariance,LossAfter,MaxReturn,3Std_TrueReturn,0Deterministic_TrueReturn,0Avg_TrueReturn,5Std_TrueReturn,1Deterministic_TrueReturn,1Std_TrueReturn,1Max_TrueReturn,Entropy,MinReturn,Iteration,NumTrajs,2Std_TrueReturn,4Deterministic_TrueReturn,5Max_TrueReturn,AvgPath_Grid_EntropyBonus,latent_reg_LossBefore,VisitationMax,AverageDiscountedReturn,latent_regLowerB_MI,1Avg_TrueReturn,4Avg_TrueReturn,0Max_TrueReturn,Perplexity,VisitationDifferents,MeanKL,latent_reg_dLoss,dLoss,0Std_TrueReturn,4Max_TrueReturn,AveragePolicyStd,TrueAverageReturn,latent_reg_LossAfter,2Avg_TrueReturn,AverageReturn,MeanKL_Before,MinPolicyStd,latent_regLowerB_MI_5last,StdReturn,3Deterministic_TrueReturn,5Deterministic_TrueReturn,AvgPath_Grid_DistBonus,3Max_TrueReturn,all_lat_MaxAvgReturn,MaxPolicyStd
-14.918234852481934,9.47594984180034,500.0,9.90740261267432,14.614717419987285,3263,9.546536946526372,5.808839367512505,0.0,-0.34343190450685546,11.070001587450008,7.9273644529188685,26.480869979475642,0.45765718786935916,-0.006116519561520724,32.01435522720053,3.1594200451698833,6.466658743379933,5.808839367512505,1.296373792947548,9.10868231006997,2.891590305226174,12.5684055615551,2.846151327831542,-45.454111492484564,10,103,1.2692637529305615,20.455356572199243,10.20305559982114,-298.36469704963866,0.433247238588822,6468.0,-0.6122884091935342,1.492553086880446,7.736790100497938,33.37672846579119,7.032153787978304,17.221374707356212,67,0.006742771844937615,0.13404091624120934,0.006116519561520858,0.8339812643837581,47.35624533211041,1.0045512937124033,13.554022569650906,0.2992063223476127,6.0769159041093666,-1.3642122828310257,0.0,0.9760080989650146,1.5424934658466793,15.406133589232079,24.210848111213178,8.624712119797174,1011.543978638663,31.370136203006016,33.37672846579119,1.0330944884597926
-15.619621698515084,9.500012844156352,500.0,6.055913972852602,15.850249140773991,3601,6.80618454328987,6.37838524433279,0.0,-0.19990372315763594,12.068924304703856,8.348651086818684,28.629966876239262,0.4633034115552681,-0.00572127211960025,35.08875700489839,4.22001090604457,5.455325893626297,6.913160564300798,1.1485555228174529,9.774072192788543,2.956181448715661,13.679313716480246,2.8395089363368617,-45.07605692929759,11,103,1.3555406706938056,33.64073258514259,12.375653681507748,-312.3924339703016,0.4694371454590397,4418.0,-0.46247556634646514,1.503412046606929,6.672487119448441,35.88524141941995,10.172205930383301,17.10736266996402,82,0.006623536186540553,0.18108978283791183,0.0057212721196001895,1.8269428270926575,49.98914810230491,1.0012678626421587,15.597251370302612,0.28834736262112787,6.37838524433279,-0.02237032821247043,0.0,0.971199097982188,1.564503807480716,16.784557620091025,23.932537706012564,10.572357665259076,1155.904627112274,35.30348822323379,35.88524141941995,1.0313366273021296
-15.303488487403122,14.107414220101022,500.0,9.4904483891326,15.241138407885604,5103,7.206962170784798,6.463468283619066,0.0,-0.00565721881187109,12.446688431821608,7.533196191723235,30.78201483646392,0.5343916820007291,-0.0054093846058042554,33.69363032590416,3.0388193495815683,9.88099869428193,6.463468283619066,0.7938446082929469,6.042443240416376,3.2594802361278554,13.103628331981069,2.8485026860756113,-54.455057235869134,12,103,2.289641583667941,47.687464501321095,8.994184183166068,-306.06976974806247,0.39390942659054035,4699.0,0.32259981823844375,1.5423602474314395,7.282817720940861,36.042576618078996,8.187987383226318,17.261915973589854,72,0.006741668170731749,0.14451026479392412,0.005409384605804237,0.9946819766211172,49.583641155100274,1.00573211044453,18.232443020568912,0.24939916179661623,7.591584936093371,2.9289545331657925,0.0,0.9771873046373657,1.6324286249120767,20.349718226753602,25.12377121253643,8.878167945515843,1256.7281652960298,35.403728906255274,36.042576618078996,1.0342769162516947
-14.974000243110613,11.125207187071611,500.0,8.302521515925442,14.993075820104485,5057,6.678689341233283,6.597111220026067,0.0,-0.0774226897626511,13.15973398501251,8.475384283039169,31.259491209935142,0.5618526663959451,-0.006602309067922672,36.68036723288178,2.3236163479364045,6.6989664853919235,6.597111220026067,1.7175508113379323,6.165874842416821,2.580238888180796,12.507856509194772,2.840484947682156,-34.80848528101048,13,103,1.5256596978429136,38.42432412816728,11.101304246670614,-299.48000486221224,0.5327529347529679,5798.0,0.14683126150060735,1.495337393365749,7.047680637513122,38.45765628079138,8.593666135894967,17.124067800890515,75,0.00679084548250482,0.2363309188906621,0.006602309067923002,1.0043979421284777,49.84034168544484,1.0018463699972393,15.747358958051452,0.2964220158623058,7.1574981529922574,0.7733587149408426,0.0,0.968909091368179,1.5535091261515324,18.095836550838936,34.64076646772946,10.352998986317063,1189.1349632678637,34.88514397588292,38.45765628079138,1.0347836486262998
-13.594531433738558,9.528110276613855,500.0,10.85523784017768,16.49053366636594,5259,5.642261617322669,5.099792985528805,0.0,0.009747529497794893,15.727485927927402,8.270574179572447,33.87370503567815,0.6220901266807795,-0.006375565619329242,53.476492819274476,2.232642483571233,8.977993491498335,7.080129019156491,0.962743247963878,3.95685367211628,1.494571782084825,7.910784484780321,2.814594383974127,-44.63055106100853,14,103,1.2181153831229883,58.55601279374637,9.908741622413862,-271.89062867477116,0.3287136246217277,4942.0,0.6265857331054695,1.6155008317295612,5.099792985528805,45.308774720458466,16.010552938955737,16.686406133743485,87,0.0064157987565061384,0.15245504712323146,0.006375565619328851,2.620487979792694,58.27143889397416,0.9889704505600386,20.806984360404737,0.17625857749849624,7.697904901850062,7.212452926666176,0.0,0.9561636798582848,1.6391340018451788,21.963602024631715,28.096043429397152,8.250787609337081,1393.9371199547475,37.79773014898226,45.308774720458466,1.0217772212617917
-14.879808656900689,11.325637747829338,500.0,13.322738724667023,15.055306834772697,5107,5.385211877257046,5.784263349662033,0.0,-0.05833913596349305,15.715588626672712,7.867217131132858,33.00391157380826,0.4446924241087916,-0.00572955101490012,41.04865272590099,2.479738947657625,7.975413138474894,5.784263349662033,1.3920048325750132,9.307064789986102,3.0298546993955284,14.385507086984829,2.814309843729475,-48.01516501522329,15,103,1.1520013416409756,49.5918889150854,10.679542699422658,-297.59617313801385,0.47989199164887686,4409.0,-0.13062266560098107,1.6075359141825538,6.975338945792165,46.14076281172756,7.910065712833178,16.68165885508777,79,0.006409886932719061,0.29566849660337463,0.00572955101490025,1.2228838234505728,54.58310036142524,0.9888356478477169,16.95790497659499,0.18422349504550223,8.438350647806391,2.0780963196943003,0.0,0.9558565189498954,1.6201199530509733,20.223790021376136,34.6145994807484,9.030838856333904,1196.4034069854679,37.28912441843482,46.14076281172756,1.0218147767455388
-11.764430382629074,10.726434400942786,500.0,9.753394677262838,16.213025854863222,3936,5.602684261428628,7.157564527465687,0.0,0.03555594776462012,15.573491960921,8.036248336352232,34.38829612411338,0.512383340514204,-0.007686853870064936,43.79087676897693,1.7865890762115937,6.613998798436249,7.521744059394282,1.0832545693439724,14.13627678787194,2.7185055582381854,12.653488335123074,2.819539213197586,-39.5772562227664,16,103,1.0526828307058138,37.07927614566974,10.498821025280881,-235.2886076525815,0.22316550413935243,3843.0,0.6966609813231829,1.633554554245432,7.157564527465687,45.60297758398906,15.302121819348791,16.769121901558574,88,0.009771198517228621,0.06496064915672556,0.007686853870064482,2.7320855208777393,59.65796416620351,0.9913730623619122,19.048502524374754,0.15820485498262687,8.03382934343197,7.284072141745678,0.0,0.9598883576656531,1.6876577755495772,19.214088924335666,34.4672798459856,9.550224811989551,1341.3304698800482,38.341452042323496,45.60297758398906,1.022857767058171
-11.01631878416791,10.863311657047461,500.0,10.48734969046886,15.083843793653777,5324,3.1520767351839054,7.134683431947435,0.0,0.21212690042733495,15.89473669083805,8.199981627166856,34.75872230491461,0.5232963721740009,-0.006733916129287815,38.79687749560897,1.627542650591119,9.526556862699046,7.134683431947435,0.9690730773591147,8.767834343526262,1.5905767267340523,11.156360359528454,2.8186945579535965,-49.81954659597538,17,103,1.2165247788264697,57.24277827368759,9.932794175652132,-220.32637568335815,0.26860653838745,5632.0,0.8944758420835633,1.617491434174925,7.985192145295959,46.591266269188154,11.531847346998495,16.754963755025432,76,0.009726419097986973,0.09433856333431834,0.00673391612928842,1.7813392973780244,51.346989443966905,0.9907656755489078,15.424926820424277,0.17426797505313169,7.689060046517497,4.4086080362563695,0.0,0.9659399068181967,1.6459761080874067,17.14976747654675,39.19936944071756,9.898385622993462,1184.2315376010545,36.87809342159062,46.591266269188154,1.0155914442796192
-12.256007460218441,12.64184433882206,500.0,11.742305340407079,16.305613597043596,3725,5.267638374878993,7.436116003961841,0.0,0.0901697197664153,14.802381838886713,8.178685333775897,35.87918305790749,0.49223682362739607,-0.007702867038817764,47.51259183828459,1.7292419007620217,6.869085311353439,7.436116003961841,1.016099795986991,8.537285355699138,2.03528784679234,12.407463801765532,2.8118528920071024,-45.16706787719939,18,103,1.7876178900972604,45.84859273519211,10.401175067839933,-245.12014920436877,0.26760114704012344,4004.0,0.7536341784569972,1.6446518967802275,7.554752255486484,42.25186744615569,11.795185165657776,16.64072313376998,84,0.009688031819873684,0.12049363459229476,0.00770286703881779,1.742794504683084,55.46926480020781,0.9873650292498065,19.22343026697359,0.1471075124478287,8.501118286510998,6.9674228067551525,0.0,0.9633199661307481,1.6988201909723109,19.974065421180928,41.979154541010395,9.71203833163542,1354.1691211669163,39.2861713290493,42.25186744615569,1.011410092368865
-14.215768945529371,11.469050010079341,500.0,11.87062148208017,15.349232514377142,3353,4.21912299274601,6.518461737304266,0.0,0.1684436699088907,15.523649719549216,8.797512999504544,36.000789554114405,0.5494495970938911,-0.005984722271904213,42.10164891198787,1.7600606899212703,7.433393613480267,6.68968425030821,0.813566680905724,9.109525084480037,2.453070477015234,12.942878175987591,2.8187282198455255,-40.19675683494785,19,103,1.2140733254921614,46.48485073462237,10.337383928128782,-284.31537891058747,0.44663196377844605,4073.0,0.27630790522385673,1.547069453329949,6.518461737304266,44.239030686526284,12.572523274506013,16.75552776829745,77,0.006517102777323933,0.20194200788033717,0.005984722271904331,1.860222742702938,50.550226609049254,0.9907081122493561,17.147601025638156,0.24468995589810888,8.502079322989463,2.9318320801087823,0.0,0.9690462623326467,1.599465773090038,20.13929990286541,43.19764965949404,10.88689979869372,1255.7624025014127,38.45192595127926,44.239030686526284,1.0123699621660651
-12.11884628180969,19.082405853481887,500.0,11.413024409031754,16.692010633714823,4040,6.279147763943001,7.347092968123662,0.0,0.16020458983273334,15.4365918675715,8.449145573024216,34.998344990610114,0.5035539006944065,-0.005988057018705362,45.68377498742767,1.754297874501071,7.101991707787835,7.780631620714637,0.7978915385479461,8.666369387005442,1.8373264749267086,10.827410590333393,2.821055175852557,-41.711359199108166,20,103,3.575019971539353,53.15199593158341,9.680803130549972,-242.37692563619373,0.2638910307686083,4229.0,1.135083865217841,1.6388273851461455,7.347092968123662,45.94130796997819,16.306078443417757,16.794562542776806,88,0.00652642614395961,0.11095900668669517,0.005988057018705452,2.9267507926540057,56.63257986902759,0.9918877017944503,19.907040236301132,0.15293202408191314,10.334845651724656,7.788193954491449,0.0,0.9690315086107048,1.7014307581838715,20.098993611940102,45.01980337884903,10.491534776745842,1342.1867361820605,37.480871784602726,45.94130796997819,1.014743894978196
-11.805158995968606,12.74892716125105,500.0,11.384707485532056,16.259113624365497,6416,3.943640741811217,7.8731244679411425,0.0,0.3897707615490029,17.369082404015185,8.674562919592255,35.590129367440184,0.5748294558499758,-0.005679147990671688,47.887908821348105,2.720590114032284,7.049444429219854,9.780562988378467,1.3727216554162012,9.554859258052605,0.8845649350966794,10.10064861681522,2.8216495355029467,-46.33497061806632,21,103,1.440438615616811,64.26905017926202,11.339062110881692,-236.1031799193722,0.2863802368726428,6293.0,1.1583304082110866,1.6114944028705582,7.8731244679411425,52.3199869788376,17.54305891290327,16.804547520138065,100,0.0064865920487999105,0.10611523051514204,0.005679147990671686,3.6361771158096423,58.32899215290762,0.9921343985263634,17.16615376231938,0.18026500635750076,8.018277996466832,5.360994766350772,0.0,0.9714646478561241,1.6418361576952738,19.511616688150966,45.27326443572111,11.097155851665827,1215.3317561178892,41.9421593776307,52.3199869788376,1.0128041491966029
-12.528879390745407,11.478388408487733,500.0,10.061968953968826,17.09841536592702,6595,4.032893043740943,7.8871837366671675,0.0,0.3131095080387747,18.360171478843554,8.407554870494032,36.773112392028274,0.6285364109773997,-0.005656499227204484,58.51642909037482,1.8285626538901836,8.993426817364385,11.238899907480212,0.6950536627610342,9.780781686638129,1.544274904935695,10.957771702389154,2.821598255270279,-35.67960301933333,22,103,1.5530997611577353,51.04517604284153,10.05105081445879,-250.5775878149082,0.47876047403540317,6446.0,1.0239895094442888,1.6402639925266072,7.8871837366671675,55.37009590234202,15.642369747960032,16.80368580112612,99,0.006666581974273585,0.3272650573339531,0.005656499227204228,3.887559135335949,63.178411267989794,0.9921097051642741,19.306018181811112,0.15149541670145006,8.069629658902771,6.777138791065698,0.0,0.9714047676464991,1.6694246978169969,21.820562430914016,46.8257419378955,11.326730412115632,1371.5082527730358,39.82194012529324,55.37009590234202,1.0128146426820492
-10.3504240541737,11.95275441090014,500.0,10.6460971663298,17.345359353833487,4492,3.1554399312921286,8.288991535759228,0.0,0.3328351450313145,17.64920555213427,9.016817818245423,38.06755920264497,0.47998512360008794,-0.006885183669983848,47.143349423364434,1.837997027323237,7.440450003686038,11.402048248662368,1.714301020624439,9.417441372563111,1.7151636828733048,11.69221007521739,2.8221817765668287,-47.28561192969578,23,103,1.351943269521359,62.175535527682705,11.428436860996015,-207.00848108347407,0.624436357367379,3786.0,1.5627121309968501,1.6738837460075873,8.288991535759228,53.024659875385666,23.06177663286899,16.813493971011308,102,0.006673657512954967,0.5065606941469107,0.0068851836699839195,4.572122010726638,58.85581590644786,0.9924007885670425,20.546855799980897,0.11787566322046822,8.522099393508876,10.196431745807196,0.0,0.9716141146960434,1.7043459429886185,19.76442982667844,46.44768364507389,15.234884634153392,1388.7218751857054,41.720150742023584,53.024659875385666,1.0131874624380415
-8.747648969560165,17.331296579479513,500.0,9.443393696922664,18.237506713412692,7312,4.385710729824482,7.75427865194934,0.0,0.26592752866835756,18.246981115537867,9.421277314506986,38.380244600658564,0.542786961070551,-0.006331793160754655,58.1744932618727,1.947881446695091,8.634050373774038,17.24582912239972,1.3495836684488007,10.514964343141212,1.1543981264301681,9.455464936731634,2.8230074524823388,-45.242388461912114,24,103,2.41443584005296,61.67034478593792,12.323591013631779,-174.9529793912033,0.155978195117374,3458.0,1.7993733369834153,1.6944077999524811,7.75427865194934,56.39530630947493,24.402713890203625,16.82738220083817,112,0.006853768188132106,0.05862658584179921,0.006331793160754443,4.094450045646239,64.82681949617255,0.9928492383986498,22.082802717092733,0.0973516092755748,9.000079678060871,13.335153747532567,0.0,0.9702833939789076,1.7517852266927463,18.717969250991054,44.73099833498878,14.121406509322355,1451.473417630498,42.20396770834731,56.39530630947493,1.0154150828183919
-8.643680195959462,18.263355777521546,500.0,12.084581078245517,18.954223155807053,7448,2.8284417475858383,7.484282085789641,0.0,0.32455948475159535,18.487431086219868,9.220738851924358,38.29923123872289,0.6119481158847411,-0.006336556909335117,54.35837359551975,1.9621651525269774,7.63531325045695,19.357205080494573,1.6935490655440057,9.904160827647651,0.7973209559267218,8.992135587955719,2.823223040687821,-29.177276790999784,25,103,3.5004433140606603,67.39405961198722,14.64451627182124,-172.8736039191892,0.1433695729264292,3637.0,1.919362310400268,1.7092824911208133,7.484282085789641,58.00900873809633,25.46622822260007,16.83101037705176,116,0.006654053486473774,0.06089265481918529,0.006336556909335364,2.868876242879376,63.18188830549109,0.9929744699724472,25.170692333330756,0.08247691810724392,10.69494483957451,16.5270121373713,0.0,0.9696190411256953,1.7627095823953662,20.014394417175474,46.86148119508802,12.621675424774237,1594.0099525296073,42.24187943609126,58.00900873809633,1.0163298988191996
-10.074923735252117,22.569505696813938,500.0,10.108012563180083,19.08965127259948,8114,2.390601943110871,8.532244058378323,0.0,0.22916135454525266,18.44707629666703,12.037459605375359,38.491236110362316,0.6202618317272628,-0.006936736342512795,58.02599404137757,2.1998565240603765,7.407208485880787,21.513559929849098,2.0493665577457088,11.047560797032768,1.4574822916662642,11.955595363683411,2.823559622550514,-32.55499330872589,26,103,4.824079380586858,68.44161730306895,15.793880005810996,-201.49847470504233,0.3276470579532895,3348.0,1.9990994023574875,1.6542386976474865,8.532244058378323,59.75342763716486,26.900565951518548,16.836676343352732,117,0.009269919367143569,0.19012634637271744,0.006936736342513096,3.7308645974336114,63.684919648642165,0.9931353092568939,24.452927166178075,0.13752071158057208,10.829358731369396,14.378003430925958,0.0,0.9700446366812885,1.6748961542749132,20.91498761793239,46.332283830844744,13.840898743735854,1538.4243568621516,42.67349598114582,59.75342763716486,1.0162259818324992
