dLoss,StdReturn,NumTrajs,AveragePolicyStd,LossAfter,Entropy,Iteration,MeanKLBefore,MinReturn,MaxReturn,MeanKL,AverageReturn,AverageDiscountedReturn,Perplexity,ExplainedVariance,LossBefore
0.005331815389324458,154.14492148703957,1221,0.8810991138933846,-0.0053318153893245806,1.2923533754124819,21,0.0,99.58339158858155,933.6106723108993,0.0006553489161083278,378.4196116622338,303.914367404575,3.6413459340767385,0.44617982181517934,-1.2218624629767504e-16
0.005201126567771872,165.70887643658892,1130,0.874110232077719,-0.0052011265677719045,1.284389745583869,22,0.0,99.95788931570553,932.9923908239446,0.0006508044372430824,409.49033802456955,323.31467841982993,3.61246276306688,0.4554586881264153,-3.2430665779252223e-17
0.005219780655782574,172.68229196980457,1078,0.8661987103479781,-0.005219780655782658,1.2752975941402338,23,0.0,81.16514334352526,934.5163827885307,0.0006570305579904693,428.9158324327799,335.08857588067445,3.579766569155557,0.45534133948727884,-8.286937826167479e-17
0.004854408715446914,180.8036303714899,1004,0.856718024501802,-0.00485440871544691,1.2642920924270282,24,0.0,90.28207768234574,933.5980892197734,0.0006639282026357938,461.3558652754342,354.6089337543032,3.5405854415004767,0.472455202726918,3.686850293445496e-18
0.004844491027762811,175.33698953817714,960,0.8478626176861453,-0.0048444910277627,1.2539018694442317,25,0.0,126.60745754195155,932.8048368044244,0.0006607956834893632,481.7672978129827,367.68217271915256,3.503988424099905,0.49978884206523944,1.1108224851124054e-16
0.004389671543171945,188.68003780336642,879,0.8398030544703535,-0.00438967154317176,1.2443506596062301,26,0.0,164.8399988840223,933.1525754330605,0.000660545279655506,526.683638141867,392.7796167728231,3.470680414497469,0.5209592353645796,1.8578545295595476e-16
0.004434621885109743,193.18897264233587,832,0.8320536543297139,-0.004434621885109698,1.235080181341518,27,0.0,155.4565180693516,934.4469500766493,0.0006590447417842527,556.3877468763055,409.217968781776,3.4386542255606063,0.5459127734365166,4.5077275245830605e-17
0.00416153216369008,195.24303628517842,777,0.8234567019703911,-0.004161532163690135,1.2246942244013577,28,0.0,118.30998635643729,934.0012373646792,0.0006586211829576346,596.8015809622005,431.09557731769087,3.4031253309953367,0.5819807400166668,-5.517861637963288e-17
0.003964285206449392,188.33569812494576,748,0.8147595276851334,-0.003964285206449452,1.214076265870155,29,0.0,108.71223913462708,934.0571311094856,0.0006621301869418601,619.111833467749,443.62106741536564,3.3671822461343837,0.617465671859369,-5.977355516503167e-17
0.003704995539106529,185.02326829292926,694,0.8055511506862859,-0.003704995539106479,1.2027099566065103,30,0.0,174.6152204882709,934.4034756333914,0.0006682066061254543,667.7197458671973,468.8391518268185,3.329126497790666,0.6607568858971555,4.9910188091286714e-17
0.003710809454261399,181.33464689590383,669,0.7965350017798157,-0.003710809454261243,1.1914543270889864,31,0.0,183.7431756337275,934.247111273087,0.0006658860091855306,692.9961925751188,481.5343973145599,3.29186517651146,0.6928471603055033,1.5595324266984778e-16
0.003271154062440111,174.0525609739322,645,0.7878747168257842,-0.0032711540624403785,1.1805223426405895,32,0.0,193.5412093303176,934.5516212872835,0.0006515816264965065,719.454117767483,494.859251745933,3.2560745453462987,0.7284050378203966,-2.675662779164956e-16
0.0029508539861290333,160.00747862725018,621,0.7795986189725165,-0.00295085398612959,1.1699624503978774,33,0.0,210.08354163232408,934.8393418676535,0.0006562528083223197,748.4101522836181,509.4575794495776,3.2218716562583136,0.76840688604422,-5.56897690918207e-16
0.00332820077773164,152.881404705725,613,0.7714786429801515,-0.0033282007777317244,1.1594922431800467,34,0.0,174.490887543835,934.3962971774541,0.0006569905433990947,757.5471737676345,514.103123419938,3.188313976879946,0.7936562695856514,-8.46799819205816e-17
0.002992987732961091,143.5054002793931,588,0.7632747798814136,-0.002992987732961597,1.1488013515816,35,0.0,230.29782241506229,934.7385550387838,0.000667896797919699,790.1293888872402,529.2715674488145,3.1544096146268608,0.8174210263117797,-5.059111935321702e-16
0.002790931444715763,124.52971375111865,578,0.7572168975522495,-0.0027909314447155174,1.1408329891463342,36,0.0,211.3226511311667,934.6984031634821,0.0006535753291348238,803.3139811787072,536.1987574766928,3.129374014385543,0.8508980630341814,2.4537730837291827e-16
0.0028224885949958674,123.21987630288824,565,0.7504718840572792,-0.0028224885949955586,1.1318854416459698,37,0.0,277.1477236989625,934.7036397962646,0.0006694132393609675,822.1160284566969,544.1949939036806,3.101498685630898,0.867099073791048,3.0882086148098197e-16
0.002811254774141964,114.73239970163601,557,0.7449631713287419,-0.0028112547741420213,1.124518036922108,38,0.0,193.10038162264806,934.9003484644546,0.0006607608648038568,833.3726947980701,549.2891904233012,3.0787326558168195,0.8808647525937745,-5.710758808319472e-17
0.0030511135955701716,108.75073017343375,547,0.7382435035193367,-0.0030511135955703537,1.1154569749694971,39,0.0,286.7304899061803,934.867067985136,0.0006564288633135673,849.3832943990384,556.2020903183057,3.050962073971602,0.896121514216309,-1.8231768956282457e-16
0.0034011071342076597,109.21881189875657,545,0.7333133312264194,-0.0034011071342078627,1.1087563289285105,40,0.0,239.90440321062394,934.858169161909,0.0006744768548626723,853.262616411748,557.5962889811362,3.0305869963554377,0.9010510603415925,-2.0295686323875662e-16
0.002738491697304431,81.47012464524951,531,0.7295240500193414,-0.0027384916973046416,1.103575589454618,41,0.0,406.833354905491,935.0413002465501,0.000643738111055117,875.8000236313391,567.9587650718377,3.0149269151013587,0.9400378084034935,-2.1095878825288417e-16
0.0034865458130009528,91.64770523765563,528,0.7240234991983153,-0.003486545813001023,1.0960071035377565,42,0.0,230.71281495101454,934.8686420268717,0.0009950322522740012,880.6310672267907,569.3359718269522,2.9921946162583586,0.9333035120037011,-7.017246539750286e-17
0.0029305440168268743,77.9693360989728,522,0.7184718111859466,-0.002930544016827062,1.0883097261062196,43,0.0,220.7979149526417,934.8121559559588,0.0006671106231203812,890.2943772140206,573.6596803533866,2.9692509811413372,0.9522534743875828,-1.875819822334616e-16
0.0029478118802404325,66.05578390424812,518,0.713552433794501,-0.0029478118802403956,1.0814391765885707,44,0.0,275.80817354427836,934.9565718581157,0.00064749892835047,897.6108264466584,576.9025431760125,2.9489205159529486,0.9603147762505219,3.689092598116313e-17
0.002842019190342522,56.79223419875411,515,0.7089436954820821,-0.0028420191903425207,1.0749593636126045,45,0.0,405.6323060916198,935.0192670359,0.0006365529203414194,903.7272379189304,579.4509738018301,2.9298738386262686,0.9692063349828549,1.1127944220945383e-18
0.0034574874306661564,51.462362247936575,510,0.7067379434647554,-0.003457487430666555,1.0718431915276356,46,0.0,348.072559130539,934.8853018158501,0.0006872737065243548,911.7656305899374,582.6794404677922,2.920758058104844,0.977697640305779,-3.983851137714406e-16
0.00273329347483734,43.26951640693117,509,0.7055988591153775,-0.0027332934748375,1.0702301420138343,47,0.0,605.14569252802,934.7519294083517,0.0006473914022719771,914.0533208975437,583.6520679192295,2.9160505284991785,0.9791256078849967,-1.6000083834182198e-16
0.002857892480791222,44.60733488875802,508,0.7027359349563226,-0.002857892480791011,1.0661644495169251,48,0.0,377.7776339406998,934.9300651310915,0.0006571603430226993,916.0626055657801,584.4209487012622,2.9042188320625804,0.9822654216263712,2.1082747506902272e-16
0.0024832740415580944,32.56368174648396,505,0.6969276555525489,-0.00248327404155817,1.0578648655538314,49,0.0,600.9102487780792,934.9217995655731,0.0006660051797372232,921.144563180232,586.5234314697399,2.8802147736571007,0.988929975462972,-7.548105125942157e-17
0.002446962780761545,35.68739599854382,504,0.6930931053760235,-0.0024469627807618523,1.0523475955800787,50,0.0,331.3436269202917,935.0268856883309,0.000676345597509376,923.3477613898515,587.3316796027551,2.864367607913617,0.9908172126800159,-3.073913216370507e-16
0.004308038484403379,54.4231504595805,507,0.6876036071544379,-0.004308038484403265,1.0443957737245049,51,0.0,267.22865147676123,935.0809676655193,0.0009488280363511011,917.6229167069158,584.7399291597039,2.8416809864948687,0.9796051972516994,1.1399185448359098e-16
0.003190826160837083,12.657805540567376,502,0.6832983048896473,-0.0031908261608370094,1.0381147752358812,52,0.0,833.3815309156037,934.9875613583059,0.0006401030985782854,927.2425780042105,588.9568264492211,2.823888328836196,0.9963733205749672,7.365260842989432e-17
0.004318915940817381,23.15033917259985,502,0.6831785553536889,-0.004318915940817662,1.0379395076704372,53,0.0,614.8373759152812,935.0206372038624,0.0006453317018439215,926.2110606694895,588.4598358085136,2.823393436174298,0.9946304506654997,-2.813477342302334e-16
0.0033950951468126925,24.26006792834002,502,0.6827049469362146,-0.003395095146812839,1.037246024755298,54,0.0,589.5902250427813,934.974498681196,0.0009340598658980889,926.5569533627804,588.6525950576413,2.821436139817828,0.9943211802606352,-1.4642287382571339e-16
0.0022311691653670203,37.61654722649272,503,0.6788297289136682,-0.002231169165367085,1.031553582901816,55,0.0,221.24172154990313,935.0590716489276,0.0006552894594163851,925.7217201751589,588.1489953489044,2.8054209047919882,0.9926852605285477,-6.476023692962261e-17
0.0022734611159034466,17.092046742934834,502,0.673763918325592,-0.0022734611159032766,1.0240630342295367,56,0.0,750.6404318756631,934.9979591334413,0.0006427946450536832,927.4981576959193,589.0683774970607,2.7844852705405994,0.9964566125681635,1.701060523613702e-16
0.004074439072238691,36.19465501920973,502,0.6688024260103725,-0.004074439072238504,1.016671943394302,57,0.0,183.4989856775357,935.161156371862,0.0006615164821493894,927.8158403898294,588.9760839413901,2.7639807556862546,0.9951202623798551,1.8652802837841314e-16
0.002340277791623445,8.421971238171082,501,0.6677229788523912,-0.002340277791623568,1.0150566394296159,58,0.0,816.1254618764784,935.0371515305791,0.0006694050676718686,929.9816125293444,590.1234855063063,2.7595196905713486,0.9987490302894126,-1.2277202047302385e-16
0.004108210214572627,15.984574502676892,502,0.6665495961716397,-0.0041082102145725795,1.013297803933474,59,0.0,684.6910833816231,935.1424371940873,0.0009344391026108938,928.8377441411121,589.6711462191977,2.7546704151762205,0.9971954189857146,4.7436902719333835e-17
0.0026982609667383075,24.257733119870352,502,0.6637481142116961,-0.0026982609667385127,1.009085985662326,60,0.0,422.21297603042336,935.0678440574411,0.0006879991990265037,929.0258599730673,589.6546908150619,2.743092642842354,0.9965467070422568,-2.0512928486606142e-16
0.0022058309234296272,7.748156283421747,501,0.6629712551357124,-0.002205830923429685,1.007914887715437,61,0.0,850.4590404413676,935.097481574307,0.0009950254756265857,930.0070378219274,590.1075187846252,2.739882092981301,0.9985311035777257,-5.780683355532191e-17
0.003765769558481284,7.543974626279492,501,0.6627764287884361,-0.003765769558481489,1.0076209760593324,62,0.0,824.551860890708,935.1057817854278,0.0008766985887119481,930.1273489460187,590.1531993487795,2.7390769280273006,0.9993894237957456,-2.0475253755986482e-16
0.006289707549072206,28.16722076259799,502,0.6611402310656427,-0.006289707549072347,1.0051492214460003,63,0.0,338.3996907086964,935.0273964610027,0.0006993327406545856,929.0066139900341,589.5603978402543,2.732314962396774,0.9956178804446815,-1.408016067068382e-16
0.0036099595477558036,15.943271153209237,501,0.661593617140202,-0.003609959547755824,1.005834750273934,64,0.0,591.6145298902725,935.0598168904412,0.0006901895747748404,930.255991960095,590.2132519874785,2.734188685242625,0.997547888891985,-2.055754944192724e-17
0.0031034866257537877,5.166520259163632,501,0.6596018626853014,-0.0031034866257539017,1.0028196688659412,65,0.0,875.3877904608535,935.0196459695559,0.000991022175759368,931.0825684068617,590.6174429404621,2.725957299157145,0.9995828087736779,-1.1390654566832512e-16
0.0035639104410722165,22.696090516469862,501,0.6550345464655952,-0.0035639104410720747,0.9958712311625054,66,0.0,433.27207598342824,935.0530788194731,0.0007892845562115675,930.2684798528442,590.194442660431,2.7070818082117714,0.9968194907787808,1.4201086953770977e-16
0.0023875092914177262,7.736725433532192,501,0.6542281548315915,-0.0023875092914177,0.994639405440788,67,0.0,835.5238021026504,935.0351547302372,0.0009610023065599201,930.5206783294498,590.3741485068044,2.7037492082222223,0.9987878684297923,2.6121459516552728e-17
0.00596360909331516,32.053256342254244,501,0.6500437353748852,-0.0059636090933151194,0.9882229000408029,68,0.0,230.17987476286493,935.1104117378138,0.0009332669994837467,929.7410670226138,589.8803001369527,2.6864561267346936,0.9962331881807523,4.1076586576593855e-17
0.003940074432695356,5.168959591594981,501,0.6464728256572325,-0.003940074432695474,0.9827144185382476,69,0.0,863.2130498938457,935.0545876752445,0.0006962333916568124,931.1187571345823,590.6070486660763,2.6716985161818076,0.9993724689802973,-1.1775462146454549e-16
0.002816892970292108,39.46204283412073,503,0.6459040296387274,-0.0028168929702921076,0.9818341860381067,70,0.0,267.60493406886826,935.0069243713883,0.0006828938143355472,927.6697080003302,588.9538525962539,2.669347835042032,0.9909332363775387,6.476430247044891e-19
0.001962149604546728,53.07653548997538,503,0.6442533205376907,-0.001962149604546706,0.9792752578553333,71,0.0,200.76314220848988,935.2433797331296,0.0009408088373834172,926.9126585945179,588.3771955148167,2.6625258977836417,0.989547862462946,2.1931152982145023e-17
0.003282462731433771,5.0347890864922915,501,0.6409783179995053,-0.0032824627314337997,0.9741788852973358,72,0.0,867.9691804012343,935.1815057477336,0.0006920817821148297,931.1836199736869,590.64644375036,2.648991192109254,0.9991624195853127,-2.852477813448709e-17
0.007414730760353349,30.30264935808489,501,0.639553972252122,-0.007414730760353412,0.9719542692597078,73,0.0,267.2975991159663,935.0095824175203,0.0008133446927732107,929.7191647761755,589.8668664266112,2.643104753779933,0.9960893931411868,-6.274324174401893e-17
0.006410238745687561,8.722216603485682,501,0.6391953073685955,-0.006410238745687445,0.9713933072343156,74,0.0,748.9442966165958,935.14892501942,0.0007248096847545396,931.1583602017023,590.6383325316252,2.6416224881701575,0.9990540777108161,1.1569571221512124e-16
0.003688772974958708,3.596542717634047,501,0.6392964495673273,-0.0036887729749586025,0.9715515283544673,75,0.0,888.7205507888903,935.0766261807237,0.0009977267153155839,931.6900027077002,590.8880854985666,2.6420404817060845,0.9998359356019738,1.0546597897872497e-16
0.0037630395929624115,28.993874981990267,501,0.6382777965118808,-0.0037630395929624137,0.969956860530754,76,0.0,286.3777131435315,935.1117454941561,0.0008704706757604522,930.4447992949717,590.2270423298943,2.6378306622848657,0.9964263493087632,-2.0379056319081458e-18
0.0034991633903840138,4.308889720921353,501,0.6378482684695682,-0.0034991633903839136,0.9692836855673705,77,0.0,871.8958921218475,935.0591419742943,0.0009741386154140586,931.6271797766591,590.8697434710056,2.636055538276925,0.9996646592613442,1.0038932414653171e-16
0.005067688610096313,33.12802409850191,501,0.6374711067551696,-0.0050676886100962885,0.968692207491021,78,0.0,192.4469764087108,935.1448305440862,0.0007031185031093476,930.4269364808322,590.1623914345525,2.634496830234254,0.9968777545672941,2.4396627673901064e-17
0.003073720930732083,43.68662662333767,502,0.6366041346899288,-0.003073720930732023,0.9673312640069118,79,0.0,230.6119365792481,935.0399677084991,0.000964804116909195,929.1097205768365,589.4568164338355,2.6309138675970885,0.99362364206452,5.974344535322302e-17
0.0033232429373082286,5.798669451984997,501,0.636287647545487,-0.00332324293730825,0.9668339913316049,80,0.0,842.2488872422776,935.10418147593,0.000938365205366955,931.6228773171545,590.8830238911154,2.6296059112520744,0.9990856108505451,-2.114794971332387e-17
0.003909449036171978,23.719852932109404,501,0.6352510361246945,-0.003909449036171902,0.9652035074717649,81,0.0,414.89272199980394,935.0426760788891,0.0007018337489576243,930.8745678986247,590.504421382643,2.625321874731324,0.9964614083813687,7.653669040429151e-17
0.0012945937962576808,44.520240781016746,502,0.6350306887437328,-0.0012945937962576767,0.9648565806777202,82,0.0,211.0547571292981,935.143953707776,0.0008792338964541422,928.9832871801863,589.4328674287407,2.6244112382012275,0.9937885382490511,4.1472764635828705e-18
0.0023628120621827517,3.3488038343559823,501,0.6311079314065845,-0.0023628120621828493,0.9586601503246063,83,0.0,880.6907665016191,935.1019257500532,0.0006822125470089194,932.1555500150463,591.1401419504941,2.6081995359593786,0.9991163666556876,-9.73902397327635e-17
0.0018068038434561813,8.12574265941721,501,0.6310111094012233,-0.0018068038434564673,0.9585067226328905,84,0.0,760.8443365055201,935.0560962612188,0.0006920948553912446,931.4893385714491,590.8046368112168,2.6077993966220547,0.9992791435743896,-2.859721041966081e-16
0.0060812475349174,4.0684692448787345,501,0.6286122753629774,-0.0060812475349174425,0.9546979064942464,85,0.0,873.2181488800753,935.1215864127529,0.000900223587456013,931.7601197711223,590.9439460073838,2.5978856599788593,0.9818463517343021,-4.2592869466497684e-17
0.006490175660627346,31.850392882738827,501,0.6283206320462984,-0.006490175660627468,0.9542338509823034,86,0.0,221.08665532171912,935.1671472247401,0.0008949487551083418,930.5108997291613,590.2150139646584,2.5966803764997994,0.9966620256853059,-1.2099846235522857e-16
0.0017988540197671728,6.389899926732297,501,0.6271482492482486,-0.0017988540197671416,0.9523662090896235,87,0.0,826.4401053682104,935.1014408463965,0.0006491247787085173,931.7811148673504,590.979613825331,2.591835233351265,0.9993092225312266,3.1280928873172e-17
0.002375455246809093,2.7744694507357686,501,0.6271212512685018,-0.0023754552468090956,0.9523231593626866,88,0.0,899.4342265645719,935.083736393692,0.00095761233184964,932.1572812942449,591.1306981723254,2.591723657953866,0.9999345659692015,-2.761318818857307e-18
0.002531058972410344,2.686882609274805,501,0.6241066816742203,-0.0025310589724103997,0.947504572200753,89,0.0,909.4482698304324,935.1749251986124,0.0006642136477741696,932.132163034927,591.1115722483813,2.5792652516723957,0.9999590424515783,-5.555879838583683e-17
0.003710218627114,4.172987175871551,501,0.6207582549408083,-0.0037102186271140863,0.9421249768563535,90,0.0,852.2687624480991,935.0706100508248,0.0006799551879643125,932.2963231594313,591.2125514114047,2.5654271035242417,0.9998216991372297,-8.645386393346937e-17
0.006721918837633495,7.297889207907426,501,0.6188336965022588,-0.006721918837633109,0.9390198260320269,91,0.0,776.4842759501097,935.1273585736192,0.0008371525788360112,932.1920271002765,591.1720388721725,2.557473420522406,0.9994760121932215,3.8611855650067768e-16
0.01480526108406239,2.2444747548967445,501,0.6196500206263515,-0.014805261084062422,0.9403380900205179,92,0.0,909.0241116793449,935.115552953104,0.0008342748452752374,932.6791768671983,591.4017429480667,2.560847068825171,0.9998376862921069,-3.105646027206065e-17
0.004843955624606434,36.32575750167281,502,0.6187457706312801,-0.00484395562460628,0.9388777327386888,93,0.0,330.00578745613694,935.2365680539726,0.0009821081127265646,930.4048462205315,590.2362744053603,2.557110046518575,0.9930733170544427,1.5383221696006642e-16
0.005595062495617463,24.881802454755498,501,0.6184993028594529,-0.0055950624956174685,0.9384793189072359,94,0.0,378.30831398264127,935.1738376959808,0.0008160675981503463,931.5424763653729,590.8392256164817,2.5560914614301624,0.9965164162163556,-5.2230649318856415e-18
0.0059451012559976184,17.671834504573305,501,0.6188882573725446,-0.005945101255997803,0.9391079894036964,95,0.0,561.3913530716793,935.1717638068642,0.0008480736154500077,931.4379093468103,590.8320530847919,2.557698905941746,0.9960732205545472,-1.848563599151814e-16
0.006093436957985978,29.69323728547516,501,0.6181203221944999,-0.006093436957986373,0.9378663888370034,96,0.0,302.5578797809404,935.0860745905729,0.0006713005383875678,930.989875653268,590.5440198388163,2.5545252361535056,0.9968345995104592,-3.957185524275805e-16
0.0025335659104710495,22.11134037638746,501,0.6171609824353703,-0.002533565910470839,0.9363131556610398,97,0.0,523.7341191282555,935.1802993216791,0.000749603953134351,931.2984896008027,590.7937328561981,2.550560542651695,0.9969465312559831,2.101826502748591e-16
0.0008713353441168754,14.503612810983432,501,0.6151940239988445,-0.000871335344116928,0.9331209584507364,98,0.0,611.1982035016989,935.181953243995,0.00044752374191850354,931.8650057644052,591.0140638839621,2.5424316318488085,0.9975830114439691,-5.254516042842921e-17
0.002019986909014873,2.4161382901597577,501,0.6146113161006097,-0.002019986909014851,0.9321733158883865,99,0.0,900.0554744327477,935.1911489390479,0.0007309810198749073,932.6866136462829,591.4096073185906,2.54002345664748,0.9998109139667152,2.1984175508077436e-17
0.0024824561365292125,35.408344323012955,502,0.6132305108559252,-0.002482456136529296,0.9299241567598051,100,0.0,286.4149685232946,935.1490920489732,0.0008260926691970935,930.3011030716503,590.1734808334945,2.534316959518834,0.9935775940042016,-8.389186740226451e-17
0.005676029693214943,43.27917142583781,502,0.6126457113190512,-0.005676029693214907,0.9289700643797475,101,0.0,248.9020646959597,935.1148456464507,0.0006154281038172365,929.4329976001239,589.6503864446213,2.531900140136919,0.9924156133481224,3.577602845903649e-17
0.001920644023491893,3.4970428119983854,501,0.6118955608086497,-0.0019206440234918703,0.9277448698986571,102,0.0,881.0024365411069,935.2132302261815,0.0006434468008294058,932.3994757826431,591.2671738868625,2.528799969602272,0.9994605601098179,2.2762553079196577e-17
0.002887927530766523,2.226317174294479,501,0.6112587761137699,-0.00288792753076647,0.9267036525588866,103,0.0,908.0500656061251,935.2139502769113,0.0006465762169957249,932.6410950127678,591.3715280724033,2.5261683095279177,0.9999688522194761,5.292052742234967e-17
0.0020872904877408303,1.858432768278167,500,0.6104831704836658,-0.002087290487740856,0.9254339806180025,104,0.0,926.5817057845549,935.1132483564354,0.0006585040381213687,932.8763967327939,591.4925384222295,2.5229629398219533,0.9999864676363103,-2.5512925105886098e-17
0.0047198877160647395,8.413911861148854,501,0.6074970306488948,-0.004719887716064788,0.9205305416045441,105,0.0,748.957237402366,935.2455871114424,0.000704964003729225,932.5784940638936,591.3721728967233,2.5106220260989995,0.9991726175673332,-4.824485559226279e-17
0.005679933472787664,37.910214023122265,502,0.6074593710512557,-0.005679933472787559,0.9204685482727691,106,0.0,339.8268286729185,935.2201446562409,0.0009572969754985271,930.312338235151,590.2192345995556,2.510466389099052,0.9937568402570498,1.0456747875024267e-16
0.005873648889795369,32.76408562198328,502,0.6029100342089954,-0.005873648889795377,0.9129512428187337,107,0.0,412.57489659724735,935.1040341840769,0.0006443268463391936,930.8795022953141,590.5033412699385,2.4916652020905796,0.996375020526259,-8.088957732819942e-18
0.002151418214734012,33.08709058264975,501,0.6030216209994564,-0.0021514182147340426,0.9131363060274114,108,0.0,192.84555416312878,935.1584191452594,0.0009036870431686214,931.4849977320464,590.7048570331872,2.4921263603182235,0.9974889109043436,-3.089119381206479e-17
0.0020000622157970507,1.95648744794285,500,0.6006046646891222,-0.0020000622157970555,0.9091201764567602,109,0.0,925.120548618349,935.1208864256066,0.0007014276161462964,932.7419642539663,591.3972302040191,2.4821377291929623,0.9992412727115813,-4.747313653297169e-18
