MinReturn,Entropy,dLoss,LossBefore,StdReturn,Perplexity,MeanKL,ExplainedVariance,AverageDiscountedReturn,LossAfter,AverageReturn,MeanKLBefore,MaxReturn,NumTrajs,Iteration,AveragePolicyStd
-10.0,11.725100852958425,0.14256270576445973,2.953725986734618e-17,2.699560971319193,123636.4709582832,0.47462656665723196,-0.038697992089467004,-0.07217423842673519,-0.1425627057644597,-0.7788461538461539,0.0,1.0,104,114,1.04799732318488
-12.0,11.723520596299064,0.1417687114577969,1.4939797960055492e-16,2.983000821556117,123441.24789361158,0.4725269255000081,-0.008620072412635515,-0.038852965101591024,-0.14176871145779676,-0.9320388349514563,0.0,1.0,103,115,1.047789188518666
-10.0,11.722526422714001,0.16697715912806427,3.696014944303415e-17,2.397844837337391,123318.58684893677,0.4755392904827947,-0.2596625145246281,-0.12361172947163293,-0.16697715912806424,-0.5714285714285714,0.0,1.0,105,116,1.0476582678464361
-11.0,11.722723055390354,0.1439209611960476,1.0165410905759634e-16,2.630330597710949,123342.83769688937,0.4716491774034686,-0.01193598821698405,-0.09248225257309808,-0.1439209611960475,-0.6538461538461539,0.0,2.0,104,117,1.0476826762469214
-11.0,11.723088936966517,0.13488605691529407,-2.9254261085050017e-16,3.214816948283983,123387.97482567278,0.47022508086814246,0.008767074785980045,-0.3361914152502743,-0.13488605691529437,-1.1296296296296295,0.0,2.0,108,118,1.047732601261835
-11.0,11.723222090830282,0.15159164499678512,-5.230168229914988e-16,3.0614847067178785,123404.40550514281,0.47415100689030043,0.0043614513517712394,-0.08490127582389864,-0.15159164499678565,-1.0480769230769231,0.0,2.0,104,119,1.0477511198272327
-11.0,11.723412394431843,0.15288613107334803,1.8042067424688932e-16,2.637546452285943,123427.89204267447,0.46898134862281543,-0.08393352507174345,-0.07266998115433025,-0.15288613107334784,-0.6372549019607843,0.0,2.0,102,120,1.0477757010246478
-11.0,11.721199316284869,0.15531755783044007,1.162276436514565e-17,3.104863030683035,123155.03850653,0.47173883330130584,-0.06138244829772277,-0.15667612300414901,-0.15531755783044007,-1.1037735849056605,0.0,2.0,106,121,1.0474865236029038
-11.0,11.721583569294214,0.15856006968219688,-1.5437110853575e-16,3.059231271651011,123202.37029380066,0.46623020244409175,-0.025713046210354085,-0.29449606188348887,-0.15856006968219705,-1.074766355140187,0.0,2.0,107,122,1.0475394766903658
-10.0,11.721319274854682,0.16885641237844665,1.813451879925433e-17,2.0357813471194026,123169.81289495411,0.46868694973856806,-0.2632428143993093,-0.10016956338166892,-0.16885641237844662,-0.4077669902912621,0.0,2.0,103,123,1.047503878954617
-11.0,11.722165157130574,0.13709392888905342,-2.3682340160196425e-16,2.828627072466598,123274.04413407078,0.469516492956436,0.024624998546150634,-0.04869005126133459,-0.13709392888905367,-0.8058252427184466,0.0,2.0,103,124,1.0476221281879383
-11.0,11.72240207526005,0.15309759951655671,7.04225877368168e-17,2.736434399880997,123303.25344999153,0.4692391139434937,-0.04281283889234433,-0.057453830034542186,-0.15309759951655663,-0.7980769230769231,0.0,2.0,104,125,1.047664181539032
-10.0,11.717683819216195,0.18539479501053976,1.3227887372048867e-16,2.200368951042088,122722.84745796058,0.46978544994831595,-0.2696712428011736,-0.17637548958866225,-0.18539479501053963,-0.4326923076923077,0.0,1.0,104,126,1.0470575876633035
-10.0,11.718103498256342,0.12083786300094247,3.178678862802615e-16,2.2285730513550037,122774.36247391603,0.46665874053641415,-0.0344157869789814,-0.1424131515674947,-0.12083786300094215,-0.5436893203883495,0.0,1.0,103,127,1.0471119079374152
-11.0,11.71701191318243,0.14426694604337373,-2.2270195930877517e-16,3.245557250370503,122640.41693215785,0.467985761931681,0.004021631812796356,-0.23839367347752807,-0.14426694604337395,-1.2264150943396226,0.0,2.0,106,128,1.0469690017356488
-11.0,11.71703234519251,0.1627555033391088,3.5532414663134455e-16,3.0540305833010772,122642.9227479922,0.4682419870853351,-0.00501966847526214,-0.1822726300620601,-0.16275550333910843,-1.0,0.0,3.0,107,129,1.0469717877852553
-11.0,11.717844322278086,0.1615429117261649,-8.839250552824377e-17,3.128706204728008,122742.54643157218,0.47022450472644384,0.020580876238066814,-0.2363730938485945,-0.16154291172616497,-1.074766355140187,0.0,3.0,107,130,1.047076377523553
-11.0,11.71784875746039,0.17869652608548464,-3.042375586348002e-17,2.4765085387233547,122743.09081834918,0.46921555109379615,-0.2029113368532287,-0.046738943455208105,-0.17869652608548467,-0.6407766990291263,0.0,2.0,103,131,1.0470770468205401
-11.0,11.721713984593949,0.1465624932516911,-1.7025063963785327e-16,2.793430585833452,123218.43881561831,0.47159251722088635,0.020347999173407794,-0.0706905271959611,-0.14656249325169127,-0.6538461538461539,0.0,2.0,104,132,1.0475888292369842
-11.0,11.719199933643639,0.15111974096192493,-1.4663192010307839e-16,2.873287718437743,122909.05045442606,0.4682998544270542,-0.05559849931918692,-0.197070975991477,-0.15111974096192507,-0.8571428571428571,0.0,1.0,105,133,1.04724085691119
-10.0,11.717389232728978,0.17403063080197131,5.952477648325155e-17,1.8339494875734894,122686.70028992178,0.4730996751590503,-0.25386062888297145,-0.11763422653869535,-0.17403063080197126,-0.32038834951456313,0.0,2.0,103,134,1.0470054108443774
-10.0,11.71520639054228,0.12558797557227044,6.898290107222531e-17,2.0473239823574527,122419.18666102018,0.4682400695564205,-0.01892170212318911,-0.07330593219236169,-0.1255879755722704,-0.4854368932038835,0.0,2.0,103,135,1.0467168022620705
-11.0,11.715927730826037,0.13679280712898692,9.908681187994019e-17,2.7425092978002303,122507.52440882119,0.475878020709626,-0.020558978117154014,-0.11828162642421723,-0.1367928071289868,-0.8365384615384616,0.0,1.0,104,136,1.0468161612627902
-10.0,11.713986347751272,0.13812034883862948,-3.0004444718105617e-17,2.2572819375439415,122269.92108856136,0.4745065930775165,-0.0689394072956826,-0.19474453188088697,-0.1381203488386295,-0.5288461538461539,0.0,2.0,104,137,1.0465623698045783
-10.0,11.7088872449271,0.14666466832690134,-1.3227781675053005e-16,2.495637917803792,121648.04105120499,0.4718212463329987,-0.050739393678144395,-0.1638052249052177,-0.14666466832690148,-0.6476190476190476,0.0,2.0,105,138,1.0459027149628992
-10.0,11.707922665213092,0.1436330174415254,2.4988835996360807e-16,2.4611628319164702,121530.75839188862,0.47325438112360574,-0.06323380612001328,-0.14945680981609122,-0.14363301744152515,-0.5192307692307693,0.0,2.0,104,139,1.0457665687187976
-10.0,11.701527001373192,0.14594664050739622,-2.6379359588315373e-17,2.5027875615463837,120755.96880291583,0.47088386545517413,-0.015901438002191126,-0.20286311634013207,-0.14594664050739625,-0.5714285714285714,0.0,2.0,105,140,1.04493631432343
-10.0,11.701904014218586,0.13929391787274376,1.0323990897975855e-17,2.6467664794390275,120801.50393743852,0.4727035592234376,-0.06937965290095227,-0.050008205355788954,-0.13929391787274376,-0.4563106796116505,0.0,2.0,103,141,1.0449867938623647
-11.0,11.698902421472573,0.25242295902850576,-1.5192948019793672e-16,2.419105414387137,120439.45065958696,0.47250671281797635,-0.05735562736548361,-0.07470287437660326,-0.2524229590285059,-0.6153846153846154,0.0,2.0,104,142,1.0446131287286184
-11.0,11.693628387275535,0.13654882411621483,1.8288841747289867e-16,2.7040950755317,119805.92097523726,0.471619661473599,-0.04309493063477188,-0.10830166465874666,-0.13654882411621463,-0.7692307692307693,0.0,1.0,104,143,1.0439043547404123
-11.0,11.693097646238993,0.14825140395411304,7.346220001670793e-17,3.012295288064291,119742.35192739838,0.46613307189458536,-0.10798445639799081,-0.1568290564974076,-0.14825140395411296,-0.9523809523809523,0.0,2.0,105,144,1.0438362520043203
-11.0,11.693607171003709,0.1457857589847024,1.0147054203238436e-16,2.971286586251815,119803.37916721546,0.4770248926186471,-0.03463933304684619,-0.23738123656037938,-0.14578575898470228,-0.8878504672897196,0.0,2.0,107,145,1.0439025875005536
-10.0,11.693016846695171,0.19564955570137277,-1.0321052222356277e-16,2.0860017512985474,119732.6771908489,0.47203584657000497,-0.31815618392981393,-0.030447348745532492,-0.19564955570137288,-0.37254901960784315,0.0,2.0,102,146,1.043814396424151
-10.0,11.692092903795295,0.12454038221820016,9.534485868803864e-17,2.2416043969465753,119622.10212426537,0.4697622911687704,-0.02546464890192479,-0.09628043068999163,-0.12454038221820006,-0.4563106796116505,0.0,1.0,103,147,1.0437033353925977
-11.0,11.691879768183863,0.14282361538989696,-2.174957467534979e-16,2.9222544389421605,119596.60911121931,0.4760901508126914,0.0265017989726557,-0.13257670451435535,-0.14282361538989718,-0.8653846153846154,0.0,2.0,104,148,1.0436759856436244
-10.0,11.6888685073358,0.17092742574703856,-9.521093297097082e-17,2.2584035211455777,119237.01421338461,0.47286534092773624,-0.15138868538052397,-0.07737017758388093,-0.17092742574703865,-0.4368932038834951,0.0,2.0,103,149,1.043275332055418
-11.0,11.690806350207053,0.14373454086204854,-2.0110662302620836e-16,2.468364933267968,119468.30083755754,0.4640368681640351,-0.07149632563997876,-0.11031780106036729,-0.14373454086204873,-0.5576923076923077,0.0,2.0,104,150,1.0435256903294037
-10.0,11.689861053956124,0.1405937310638628,8.620406353674057e-17,2.2720935885530205,119355.4212613966,0.46899919685754704,-0.17170908514354744,-0.10373637943288429,-0.14059373106386272,-0.4854368932038835,0.0,2.0,103,151,1.0434019726280255
-10.0,11.690135936607634,0.1348815471840429,-1.5601355706201902e-16,2.3634346526880385,119388.23450575424,0.47512726010632733,-0.028945027518674227,-0.05102586888725333,-0.13488154718404308,-0.5631067961165048,0.0,2.0,103,152,1.0434370553689973
-11.0,11.690526164996184,0.18670727039962182,1.5235657801002616e-16,3.102454270268944,119434.83227541223,0.4735785288303045,-0.11196660677194847,-0.18388987005378904,-0.18670727039962168,-1.1603773584905661,0.0,1.0,106,153,1.0434919254513844
-11.0,11.69178780488455,0.15110675946300067,-1.679797903989978e-16,3.246664944300038,119585.61111817235,0.4677498958334152,-0.010320596600660537,-0.17656576962234327,-0.15110675946300084,-1.102803738317757,0.0,2.0,107,154,1.0436544006738366
-11.0,11.69118067589121,0.18090321314987068,-3.7365317587289307e-16,2.2806236486101907,119513.02926198048,0.468022958037674,-0.3227906711874662,-0.06253668324566469,-0.18090321314987104,-0.5145631067961165,0.0,1.0,103,155,1.0435729960088629
-11.0,11.689410378136525,0.13115114473710177,2.157957850981084e-16,2.669962214124401,119301.64277833732,0.46791162990340024,-0.008326655788678528,-0.08776956459518194,-0.13115114473710154,-0.5769230769230769,0.0,2.0,104,156,1.0433724169649279
-11.0,11.682957574552528,0.20290837091909583,-3.2106587144478994e-16,2.5927238544778124,118534.29115750856,0.4681185575457896,-0.29704869440760917,-0.09785416856458198,-0.20290837091909616,-0.7281553398058253,0.0,2.0,103,157,1.0425386824521898
-10.0,11.676151328484192,0.13606503806138776,2.0286621175887612e-16,2.248849146832019,117730.25693563916,0.4726617756898821,-0.056521339963161665,-0.12973504935336125,-0.13606503806138756,-0.5192307692307693,0.0,2.0,104,158,1.0416546834912384
-10.0,11.67571542517192,0.15244064170842186,9.581751531181902e-17,3.1174073628993475,117678.94911012419,0.4730464974220803,0.0028082677169847248,-0.17294688309897852,-0.15244064170842178,-0.9626168224299065,0.0,2.0,107,159,1.0415945175462604
-11.0,11.678049883143014,0.1595016203432413,-1.4960512621083712e-16,2.6887166985770556,117953.98657770286,0.46853112998479585,-0.01657564582230009,-0.1459993304395159,-0.15950162034324145,-0.6442307692307693,0.0,2.0,104,160,1.0419028346770367
-10.0,11.681999238210095,0.23700935704091894,-1.230642498938443e-16,2.0443291667237053,118420.74985253693,0.47351253650041625,-0.5234823517291691,-0.03708032872359589,-0.23700935704091905,-0.3883495145631068,0.0,2.0,103,161,1.0424133954194879
-11.0,11.67621894380134,0.1210643062520203,-3.1681001516301373e-16,2.450225656797914,117738.21757342726,0.46481575154069943,0.02499049114775953,-0.1367385459030291,-0.12106430625202062,-0.625,0.0,2.0,104,162,1.0416293060540078
-10.0,11.676436992198232,0.14541047448392988,3.713186405358338e-17,2.5960648132881614,117763.8930021634,0.4686209643839937,-0.03063866871014187,-0.0735391358302271,-0.14541047448392985,-0.7211538461538461,0.0,2.0,104,163,1.0416556218917068
-10.0,11.669441322579226,0.13753569077936337,-4.188211674411124e-17,2.8410640107926373,116942.93065247028,0.4729462701418549,-0.00542321519060196,-0.20032531365957848,-0.13753569077936342,-0.8207547169811321,0.0,1.0,106,164,1.040750253052892
-12.0,11.671833891678094,0.16914984199063543,-2.6521945259907135e-18,2.705726133048214,117223.05967507148,0.4721350416910574,-0.09041048367812876,-0.056661794488951686,-0.16914984199063543,-0.6893203883495146,0.0,2.0,103,165,1.04104925178711
-10.0,11.673793205292014,0.5434123569726006,1.0266874719335653e-16,2.3842858022859272,117452.96156316008,0.47567385709708054,-0.0811995066161122,-0.16770824994592662,-0.5434123569726005,-0.6634615384615384,0.0,1.0,104,166,1.0413091106214527
-11.0,11.680112179742453,0.13795066174262874,-6.496951705451604e-18,2.7802764485168585,118197.49368875149,0.4723306497899,-0.01780497894397648,-0.11763581370803468,-0.13795066174262874,-0.7788461538461539,0.0,2.0,104,167,1.042166736704717
-12.0,11.685157784790201,0.14857255175080641,-7.05785179785511e-18,2.140849648260057,118795.3786367756,0.4643960898947379,-0.15472560135687874,-0.05116645741429149,-0.14857255175080641,-0.49019607843137253,0.0,1.0,102,168,1.0428333002184904
-11.0,11.687649466676723,0.14237486156148715,4.18290669435416e-17,2.4882038602920633,119091.74800568787,0.46961811701369205,-0.07437154656168299,-0.061046351596606395,-0.1423748615614871,-0.5242718446601942,0.0,2.0,103,169,1.0431622868406496
-10.0,11.689829741980303,0.15859071688956503,3.9416730745074027e-16,2.582925701121655,119351.68406584175,0.4688320386676143,-0.040545838585231975,-0.1121077304123669,-0.15859071688956464,-0.6442307692307693,0.0,2.0,104,170,1.0434622500857096
-10.0,11.68682483608195,0.14701573809740595,-1.586508236352199e-17,2.685514814698325,118993.58178769369,0.4676176257529702,-0.020544661276409526,-0.08095705957849803,-0.14701573809740598,-0.7184466019417476,0.0,1.0,103,171,1.043084398810614
-10.0,11.687254636505951,1.248023979928786,-1.3492189473019198e-16,2.262948310311541,119044.7362719215,0.4723489705697077,-0.8158561898283003,-0.07758329129192496,-1.2480239799287862,-0.44660194174757284,0.0,2.0,103,172,1.0431343762453213
-10.0,11.688196477052598,0.13323540229937292,3.6745365927890345e-17,2.7233784057358617,119156.91024811465,0.469567340696794,-0.031063951045123384,-0.16915370101688237,-0.1332354022993729,-0.7115384615384616,0.0,1.0,104,173,1.0432545448338948
-10.0,11.685785485275336,0.14607772448232348,-3.14400715045765e-17,2.2274730854711255,118869.9699616339,0.47162623368938333,-0.10041106347555862,-0.05253848981730716,-0.1460777244823235,-0.4174757281553398,0.0,2.0,103,174,1.0429877081666084
-11.0,11.687412623579034,0.13930195065874243,-3.5859426268387154e-16,2.9662347770927484,119063.5452871225,0.4710198214073742,0.011142563340860168,-0.0996041022395459,-0.1393019506587428,-0.8952380952380953,0.0,2.0,105,175,1.0432129491677813
-11.0,11.68499784602368,0.16430492800092858,1.0396928156128011e-16,2.6274995144100126,118776.38016978427,0.47234776166435866,-0.09537775091526446,-0.08634359297855673,-0.16430492800092847,-0.5096153846153846,0.0,2.0,104,176,1.0428966028826068
-11.0,11.69301206781164,0.18804796458429845,5.25254477766172e-18,2.661360598770184,119732.105003697,0.4677688340741401,-0.14853559554036577,-0.12274540352406192,-0.18804796458429845,-0.6153846153846154,0.0,2.0,104,177,1.043950228332207
-11.0,11.690785817389862,0.14230808746210458,3.0731628161440657e-16,2.9882438457386424,119465.84784195993,0.4716392901325436,-0.007768743433337333,-0.14407548338265147,-0.14230808746210427,-0.9339622641509434,0.0,1.0,106,178,1.0436690183558006
-10.0,11.688537966145164,0.18593161626241544,1.0216572206644252e-16,3.0029059143143795,119197.60798178885,0.47608151544523336,-0.09208422173737363,-0.1619357072746483,-0.18593161626241533,-0.9622641509433962,0.0,2.0,106,179,1.0433832242575176
-11.0,11.682516980006003,0.16016341135222809,-1.197357232163862e-16,3.3854329809214585,118482.07709870778,0.47474408865842505,-0.037329815422404655,-0.3501804182561278,-0.1601634113522282,-1.2293577981651376,0.0,2.0,109,180,1.042590687924578
-10.0,11.677862127898026,0.18907147819580686,2.9484383616297156e-16,2.0418378256116707,117931.84217698431,0.46650112802571325,-0.8198882516914545,-0.08249331147599613,-0.18907147819580655,-0.34951456310679613,0.0,1.0,103,181,1.0419872982644953
-11.0,11.672568024272778,0.13061385887189025,-3.9616120259392853e-16,2.7431265269058884,117309.14854048204,0.4662949097126111,-0.05877773869471792,-0.05405467943028518,-0.13061385887189064,-0.5825242718446602,0.0,2.0,103,182,1.041308753659786
-10.0,11.666396836790124,0.16196898287038958,2.374312684632744e-16,2.693302350465021,116587.4409781766,0.47122213082065084,-0.096811832235421,-0.08357294179040771,-0.16196898287038933,-0.6571428571428571,0.0,2.0,105,183,1.0404830313552649
-10.0,11.672269545990693,0.1495048231496078,-1.2084034513294423e-16,2.8137447935649047,117274.13953232704,0.4785311251780028,-0.0829838865452619,-0.1575222630601569,-0.14950482314960792,-0.9230769230769231,0.0,1.0,104,184,1.041183083922144
-10.0,11.669193958802026,0.14910170021499347,5.312487486075976e-17,3.192918918650318,116914.00678493327,0.47055441749557886,-0.012863669055885651,-0.1467394829580797,-0.14910170021499342,-1.1132075471698113,0.0,1.0,106,185,1.0408024904011837
-10.0,11.674416936943292,0.1807589427001798,-4.1239647734004736e-16,2.9975096659971805,117526.24354459312,0.4778818231565105,-0.11555422439878127,-0.22202865374853328,-0.18075894270018023,-0.9252336448598131,0.0,2.0,107,186,1.041500678270412
-11.0,11.669239392973166,0.14591652508947772,5.888693350740145e-17,3.326381639982823,116919.31879659872,0.47053317792917293,0.025693581639638974,-0.24568576479824578,-0.14591652508947767,-1.1666666666666667,0.0,2.0,108,187,1.0408718159301906
-10.0,11.66406306397322,0.17543586619592424,-4.368438650649633e-17,2.441626192015981,116315.66962727503,0.46853263708448883,-0.19617280890000055,-0.16354317677145505,-0.1754358661959243,-0.5,0.0,2.0,104,188,1.0402670098405957
-10.0,11.672865165189867,0.13385747824517427,-7.176321647416222e-17,2.8958576373907214,117344.01106774747,0.46686129328080356,0.008599214655976462,-0.24329085672244816,-0.13385747824517436,-1.028301886792453,0.0,1.0,106,189,1.041400630809891
-10.0,11.675413521660829,0.15802410464435973,1.9344408963850043e-17,2.0457333624860086,117643.42678463363,0.46536152303590944,-0.21867213643381755,-0.019311292514360163,-0.1580241046443597,-0.4215686274509804,0.0,2.0,102,190,1.0417502613990073
-11.0,11.67026506822897,0.14341321828294076,2.616230278704268e-16,2.0575653735138872,117039.30156997609,0.47265748410761277,-0.05556237315429868,-0.042945420709432046,-0.1434132182829405,-0.3106796116504854,0.0,1.0,103,191,1.0410979780072278
-10.0,11.664329087066134,0.13601638798708082,3.761916595435899e-17,2.5932319740057808,116346.61639755892,0.467293999235559,0.026977500704512547,-0.07265103699458067,-0.1360163879870808,-0.5769230769230769,0.0,2.0,104,192,1.0403610452007737
-10.0,11.665869248328418,0.20133307385218546,-9.415312134133845e-18,2.4297070464072297,116525.94701271641,0.4686017375989444,-0.13118209838847972,-0.12257965243837157,-0.20133307385218546,-0.5192307692307693,0.0,2.0,104,193,1.0405505132118003
-10.0,11.665479255821278,0.1392384522536011,-6.213321074642568e-18,1.802988889323778,116480.51162679998,0.46658309182834934,-0.20275317336221366,-0.07342746061989584,-0.1392384522536011,-0.30392156862745096,0.0,2.0,102,194,1.0404632285356563
-10.0,11.660034592057794,0.13300861865838226,1.011049106126293e-16,2.587932138113225,115848.03777217193,0.4725290023647216,-0.05977483874164613,-0.14444876632200346,-0.13300861865838215,-0.6826923076923077,0.0,2.0,104,195,1.0397534014589531
-10.0,11.661587945122644,0.1933751899130714,1.3603804304730518e-16,1.175844185291368,116028.1305142964,0.4687291674805471,-0.39474552553596154,-0.03169639112102868,-0.19337518991307126,-0.0594059405940594,0.0,1.0,101,196,1.03995565752484
-10.0,11.66870638634359,0.1205944547385305,1.343009932690398e-17,2.128444694280074,116857.01662976359,0.4699777354896799,-0.0005300787195607892,-0.03825934743102124,-0.12059445473853049,-0.38235294117647056,0.0,1.0,102,197,1.040896424720003
-10.0,11.670369275095087,0.13523198727367802,2.029152976050802e-16,2.562513530055202,117051.49850429638,0.4625993422492829,-0.08036296838672308,-0.18042251143359023,-0.13523198727367783,-0.7211538461538461,0.0,1.0,104,198,1.0410993211779975
-10.0,11.669864088693929,0.19235354653187042,-3.0191397884309923e-16,2.477535985667819,116992.38061305151,0.4654419897836321,-0.21567782507276512,-0.06981915278117563,-0.19235354653187073,-0.6213592233009708,0.0,1.0,103,199,1.0410387477515268
