Entropy,MinReturn,Perplexity,MeanKL_Before,Iteration,TrueAverageReturn,NumTrajs,Deterministic_TrueReturn,ExplainedVariance,MeanKL,StdReturn,dLoss,AverageReturn,MaxReturn,LossAfter,AverageDiscountedReturn
1.56118756898,-15.0,4.76447603071,0.0,26,-9.62259615385,416,-9.0,0.0673186302386,0.00955201170155,2.3927713636,0.013294157587,-9.62259615385,4.0,-0.013294157587,-3.91866510488
1.55161788747,-14.0,4.71909898076,0.0,27,-9.74550128535,389,-11.0,0.0404897729611,0.00979887569198,1.95173420167,0.013498562574,-9.74550128535,5.0,-0.013498562574,-3.79642431789
1.54946290482,-14.0,4.70894035412,0.0,28,-9.77718832891,377,-10.0,0.0392685045725,0.00648373266621,2.02195103643,0.0115030799768,-9.77718832891,2.0,-0.0115030799768,-3.51884126516
1.55018207959,-14.0,4.71232812327,0.0,29,-9.57107843137,408,-8.0,0.0478342001487,0.00996157349583,2.25893581003,0.0131954615472,-9.57107843137,3.0,-0.0131954615472,-3.82004575178
1.53545870579,-13.0,4.64345502123,0.0,30,-9.66093366093,407,-8.0,0.0657275177545,0.0097422455187,2.08257592174,0.013129875029,-9.66093366093,3.0,-0.013129875029,-3.7267198192
1.53713840615,-14.0,4.65126118845,0.0,31,-9.53731343284,402,-11.0,0.11710440104,0.00649897576802,2.39606865953,0.0116498395467,-9.53731343284,2.0,-0.0116498395467,-3.74604188676
1.53169018246,-15.0,4.62598898391,0.0,32,-9.43681318681,364,-12.0,0.068865558487,0.00991256066411,2.66414259721,0.0137525030456,-9.43681318681,4.0,-0.0137525030456,-3.50511479727
1.52252396041,-13.0,4.58377988619,0.0,33,-9.59846547315,391,-10.0,0.0637549884027,0.00984639406857,2.16928045591,0.0132476062671,-9.59846547315,5.0,-0.0132476062671,-3.64418165654
1.50995467488,-15.0,4.52652562433,0.0,34,-9.6675,400,-12.0,0.0814645368539,0.00992373436021,2.50138836449,0.0134702250103,-9.6675,5.0,-0.0134702250103,-3.69273757153
1.50571519023,-14.0,4.50737610915,0.0,35,-9.6640625,384,-10.0,0.0714535615866,0.00999363945911,2.36272268709,0.0138662385463,-9.6640625,4.0,-0.0138662385463,-3.56175874667
1.49821395495,-15.0,4.47369171572,0.0,36,-9.60789473684,380,1.0,0.0651354459231,0.00641694643677,2.52699963332,0.0110687625319,-9.60789473684,3.0,-0.0110687625319,-3.69587018067
1.49796667074,-18.0,4.47258557913,0.0,37,-9.62278481013,395,-2.0,0.0897148646881,0.00963948830603,2.4684310277,0.0135379368938,-9.62278481013,4.0,-0.0135379368938,-3.65499158556
1.49058630123,-14.0,4.43969775633,0.0,38,-9.35635359116,362,-10.0,0.0412948498837,0.00643827711317,2.66086347611,0.0113890941079,-9.35635359116,4.0,-0.0113890941079,-3.31051545367
1.49579380614,-14.0,4.46287780695,0.0,39,-9.4,370,-11.0,0.0759756060028,0.00641366223141,2.67359460429,0.0112900353031,-9.4,4.0,-0.0112900353031,-3.62241956399
1.48972409476,-15.0,4.43587146998,0.0,40,-9.53913043478,345,3.0,0.0498827705605,0.00999750176229,2.36012879723,0.0133298565621,-9.53913043478,3.0,-0.0133298565621,-3.20554585394
1.49105151334,-14.0,4.441763638,0.0,41,-9.72681704261,399,-12.0,0.0688122177364,0.00988160671419,2.29591718785,0.0134952434995,-9.72681704261,2.0,-0.0134952434995,-3.82128424405
1.48639311491,-14.0,4.42112025311,0.0,42,-9.31793478261,368,-9.0,0.0654393065152,0.00978747437811,2.60006356028,0.0136625479623,-9.31793478261,3.0,-0.0136625479623,-3.46330450786
1.48845393724,-14.0,4.43024079114,0.0,43,-9.47138964578,367,-10.0,0.0783198115567,0.00985428080706,2.54306215002,0.0136754197524,-9.47138964578,3.0,-0.0136754197524,-3.46776190251
1.47814118169,-13.0,4.38478757764,0.0,44,-9.38797814208,366,-12.0,0.0774237622219,0.00971174465111,2.50295295755,0.0138452756602,-9.38797814208,3.0,-0.0138452756602,-3.44969863349
1.48027128255,-15.0,4.39413757208,0.0,45,-9.49315068493,365,-12.0,0.0786212486493,0.00649394798851,2.63341690466,0.0115588782343,-9.49315068493,3.0,-0.0115588782343,-3.5637537648
1.48085215572,-13.0,4.39669075017,0.0,46,-9.49315068493,365,-10.0,0.0571940135783,0.00642464405617,2.4724414625,0.0109859518727,-9.49315068493,3.0,-0.0109859518727,-3.41238176166
1.47779218165,-14.0,4.38325755358,0.0,47,-9.29247910864,359,-11.0,0.0771052675364,0.00650284086698,2.75675402236,0.0116037749202,-9.29247910864,3.0,-0.0116037749202,-3.43004602943
1.47099435856,-14.0,4.3535619911,0.0,48,-9.63903743316,374,-1.0,0.0368805681176,0.00979830276818,2.25883296111,0.0135070246953,-9.63903743316,2.0,-0.0135070246953,-3.58055539642
1.45568676026,-14.0,4.28742688917,0.0,49,-9.64887640449,356,-8.0,0.0677090199213,0.00987626930534,2.55562254699,0.0138875905996,-9.64887640449,5.0,-0.0138875905996,-3.56240932811
1.44081829849,-14.0,4.2241510195,0.0,50,-9.37604456825,359,-9.0,0.0620885125693,0.0099494309938,2.67258546082,0.0141939762265,-9.37604456825,3.0,-0.0141939762265,-3.43372948307
1.43083506352,-14.0,4.18219012854,0.0,51,-9.43292682927,328,-1.0,0.0584012010566,0.00651780360716,2.83301764814,0.0111921860895,-9.43292682927,3.0,-0.0111921860895,-3.21687228726
1.41464822123,-15.0,4.11503862811,0.0,52,-9.67521367521,351,-9.0,0.0701930047544,0.00992382947787,2.25634550542,0.0138111632775,-9.67521367521,2.0,-0.0138111632775,-3.46077514811
1.40577613157,-14.0,4.07869111405,0.0,53,-9.49552238806,335,-10.0,0.0676317269465,0.00992775936999,2.54261780929,0.0140001511442,-9.49552238806,3.0,-0.0140001511442,-3.20771508413
1.39859896968,-14.0,4.04952248683,0.0,54,-9.03343465046,329,-10.0,0.0592084679456,0.00647516142347,3.07783142129,0.0115033817229,-9.03343465046,4.0,-0.0115033817229,-3.06680306267
1.3876706887,-14.0,4.0055091006,0.0,55,-9.47142857143,350,-12.0,0.0564278926119,0.00997440344168,2.41732690957,0.0139384543476,-9.47142857143,2.0,-0.0139384543476,-3.22355924841
1.3726398633,-14.0,3.94575320792,0.0,56,-9.45171339564,321,-10.0,0.0427547190883,0.00984639878651,2.677645754,0.01356179573,-9.45171339564,1.0,-0.01356179573,-3.1281427111
1.37105767709,-14.0,3.93951522772,0.0,57,-9.41279069767,344,-9.0,0.0366479765141,0.00991877096377,2.45268227692,0.0139625106361,-9.41279069767,2.0,-0.0139625106361,-3.32624432923
1.36227224663,-13.0,3.90505647973,0.0,58,-9.08307692308,325,-10.0,0.0510878837731,0.00992643213758,3.33778227758,0.0134116328893,-9.08307692308,5.0,-0.0134116328893,-3.10056481188
1.36441981916,-13.0,3.9134518834,0.0,59,-9.45730027548,363,-10.0,0.0884466078407,0.00642934633951,2.74744467017,0.0110755689494,-9.45730027548,3.0,-0.0110755689494,-3.39326709961
1.35850427887,-14.0,3.89037003921,0.0,60,-9.1226993865,326,3.0,0.0579050912466,0.00641186998311,3.23757275994,0.0114904321669,-9.1226993865,2.0,-0.0114904321669,-3.21807916926
1.36349236662,-14.0,3.90982402513,0.0,61,-9.26062322946,353,-11.0,0.068293811144,0.00990395489818,2.89378677132,0.0130654204529,-9.26062322946,3.0,-0.0130654204529,-3.30760571552
1.35801719209,-14.0,3.88847555285,0.0,62,-9.45217391304,345,3.0,0.0561149002022,0.00997012833798,2.67108015364,0.0138722954576,-9.45217391304,3.0,-0.0138722954576,-3.43844137477
1.35318804944,-14.0,3.86974281764,0.0,63,-9.43553008596,349,-10.0,0.0680171360572,0.00998621593582,2.75233655721,0.0140009889322,-9.43553008596,2.0,-0.0140009889322,-3.48832054512
1.33794902714,-13.0,3.81121877766,0.0,64,-9.33333333333,351,-10.0,0.0614691790385,0.00641351446222,2.70380127053,0.0112960555162,-9.33333333333,2.0,-0.0112960555162,-3.44935431679
1.32630403765,-14.0,3.76709458658,0.0,65,-9.33130699088,329,-9.0,0.0609580081158,0.0064683469049,2.79648473323,0.0108069534715,-9.33130699088,3.0,-0.0108069534715,-3.28621123775
1.31934959262,-14.0,3.74098741999,0.0,66,-9.26548672566,339,-10.0,0.0856559992466,0.00988844584788,2.9837841956,0.0138545736392,-9.26548672566,3.0,-0.0138545736392,-3.26004967093
1.31638915628,-14.0,3.72992884207,0.0,67,-9.30311614731,353,-9.0,0.0791348515322,0.00976389805005,2.99790605499,0.0135958579054,-9.30311614731,3.0,-0.0135958579054,-3.4832364192
1.31479243577,-14.0,3.72397794042,0.0,68,-9.18098159509,326,1.0,0.0212248977341,0.00993029557667,3.12731979462,0.0137348492079,-9.18098159509,5.0,-0.0137348492079,-3.11469552238
1.31133746942,-15.0,3.71113392253,0.0,69,-9.51239669421,363,-11.0,0.048050608772,0.00645662266951,2.37798338927,0.0113099315676,-9.51239669421,4.0,-0.0113099315676,-3.53314401741
1.29580937799,-15.0,3.65395220612,0.0,70,-9.071875,320,-8.0,0.0736174920665,0.00647041677594,3.3416626078,0.0109692050212,-9.071875,4.0,-0.0109692050212,-3.21087713879
1.28728308,-14.0,3.62292996117,0.0,71,-8.90066225166,302,-11.0,0.0530868513437,0.0099690773841,3.39312699728,0.0142373985281,-8.90066225166,3.0,-0.0142373985281,-2.82702646399
1.28045320958,-15.0,3.59827012657,0.0,72,-9.05309734513,339,-8.0,0.0677725089016,0.00983644973556,3.22830596955,0.0138155136373,-9.05309734513,4.0,-0.0138155136373,-3.30341427691
1.27266946952,-14.0,3.57037084847,0.0,73,-9.77089783282,323,1.0,0.0491142552203,0.00994293839417,2.78265661404,0.0137100606373,-9.77089783282,3.0,-0.0137100606373,-3.41200105809
1.25960011209,-14.0,3.52401199576,0.0,74,-9.40922190202,347,-11.0,0.0573611002124,0.00998114437012,2.78317841747,0.0132801608576,-9.40922190202,3.0,-0.0132801608576,-3.38687342492
1.25809730071,-14.0,3.51872004784,0.0,75,-8.71328671329,286,-9.0,0.0642722348817,0.00645861709977,3.70243234664,0.0113451448842,-8.71328671329,4.0,-0.0113451448842,-2.82051391849
1.25772065241,-14.0,3.51739497746,0.0,76,-8.86557377049,305,-9.0,0.10785843673,0.00989764338468,3.49495586153,0.0141019491047,-8.86557377049,4.0,-0.0141019491047,-3.03960682201
1.25019182716,-14.0,3.49101256426,0.0,77,-9.090625,320,-10.0,0.0769472956247,0.00989743245827,3.34401137997,0.0139788953822,-9.090625,4.0,-0.0139788953822,-3.22586297478
1.25343101877,-15.0,3.50233895715,0.0,78,-9.15238095238,315,-13.0,0.0563465439069,0.00980817463813,2.95397806264,0.0130653678458,-9.15238095238,3.0,-0.0130653678458,-2.85097370186
1.25513868213,-15.0,3.50832488257,0.0,79,-9.12258064516,310,-2.0,0.0780810054649,0.00985705332814,3.18633267581,0.0140829576833,-9.12258064516,2.0,-0.0140829576833,-3.18075669657
1.25156254104,-14.0,3.49580102471,0.0,80,-9.30769230769,325,-11.0,0.0676230789419,0.00993246972668,2.84752565693,0.0137223210272,-9.30769230769,2.0,-0.0137223210272,-3.09942906579
1.24396668856,-14.0,3.46934802951,0.0,81,-9.43154761905,336,1.0,0.0769704711609,0.00643041462457,2.82759867583,0.0105194384166,-9.43154761905,2.0,-0.0105194384166,-3.2976362385
1.23495412857,-14.0,3.43822080098,0.0,82,-9.08150470219,319,-12.0,0.0924351581018,0.0097689915949,3.18493755087,0.0135215169677,-9.08150470219,3.0,-0.0135215169677,-3.01567952834
1.23603607509,-13.0,3.44194278513,0.0,83,-9.10691823899,318,-11.0,0.101576191233,0.00645896092416,3.39643022915,0.0107948022148,-9.10691823899,3.0,-0.0107948022148,-3.19733106742
1.23566084346,-14.0,3.44065150163,0.0,84,-9.13056379822,337,2.0,0.0806644120158,0.00977256174792,3.23016898478,0.0139957913504,-9.13056379822,3.0,-0.0139957913504,-3.33715194658
1.22014656697,-14.0,3.38768421984,0.0,85,-9.08737864078,309,-9.0,0.0669631286384,0.00985222738239,3.17282187179,0.013684988786,-9.08737864078,3.0,-0.013684988786,-2.90285708638
1.22221368521,-15.0,3.39469420643,0.0,86,-9.20833333333,312,-10.0,0.047098340752,0.00989648124408,2.64057244991,0.0142307191606,-9.20833333333,3.0,-0.0142307191606,-2.86969616908
1.22217062397,-15.0,3.39454802982,0.0,87,-8.9392971246,313,-11.0,0.0651253070613,0.00648167718488,3.34293716647,0.010783528129,-8.9392971246,3.0,-0.010783528129,-3.06105261357
1.21849394699,-13.0,3.3820902888,0.0,88,-9.23782234957,349,-10.0,0.0836185580958,0.0099892470875,3.0858122256,0.0130068425621,-9.23782234957,4.0,-0.0130068425621,-3.47837205111
1.20023202826,-16.0,3.32088737307,0.0,89,-9.31578947368,323,-11.0,0.0622218528453,0.00643326725356,2.92305317376,0.0115110505823,-9.31578947368,2.0,-0.0115110505823,-3.22602608569
1.19852786894,-14.0,3.31523287135,0.0,90,-9.07817589577,307,-10.0,0.0608510014217,0.00993243400228,2.9079940244,0.0139611874074,-9.07817589577,3.0,-0.0139611874074,-2.82004951809
1.20068313879,-16.0,3.3223857983,0.0,91,-9.06918238994,318,-9.0,0.0707190773937,0.00993827637123,3.17838513021,0.0132451319112,-9.06918238994,3.0,-0.0132451319112,-2.95194138854
1.19323077657,-14.0,3.29771820596,0.0,92,-9.11589403974,302,2.0,0.0821027589517,0.00994384602986,3.25665071347,0.0131721636396,-9.11589403974,4.0,-0.0131721636396,-2.95353611167
1.18569076735,-14.0,3.27294688564,0.0,93,-8.92332268371,313,-9.0,0.0865998695001,0.00983911947654,3.32584023082,0.0134439294432,-8.92332268371,4.0,-0.0134439294432,-2.92422054324
1.17584230252,-14.0,3.24087158881,0.0,94,-8.93790849673,306,-10.0,0.0760649984807,0.00645417876349,3.44888930754,0.0107432345814,-8.93790849673,3.0,-0.0107432345814,-3.10356649872
1.16298581523,-14.0,3.1994720609,0.0,95,-8.93493150685,292,-11.0,0.0600642128082,0.00643460224769,3.32887105932,0.0106357897975,-8.93493150685,5.0,-0.0106357897975,-2.63483184255
1.16089287446,-14.0,3.19278275799,0.0,96,-8.74305555556,288,-9.0,0.0515764643245,0.00645665517262,3.57896347459,0.011023901529,-8.74305555556,3.0,-0.011023901529,-2.75760079295
1.15716271087,-15.0,3.18089534078,0.0,97,-9.04262295082,305,-3.0,0.0547325933666,0.00984057427612,3.43580276808,0.0135130112308,-9.04262295082,3.0,-0.0135130112308,-2.95579657558
1.14419874596,-16.0,3.13992447148,0.0,98,-8.93959731544,298,-12.0,0.0418950863968,0.00988196649098,3.49444081598,0.0131644717562,-8.93959731544,4.0,-0.0131644717562,-2.82610832405
1.14224019248,-14.0,3.1337807798,0.0,99,-9.24013157895,304,-9.0,0.0346115401606,0.00993704887537,2.89706657147,0.0137416524682,-9.24013157895,4.0,-0.0137416524682,-2.86141605016
1.13429988757,-13.0,3.10899613395,0.0,100,-9.14332247557,307,1.0,0.0529188664268,0.00992274559878,2.95773364414,0.0133951694265,-9.14332247557,3.0,-0.0133951694265,-2.93761324162
1.13215632861,-14.0,3.10233895499,0.0,101,-8.98201438849,278,-11.0,0.0648095152564,0.00987886009676,3.48734096718,0.013180200565,-8.98201438849,5.0,-0.013180200565,-2.62018023153
1.12732013071,-14.0,3.08737165146,0.0,102,-8.53103448276,290,-10.0,0.058718748808,0.00995979851782,3.78482482155,0.0137311969321,-8.53103448276,4.0,-0.0137311969321,-2.95460575328
1.11712838464,-14.0,3.05606574546,0.0,103,-8.87096774194,310,-11.0,0.0510205980406,0.0098404719809,3.27691766544,0.012806326022,-8.87096774194,3.0,-0.012806326022,-2.94854972945
1.11192436288,-15.0,3.04020322308,0.0,104,-8.78073089701,301,-11.0,0.0688715173689,0.00978344836189,3.39998448267,0.0130130869454,-8.78073089701,4.0,-0.0130130869454,-2.82820508263
1.11436111008,-14.0,3.04762046306,0.0,105,-9.19016393443,305,-11.0,0.0636922601159,0.006439014755,3.26279096651,0.011075117558,-9.19016393443,3.0,-0.011075117558,-3.17349342832
1.1110531441,-14.0,3.0375556944,0.0,106,-8.95779220779,308,-9.0,0.0574113252862,0.00997709771786,3.14087593183,0.013735684107,-8.95779220779,4.0,-0.013735684107,-2.85675222325
1.11480402061,-13.0,3.04897058522,0.0,107,-8.35106382979,282,-9.0,0.0780184083884,0.0098911779162,3.86025606436,0.0121432398417,-8.35106382979,5.0,-0.0121432398417,-2.65267662086
1.11275501567,-13.0,3.0427296255,0.0,108,-8.94407894737,304,-6.0,0.0560907533339,0.00990795271082,3.36489683803,0.0126582383052,-8.94407894737,2.0,-0.0126582383052,-2.87310429094
1.12204080947,-13.0,3.07111537352,0.0,109,-8.8892733564,289,-9.0,0.0696376874128,0.00974559946017,3.39878705588,0.0128753812205,-8.8892733564,4.0,-0.0128753812205,-2.73012057528
1.11267270439,-14.0,3.04247918484,0.0,110,-8.83223684211,304,-10.0,0.0662264630874,0.00650140230552,3.53945992709,0.01060923275,-8.83223684211,4.0,-0.01060923275,-2.92680307802
1.10807737147,-15.0,3.02853005507,0.0,111,-8.51578947368,285,-8.0,0.0720283999888,0.0098740046048,3.6902807136,0.0134102345941,-8.51578947368,4.0,-0.0134102345941,-2.79039361799
1.10412954348,-14.0,3.01659750866,0.0,112,-8.81063122924,301,-9.0,0.0720236317569,0.00974675964738,3.66005917389,0.0130581874003,-8.81063122924,4.0,-0.0130581874003,-3.01232220814
1.10607460596,-13.0,3.02247068932,0.0,113,-8.65771812081,298,2.0,0.0527693422028,0.00979908217454,3.59487295625,0.0131959792686,-8.65771812081,2.0,-0.0131959792686,-2.88281302007
1.09778174501,-13.0,2.99750940345,0.0,114,-8.45674740484,289,-8.0,0.0925000566643,0.00983922245152,3.78108081368,0.0130827892387,-8.45674740484,4.0,-0.0130827892387,-2.69153668289
1.09652259218,-13.0,2.99373745622,0.0,115,-9.0298013245,302,-11.0,0.0478770928417,0.00991182062377,3.14481165698,0.0129619062083,-9.0298013245,3.0,-0.0129619062083,-2.6146737055
1.08755429707,-15.0,2.96700876977,0.0,116,-8.71636363636,275,-11.0,0.0506633115606,0.00984241360944,3.65208601095,0.0128978959732,-8.71636363636,3.0,-0.0128978959732,-2.63052337427
1.08130178861,-14.0,2.94851539755,0.0,117,-8.91379310345,290,-10.0,0.0494531790514,0.00996140882198,3.32536999631,0.0131157769234,-8.91379310345,3.0,-0.0131157769234,-2.77647272004
1.08073273231,-14.0,2.94683800361,0.0,118,-8.67509025271,277,-11.0,0.0404737927014,0.00988118620467,3.46553850387,0.0122540088652,-8.67509025271,3.0,-0.0122540088652,-2.44319027486
1.07675875105,-15.0,2.93515056282,0.0,119,-8.73220338983,295,-9.0,0.0650399489112,0.00978960427694,3.83111439635,0.0126533461683,-8.73220338983,4.0,-0.0126533461683,-2.91883252028
1.07763588407,-14.0,2.93772620972,0.0,120,-8.95620437956,274,-10.0,0.027285746226,0.00999361255647,3.46593140206,0.0132404843358,-8.95620437956,4.0,-0.0132404843358,-2.41880743523
1.0801327525,-15.0,2.94507049059,0.0,121,-8.36956521739,276,-13.0,0.0535371702685,0.00993746373816,3.8004120428,0.0129137744946,-8.36956521739,3.0,-0.0129137744946,-2.53145244261
1.08470807863,-14.0,2.95857602111,0.0,122,-8.60902255639,266,-11.0,0.0282213445275,0.00644693635201,3.78726513993,0.0102544157989,-8.60902255639,4.0,-0.0102544157989,-2.66448123409
1.07383910289,-16.0,2.92659345383,0.0,123,-8.26258992806,278,-10.0,0.0736653208264,0.00979736338201,3.90803955307,0.01228646256,-8.26258992806,3.0,-0.01228646256,-2.70807843893
1.0746763508,-14.0,2.9290447641,0.0,124,-8.87328767123,292,-10.0,0.0370244590416,0.00643680077538,3.3669992147,0.0105926685795,-8.87328767123,3.0,-0.0105926685795,-2.82067985495
1.06337290499,-14.0,2.89612288125,0.0,125,-8.79505300353,283,-8.0,0.050422983798,0.00996129663333,3.60805590312,0.0128630828415,-8.79505300353,2.0,-0.0128630828415,-2.82085371904
1.05336115309,-14.0,2.867272281,0.0,126,-8.52280701754,285,-9.0,0.104689455338,0.00966326285642,3.73654393012,0.0122065516674,-8.52280701754,5.0,-0.0122065516674,-2.74543573108
1.05148838806,-14.0,2.8619075787,0.0,127,-8.33691756272,279,-11.0,0.0768873869257,0.00998991585734,3.91135180415,0.0136001034755,-8.33691756272,4.0,-0.0136001034755,-2.70317012846
1.05038288526,-14.0,2.85874548006,0.0,128,-8.48727272727,275,-11.0,0.0659529472264,0.00642149470818,3.75848395672,0.0103357241188,-8.48727272727,3.0,-0.0103357241188,-2.65944196771
1.04399117514,-14.0,2.84053147895,0.0,129,-8.39483394834,271,-1.0,0.0960789152076,0.00645869570908,4.00864046831,0.010389260571,-8.39483394834,4.0,-0.010389260571,-2.637762885
1.04083489951,-14.0,2.83158011258,0.0,130,-8.08791208791,273,-8.0,0.0877340973828,0.00991997911263,4.09944609405,0.0125564657862,-8.08791208791,6.0,-0.0125564657862,-2.36803753266
1.03128034431,-14.0,2.80465446024,0.0,131,-8.02602230483,269,-4.0,0.0847352231982,0.0099637781154,3.97801478756,0.0130676277762,-8.02602230483,3.0,-0.0130676277762,-2.45276640908
1.02914606272,-14.0,2.79867492116,0.0,132,-8.5641025641,273,-11.0,0.0515778372023,0.0099768002659,3.71864336065,0.0130083331702,-8.5641025641,3.0,-0.0130083331702,-2.50133499435
1.01935654361,-15.0,2.77141090804,0.0,133,-8.56390977444,266,-8.0,0.0412953780829,0.00647229953758,3.83072929992,0.0102219977993,-8.56390977444,4.0,-0.0102219977993,-2.53031852588
1.0185682525,-14.0,2.76922709033,0.0,134,-8.33,300,-10.0,0.0870206261713,0.00997224250064,3.93544999545,0.0130549286302,-8.33,5.0,-0.0130549286302,-2.88039766583
1.01037474118,-13.0,2.74663009759,0.0,135,-8.08846153846,260,-12.0,0.062787124853,0.00975897561862,3.97345295711,0.0122226422414,-8.08846153846,3.0,-0.0122226422414,-2.26788542186
1.01138753256,-13.0,2.74941327002,0.0,136,-8.01209677419,248,-11.0,0.0760273776017,0.00996709115777,4.20970638663,0.0125990615452,-8.01209677419,5.0,-0.0125990615452,-2.202255925
1.01176523444,-14.0,2.75045192472,0.0,137,-8.25274725275,273,-9.0,0.0875592609669,0.00997071689607,3.95003613818,0.0125639842464,-8.25274725275,3.0,-0.0125639842464,-2.42067487245
