dLoss,AveragePolicyStd,StdReturn,MinReturn,MaxReturn,MeanKLBefore,Entropy,Iteration,LossBefore,AverageReturn,NumTrajs,LossAfter,AverageDiscountedReturn,Perplexity,ExplainedVariance,MeanKL
0.0,0.9727046461898942,151.60011815217868,-117.5901780893348,583.1296815867922,0.0,8.346917897578647,22,-1.9313439736379224e-16,269.47402973160536,100,-1.9313439736379224e-16,34.6003334098728,4217.162964188673,0.6034973574195185,0.0
0.037955948527845236,0.9727046461898942,157.60183882421586,-91.42395330397639,624.191041681562,0.0,8.346917897578647,23,7.572165117153417e-17,257.041342085144,100,-0.03795594852784516,34.05490992373095,4217.162964188673,0.5865462055786584,0.04871240363336608
0.0,0.9686163158433809,139.07234917127752,5.250970764672586,582.9176756224934,0.0,8.321827718568398,24,-5.368461231114451e-16,293.2503669709955,100,-5.368461231114451e-16,38.44982789915416,4112.669946383611,0.6309217940180154,0.0
0.03761403734128751,0.9686163158433809,163.21391102268544,-64.70545978443052,661.4173425914009,0.0,8.321827718568398,25,-2.41149322732781e-16,279.7155531457867,100,-0.03761403734128775,35.81974437199338,4112.669946383611,0.5887137015033184,0.048102231497706344
0.03743017188421012,0.9673196750155596,157.4361017733059,-123.19565058782428,594.2793561772319,0.0,8.313440154577421,26,-3.8617997688561443e-17,278.0974368075307,100,-0.03743017188421016,34.801767857085025,4078.318926111035,0.6037493733929711,0.04955425935089086
0.03902520361302184,0.9610582932927125,173.78446169342652,-61.84124155471731,690.4309085353879,0.0,8.274426331933471,27,-1.991962150782456e-16,286.8916640546502,100,-0.039025203613022044,38.49490639835286,3922.2719027696426,0.6224922734497802,0.0484342297191178
0.0,0.9576982067020926,179.61019413588824,-93.2826363291329,730.1167631478388,0.0,8.25207933810445,28,2.937650123158164e-17,304.02740476968125,100,2.937650123158164e-17,44.366044170021375,3835.593030049609,0.6530168498240376,0.0
0.04075654833354329,0.9576982067020926,184.94620023168295,-97.68030198927445,699.1888846052956,0.0,8.25207933810445,29,-2.51731968603508e-17,305.67339177528515,100,-0.040756548333543315,40.200155303635526,3835.593030049609,0.6491776073709337,0.048233372854947026
0.03841043464888549,0.9528805085593492,187.97969497738063,-14.292238582075317,673.0560654431094,0.0,8.222023805650084,30,-3.93618471150603e-17,297.4987463503015,100,-0.03841043464888553,40.4876981344308,3722.027425464079,0.6413722354450231,0.0488702486984411
0.0,0.9536221323554281,165.47171862394487,35.25371311514336,702.2541914200381,0.0,8.226446480513104,31,-8.496314762851398e-17,320.9199792752037,100,-8.496314762851398e-17,46.14603612065126,3738.5251978483284,0.629812498528454,0.0
0.0,0.9536221323554281,160.33609755332097,12.3007902671636,706.1432675580263,0.0,8.226446480513104,32,-1.93203231191319e-16,338.74414972428053,100,-1.93203231191319e-16,43.47608270887353,3738.5251978483284,0.6251139250092677,0.0
0.03942146471202296,0.9536221323554281,172.89977024942763,-60.255038049929205,787.9788260310662,0.0,8.226446480513104,33,-5.418776538590464e-17,337.3003918013374,100,-0.03942146471202301,46.58092823650671,3738.5251978483284,0.6371661168134213,0.04939364922103074
0.03984899425878838,0.9515145441121692,184.72004221437396,-86.02255799273242,708.9864021727143,0.0,8.213054036382845,34,6.943245978163759e-16,317.588490589591,100,-0.039848994258787684,45.17862593634783,3688.790982703821,0.6590098844328961,0.04761086508839102
0.03978611495254109,0.947015603376774,211.65082755958585,-1.4274567010103896,821.3287051022951,0.0,8.184880075125092,35,-2.0221380125917676e-16,309.82106824801025,100,-0.03978611495254129,43.46406666324807,3586.313505265874,0.6865364372470675,0.048671136829199005
0.040455427414584605,0.9456323327983844,189.83809765569092,-28.48489346665974,684.2535589328006,0.0,8.176076836525013,36,2.775046858971564e-16,333.6307846158417,100,-0.04045542741458433,48.82497976528387,3554.8808891881304,0.6832565215013309,0.049928388119394575
0.0,0.9436366868310944,208.1330659622248,-68.82020421160372,741.1501650219353,0.0,8.16382069302942,37,7.600586826583821e-18,337.0859758038165,100,7.600586826583821e-18,45.8760043245114,3511.5776662155413,0.6835570859607623,0.0
0.03893697448456777,0.9436366868310944,197.41126655173852,-65.46476577644587,750.3194397491536,0.0,8.16382069302942,38,-4.0218051111651223e-16,355.6305724994961,100,-0.03893697448456817,49.82152934546204,3511.5776662155413,0.6979554560760621,0.048168019569612634
0.0403341625778617,0.9416334031950914,212.55900135013871,-116.16462668733281,820.0282791095738,0.0,8.150794693398097,39,4.663547326089201e-16,406.6669998869505,100,-0.04033416257786124,53.21782776682387,3466.1324838747023,0.6952081633648313,0.049103171604435544
0.03907269754434866,0.9384536320919811,207.55841195885878,-69.88186423422448,839.9684298813817,0.0,8.130532367342791,40,1.5232259897857147e-18,368.2597469258881,100,-0.03907269754434866,49.088215018059934,3396.6073267190723,0.6759910350045735,0.048603976338005894
0.0403281884474185,0.9367632264290888,213.27171474015046,-74.30805563595233,1005.7043902431446,0.0,8.119967459586361,41,-4.2224446161753806e-16,403.77652159432677,100,-0.04032818844741892,52.083537623107695,3360.9113778540845,0.688815368151017,0.04967975574520976
0.0398506367615296,0.9331108703057349,210.02900910510573,-89.40977039356558,770.300414732129,0.0,8.096244114487744,42,-6.030287380554e-17,373.2232087928211,100,-0.03985063676152966,46.753309417320054,3282.1176383015904,0.6670348341320631,0.04815070288776027
0.04064903344034907,0.9280408895733169,213.467714884312,-23.203065884665477,836.7744163630288,0.0,8.06355626670246,43,5.587530438333487e-17,413.67577382069453,100,-0.040649033440349015,51.32948867385809,3176.566789778044,0.6810624928801237,0.048651820638592705
0.042068275278591125,0.9284741802655284,209.94873438451864,-17.917063001887552,841.4874471599052,0.0,8.066195535851891,44,1.8681889368821202e-16,392.1893486491076,100,-0.04206827527859094,54.58700690446978,3184.9616778188733,0.710872948638036,0.04950310764060292
0.038577022754900915,0.9249742558895199,205.3216184848334,-84.86658015467651,870.7941357994891,0.0,8.041906014488546,45,7.023936987593515e-16,424.41336095131226,100,-0.038577022754900214,55.93100225785231,3108.53245533143,0.6493586379014168,0.04896661545191252
0.039752402735485616,0.9197107099215576,204.51978642719246,-14.000507616198338,958.857259974072,0.0,8.005965180342754,46,1.7958967646336531e-16,462.31239959781465,100,-0.039752402735485436,57.721468188008274,2998.7930809182662,0.6876335861494522,0.048687652543619654
0.040477389812085214,0.9153858595386765,201.83267915789634,41.875756817457095,839.6364295356561,0.0,7.977980105340679,47,-2.929878561985788e-16,462.19156825489875,100,-0.040477389812085506,55.922522597605536,2916.035027820952,0.685940714139911,0.04805168495199804
0.03971827128550275,0.9177926053565316,189.9555497950736,-3.905390169112875,935.3754585963183,0.0,7.991770712823707,48,7.452705119703751e-17,483.0885010942678,100,-0.039718271285502676,61.60593550295286,2956.527488372273,0.6809181646612976,0.04964341602335836
0.037897160145977604,0.9158663075204867,211.10169483958816,53.41125806865281,979.1319561166252,0.0,7.976959136908987,49,6.950717779119486e-17,540.5086920767217,100,-0.037897160145977535,65.91174379667457,2913.059367397997,0.6997869712192608,0.047305027202725294
0.0388535188998877,0.9158674546827837,227.76126314144832,43.80393244474409,914.8407878550162,0.0,7.975449800793284,50,-3.4590996733641075e-16,498.63330377106,100,-0.03885351889988805,65.25315223372814,2908.6658981325763,0.7113111316072729,0.04965044421728501
0.04175214816201525,0.9105587547189385,212.42457225838467,7.545419481614261,990.4167223586028,0.0,7.938085335980444,51,3.140820936664568e-16,585.3356081471825,100,-0.04175214816201494,67.07553702031998,2801.990498668054,0.6958810393001813,0.04927392859105107
0.03964280015236057,0.905889519960214,248.95838998082132,-8.206128806254323,1121.1503648228154,0.0,7.906141560923617,52,7.31414928623053e-18,608.0149675599461,100,-0.03964280015236056,71.78472412575688,2713.8988254010487,0.7374175146887723,0.04918309635133593
0.04217037582015668,0.9003669730178473,220.0929187011158,11.17338068811632,1033.278046712821,0.0,7.867658588202816,53,3.957190131131938e-16,621.0697006808198,100,-0.042170375820156286,73.4349464023914,2611.443958663873,0.7271523294480167,0.04945935554930461
0.0,0.8982714429060471,231.42040141710007,5.927091315705045,1101.0995935625212,0.0,7.853585857354657,54,1.9144685836636199e-16,623.8621140619765,100,1.9144685836636199e-16,75.60487192481698,2574.9511894239354,0.7095399257002761,0.0
0.0,0.8982714429060471,251.40915548709103,16.587128500765914,1032.6115227673354,0.0,7.853585857354657,55,5.504308120407586e-16,589.2890895175655,100,5.504308120407586e-16,72.23459124381347,2574.9511894239354,0.7223349373017466,0.0
0.039489728141038696,0.8982714429060471,227.96949823003166,28.312517117160223,1118.1860920268189,0.0,7.853585857354657,56,7.967848603129823e-17,628.2072408661656,100,-0.03948972814103862,75.5929667767178,2574.9511894239354,0.742154693096272,0.04890747664438018
0.041280150356411804,0.8985871914582546,229.372632889806,-16.969141976075907,1019.4753593763921,0.0,7.858745314987372,57,3.243272317376977e-16,601.7098554590127,100,-0.04128015035641148,72.19166773523484,2588.2708726151423,0.707086858237748,0.0489729514999283
0.04005503324828379,0.9013222993057975,247.3867899705691,23.540000398451003,1071.1150549498743,0.0,7.875475829129728,58,-9.980793969077694e-17,596.7872416408267,100,-0.04005503324828389,74.33236726004405,2631.9382452781456,0.7366927358480205,0.048579470611890156
0.04118145784878235,0.8958371296713779,237.11763999599196,-30.37189730518392,1089.8034530141124,0.0,7.839394762933948,59,1.5478063275509157e-16,669.469591738132,100,-0.041181457848782195,83.9749284614405,2538.667872865822,0.7449675402839246,0.049649849765368716
0.0,0.8903646646502973,221.73402674596616,55.13680609483792,1055.0967924568877,0.0,7.803225987960844,60,8.683187502356304e-16,644.9963193311975,100,8.683187502356304e-16,77.98105999603871,2448.4880435592218,0.7430460527954248,0.0
0.040843924452250456,0.8903646646502973,289.4914362700069,-12.82016545870742,1233.1208472762653,0.0,7.803225987960844,61,4.1723069443833084e-16,570.855489948583,100,-0.04084392445225004,75.05036672480107,2448.4880435592218,0.726259628442137,0.048995031240076176
0.04065314146758747,0.8883501009877875,240.99401517863862,-82.00909051241591,1096.4154707130353,0.0,7.78761558394248,62,1.9034551712593384e-16,658.3906614410913,100,-0.040653141467587285,78.65252382233427,2410.562939210014,0.7363196071199948,0.04859838593053389
0.0,0.886434766483315,254.02430978108023,22.047474262655808,1041.870142427158,0.0,7.773120530653598,63,-3.5677683030144183e-16,627.8060707146252,100,-3.5677683030144183e-16,79.77937809598983,2375.873719362371,0.7355249850273917,0.0
0.0,0.886434766483315,246.00123303766765,53.16778629948951,979.6095957340765,0.0,7.773120530653598,64,-1.7314150113634241e-16,613.823234088137,100,-1.7314150113634241e-16,80.82626806485082,2375.873719362371,0.7600209262224812,0.0
0.041042687650292994,0.886434766483315,241.32747933182802,26.757868224111153,1073.2800737111215,0.0,7.773120530653598,65,-7.136513602290507e-17,612.2063036423015,100,-0.041042687650293064,77.64878546312524,2375.873719362371,0.737283986582584,0.04862701089951372
0.03996257451883949,0.8850646270625949,218.18772686276063,66.83482790972144,975.5245498413638,0.0,7.764805418360227,66,2.679068078492719e-16,650.1506251455302,100,-0.03996257451883922,81.7759191370324,2356.1999706610886,0.7448832283855564,0.04940899079177439
0.0,0.8813313506444826,221.97597602802549,51.74291690705605,1139.4123061711864,0.0,7.736824434282073,67,-4.960742927551109e-16,662.5671643351934,100,-4.960742927551109e-16,82.60918550474786,2291.1850099091143,0.739762661041227,0.0
0.0,0.8813313506444826,232.31345964149605,55.53437520977892,1037.5540098485558,0.0,7.736824434282073,68,-2.0734525207899423e-16,648.8525295074403,100,-2.0734525207899423e-16,80.49698072263588,2291.1850099091143,0.750176285924345,0.0
0.04113326414008705,0.8813313506444826,255.09375303082714,51.393564352064836,1045.5953144137738,0.0,7.736824434282073,69,8.622436098448816e-17,674.6920473684971,100,-0.041133264140086966,83.75525297579549,2291.1850099091143,0.7484429607006964,0.04844689235023938
0.04108262922685005,0.8785360282272865,223.05098058717172,88.8286101350502,1167.973547344029,0.0,7.717447082405099,70,1.5230039451807897e-17,691.015741157047,100,-0.041082629226850034,85.27645078415428,2247.21529587743,0.7207510485022176,0.04832624030851134
0.0,0.8775619522733344,255.70594595389022,118.95017918556852,1118.8115286752059,0.0,7.709883855849098,71,-2.2965407353581214e-16,641.3380029566463,100,-2.2965407353581214e-16,83.61773561230224,2230.283208792861,0.7353285211707252,0.0
0.04085131205095826,0.8775619522733344,284.8179228543269,-38.25216581553203,1279.0536496825255,0.0,7.709883855849098,72,5.986988682593619e-16,645.9585843967591,100,-0.04085131205095766,80.82531285352871,2230.283208792861,0.7370503112015305,0.049904540182516145
0.03994172696103821,0.8698688950289182,227.17200744259065,48.07317689148601,1139.9961794298915,0.0,7.655474834343866,73,6.085798531785258e-17,683.5860669385788,100,-0.03994172696103815,86.23121323907725,2112.1778157464173,0.7552575838337646,0.049931761811142575
0.0,0.866217839901876,266.11196317252586,9.942730412156438,1097.2572329198651,0.0,7.6272960683296995,74,-7.114753231007853e-17,641.9700582897176,100,-7.114753231007853e-17,82.79402670015122,2053.4900096093947,0.7576821730032312,0.0
0.03957299057735497,0.866217839901876,251.06868629875066,73.33042195483185,1188.9810595899883,0.0,7.6272960683296995,75,1.3951950705859417e-16,688.230141942277,100,-0.03957299057735483,87.1529487445369,2053.4900096093947,0.7509851019671199,0.04957874726755096
0.0,0.8664101243921146,257.12030233583846,95.63078808450247,1110.5679039214754,0.0,7.626212283949017,76,-2.3819168859517956e-16,718.8036915511698,100,-2.3819168859517956e-16,91.0102023360054,2051.265674778489,0.7665465329200033,0.0
0.04059543313879743,0.8664101243921146,257.3901505449859,41.360570902347895,1244.689574390128,0.0,7.626212283949017,77,2.5711655027294e-16,723.5872209316364,100,-0.040595433138797175,90.22168738703186,2051.265674778489,0.773733476781361,0.048629948015668535
0.04118245856274892,0.8613627718468361,255.69832792925408,59.95153350975124,1111.7111945203249,0.0,7.5903410551081105,78,-1.0237588554673494e-16,678.2284677930543,100,-0.041182458562749026,86.42995506429952,1978.9883427458067,0.7575199633851516,0.04996733264040319
0.04178856394822692,0.8553002925478127,248.65753338868075,60.58004624291659,1143.7387383817393,0.0,7.544076183156988,79,-1.155431306187893e-16,722.3647642507643,100,-0.04178856394822704,90.67127348751815,1889.516363835144,0.7674473776529828,0.04933840391231294
0.0,0.8506778181196754,291.6554568236734,6.810755874037124,1244.4588582748434,0.0,7.511661768654947,80,-3.651656754755095e-16,731.2601812322084,100,-3.651656754755095e-16,92.4285202399179,1829.250810158189,0.7703019188353115,0.0
0.04024271194555569,0.8506778181196754,262.90852877595506,88.15295253194468,1215.716061052871,0.0,7.511661768654947,81,-4.099165451521003e-16,703.9858635669683,100,-0.0402427119455561,88.13647648843144,1829.250810158189,0.7422130005784261,0.04934066486388624
0.0,0.8465174024952895,255.9730527759691,99.62213661880529,1445.2565372851168,0.0,7.479327519430258,82,-3.5669134312854567e-16,731.7557366144862,100,-3.5669134312854567e-16,94.91156170824758,1771.0493790859714,0.7699905682177718,0.0
0.0,0.8465174024952895,269.28567635829137,79.78475084991551,1161.5705124439894,0.0,7.479327519430258,83,-2.0312640458541865e-17,718.8593126304596,100,-2.0312640458541865e-17,90.48016664546121,1771.0493790859714,0.7508401567511047,0.0
0.0,0.8465174024952895,253.553463422043,53.59332121240225,1129.52411147979,0.0,7.479327519430258,84,-7.742695373735841e-18,749.9143767207678,100,-7.742695373735841e-18,92.50014411933535,1771.0493790859714,0.7712030659566806,0.0
0.0,0.8465174024952895,248.8775514894382,121.98805989816965,1175.7627274843423,0.0,7.479327519430258,85,3.04645197957143e-16,770.5449157422349,100,3.04645197957143e-16,94.21552533428162,1771.0493790859714,0.7793634122100189,0.0
0.0,0.8465174024952895,201.1630875981659,144.55111904963513,1173.7703120482493,0.0,7.479327519430258,86,-5.253608659216979e-16,796.7603722387098,100,-5.253608659216979e-16,92.85333559329523,1771.0493790859714,0.764374276505636,0.0
0.042163676525709036,0.8465174024952895,247.585533356314,130.8552932732655,1195.9763826207168,0.0,7.479327519430258,87,6.196820834247774e-17,756.4441558620751,100,-0.042163676525708974,95.30232091665528,1771.0493790859714,0.7639742292201206,0.0498855279783287
0.0,0.8450761145180903,254.7748650524183,7.969648370651311,1145.6362087918715,0.0,7.469822085369029,88,-2.609024107869118e-16,736.4163901781233,100,-2.609024107869118e-16,94.71167631642831,1754.29454314236,0.7627046061465399,0.0
0.04011488930857295,0.8450761145180903,278.1455730166621,-26.34678651161443,1161.0867931423218,0.0,7.469822085369029,89,-1.3080536653831133e-16,736.5909691986125,100,-0.040114889308573085,90.93455707955762,1754.29454314236,0.763582141042595,0.04971414356508218
0.04072529366855152,0.8405689997490968,268.06634218616415,57.089893820853646,1186.2790881372314,0.0,7.439339174784609,90,6.962874721239132e-17,728.4981258251677,100,-0.04072529366855145,95.93786980165733,1701.6253725741906,0.7776536352265784,0.049414888382103075
0.04033542509693236,0.8374659345169819,251.27656304179908,126.47850852230205,1343.409572099276,0.0,7.419160758163399,91,-3.383959779057477e-18,761.1097613734474,100,-0.04033542509693236,92.95915639181636,1667.6333726065368,0.7700873959585123,0.04876574723806701
0.04224310280522337,0.8388454365387403,278.5891749394207,120.71614428386357,1180.144407422151,0.0,7.429209561422637,92,-2.447309022102218e-16,722.6008609110161,100,-0.042243102805223615,94.27071441868122,1684.4755725284392,0.7740811870258565,0.04971276254249786
0.041876116818279185,0.8352270155723182,265.8315722458169,69.2319618780147,1138.175760569623,0.0,7.404078175702966,93,-1.8684609415231535e-16,741.0013265998008,100,-0.04187611681827937,94.00009233794414,1642.6698849129007,0.784666593727539,0.049289706536031964
0.0,0.8270280896848158,205.44668389195235,256.9471181277993,1346.947048223262,0.0,7.342552291755426,94,-5.787995083217367e-17,821.9395344898059,100,-5.787995083217367e-17,99.92353339537736,1544.6494830116621,0.7866934177934732,0.0
0.0,0.8270280896848158,217.4771227444139,87.31360883009023,1152.762463350189,0.0,7.342552291755426,95,-3.1866953520420793e-16,830.5416111890981,100,-3.1866953520420793e-16,99.5504220124846,1544.6494830116621,0.7744006127553521,0.0
0.04336881814441924,0.8270280896848158,255.70075325563838,142.30307167985657,1281.2099993797297,0.0,7.342552291755426,96,-7.544187496932864e-17,786.9507844229609,100,-0.04336881814441931,95.46261747746203,1544.6494830116621,0.7662055381244586,0.049560523409512114
0.04191310928470142,0.824214529012092,270.9047030603187,-43.81209113349693,1155.0382140240172,0.0,7.326516032687723,97,5.786526813267301e-16,791.2849331611584,100,-0.04191310928470084,97.91498515312209,1520.0766385800468,0.78918929334345,0.04922085714376772
0.0,0.8196815869741327,192.24758855489185,233.6969721687494,1180.5866515665352,0.0,7.289484911447827,98,-1.850963826655061e-17,857.3919654196382,100,-1.850963826655061e-17,100.42972606644747,1464.8159929019143,0.7755086724178188,0.0
0.04162554108272442,0.8196815869741327,200.08762880896643,203.96131907291124,1178.3382487856945,0.0,7.289484911447827,99,-1.1003642441664852e-16,866.8054838427105,100,-0.04162554108272453,103.68767157802782,1464.8159929019143,0.7916156305989515,0.04840835778383314
0.0,0.8202212440075972,224.4335271519751,149.40688276049244,1259.0840870317377,0.0,7.289264558752153,100,-1.929567616798522e-18,884.1832217394181,100,-1.929567616798522e-18,107.39720145767038,1464.4932523088976,0.777156076548785,0.0
0.041944627159254975,0.8202212440075972,226.08150313053952,158.54959033197665,1206.3005226129876,0.0,7.289264558752153,101,-7.07578440284351e-17,827.3389656898922,100,-0.041944627159255045,100.54045053209853,1464.4932523088976,0.7693969795612533,0.049813152575946616
0.0,0.8176748077692862,196.64440372426023,179.66247372461032,1286.3404241903077,0.0,7.273180058190887,102,-3.175504303953858e-16,854.1271632461644,100,-3.175504303953858e-16,104.42320235716721,1441.126038529479,0.7763905663089503,0.0
0.04083397494321826,0.8176748077692862,217.9006997517101,97.94678544269858,1256.4555949371374,0.0,7.273180058190887,103,1.8825829783963855e-16,852.3833892126427,100,-0.040833974943218075,97.39713371334614,1441.126038529479,0.7768569583062852,0.04963907132791216
0.0,0.8128534504444033,214.99674533907842,113.2300762400374,1233.02787427794,0.0,7.23839106302083,104,2.33919550396422e-16,876.2942779694121,100,2.33919550396422e-16,104.21233712281516,1391.8527649872804,0.7823559470394372,0.0
0.041210121105142224,0.8128534504444033,233.4713466668739,150.2133631252883,1250.7906591872747,0.0,7.23839106302083,105,3.1642244380236663e-16,868.464901450796,100,-0.041210121105141904,106.46593484389717,1391.8527649872804,0.7835153838721143,0.049245062348742825
0.041588848200158235,0.8114174343727283,207.41923451476325,145.67059547014622,1225.1092181138501,0.0,7.230799210607288,106,2.8935409623898066e-16,887.3238400212854,100,-0.041588848200157943,104.34765969695069,1381.3260334701924,0.78932764193727,0.04910010056903222
0.04119272125639535,0.8124452519602439,257.89129220569356,51.6137853332392,1254.7326420097627,0.0,7.238469845822951,107,-4.692246591275762e-17,882.2286758474963,100,-0.0411927212563954,105.08771212415273,1391.9624233677855,0.7879650078167535,0.04843351387604068
0.04070837505075764,0.8080656779206409,217.2712666523179,107.93997661632844,1328.587858006082,0.0,7.205519627405761,108,-2.049382885616069e-16,925.3668521312995,100,-0.04070837505075785,108.09623041771367,1346.8443644827373,0.7955315324019733,0.04952796988812586
0.0,0.8043024129337999,254.30698940412233,93.59289939719588,1296.74164073343,0.0,7.179338145191453,109,-2.0611068407561105e-16,900.8395180763381,100,-2.0611068407561105e-16,105.13841870013853,1312.0395910992347,0.7941251235131486,0.0
0.0,0.8043024129337999,260.20666436455423,67.51612618269806,1312.8251054483276,0.0,7.179338145191453,110,-3.181488406056587e-16,915.3771214894432,100,-3.181488406056587e-16,106.0020939577265,1312.0395910992347,0.7934343779915239,0.0
0.0,0.8043024129337999,267.73685207493617,56.28785717716588,1339.4580628594456,0.0,7.179338145191453,111,-3.146460869629664e-16,905.4242455308186,100,-3.146460869629664e-16,107.50023504687896,1312.0395910992347,0.8044243949388052,0.0
0.04269658699495757,0.8043024129337999,200.8622669694518,178.77314307798358,1310.5709661671444,0.0,7.179338145191453,112,-1.5001333508735115e-16,929.4359393539613,100,-0.04269658699495772,107.40116546410187,1312.0395910992347,0.8011199753805209,0.048469025279845236
0.04204709069263718,0.8064973654961511,270.39877344878545,-20.697257977899067,1287.884699679303,0.0,7.195045524291329,113,-5.905942401795983e-17,840.9645069784856,100,-0.04204709069263724,104.44929897635419,1332.8109994821875,0.7797100619658597,0.04904112583942352
