AverageAbsQ,AverageQ,Epoch,AverageAbsY,StdReturn,MaxEsReturn,AverageReturn,StdEsReturn,MaxReturn,AverageEsReturn,AverageY,AveragePolicySurr,AverageAbsQYDiff,MinReturn,AverageAction,PolicyRegParamNorm,MinEsReturn,QFunRegParamNorm,AverageQLoss,AverageDiscountedReturn
0.031111038129556005,-0.02999839597824515,27,0.03136912404641945,4.998622399753437,-1.0,-4.2727272727272725,3.521363372331802,1.0,-8.0,-0.030012762854650592,0.028211825927364605,0.004886050591269473,-11.0,0.9550540330576153,30.034516666079877,-10.0,45.207756350762224,0.0008392114723304949,-2.8145483247645036
0.030702936855079445,-0.029564846100104094,28,0.03094179127512442,4.537641683065747,0.0,-7.2407407407407405,5.0,1.0,-5.0,-0.0295374093398053,0.027932509081267633,0.004331953713180553,-11.0,0.9525287007281212,30.1356016694812,-10.0,45.92123701764975,0.0006213752730974494,-4.082186705605637
0.03149928694392714,-0.030349205570433597,29,0.03174086744365561,4.997231067211156,0.0,-4.705882352941177,4.493050188902857,0.0,-7.75,-0.03035284570779881,0.02875785692741932,0.00468730451527953,-11.0,0.979121448244085,30.234607003935572,-11.0,46.62357049807424,0.0007444137533201259,-2.609196094275385
0.03282133237860811,-0.03162179997953004,30,0.033044815812003005,5.000553985930458,-1.0,-5.315789473684211,4.242640687119285,1.0,-7.0,-0.03161736706461165,0.029797862127407468,0.005150304854117656,-11.0,0.9398866113581245,30.33472283571306,-10.0,47.38939069460656,0.0008457815695606365,-3.318847855025893
0.03314468695226611,-0.031871508064341754,31,0.03337606420458856,3.3678116053977534,0.0,-1.3043478260869565,0.0,0.0,0.0,-0.031880615759983216,0.030106113951745634,0.0051635471664952925,-10.0,0.9732647819600604,30.43184262619358,0.0,48.05238842351052,0.0007662878182557308,-1.0706856407160263
0.032705828890386625,-0.03130969228442972,32,0.03292949983206217,4.811055441270388,-1.0,-3.5172413793103448,4.242640687119285,2.0,-7.0,-0.03131731241955054,0.0294217026873366,0.004807169766223334,-11.0,0.920883456630503,30.548538438567174,-10.0,48.709000793752814,0.0006568711722366105,-1.8880344932694497
0.03280625675339234,-0.03131846644464942,33,0.03302629140564541,4.358228085676979,0.0,-7.666666666666667,4.815340071064556,3.0,-8.25,-0.03132706120936616,0.02947878017616102,0.005262875430632484,-11.0,0.8933387971281075,30.64870495489012,-12.0,49.35699245518421,0.00083914930531414,-3.600255953231026
0.032552259902555586,-0.030919327031279475,34,0.032798114719668044,4.929439623324338,0.0,-5.725,5.0,1.0,-5.0,-0.030923379485551853,0.029025241625504364,0.005182911205212518,-10.0,0.9357422497677598,30.75557839452051,-10.0,50.05160768557899,0.000829337782848361,-3.280539048329745
0.032966446185111686,-0.031262051054520214,35,0.03319956849642083,4.487655652391108,-10.0,-7.230769230769231,0.0,1.0,-10.0,-0.03127114310717511,0.02952010863827706,0.005056188707106939,-11.0,0.8098925309283216,30.83823406519402,-10.0,50.7029675215877,0.0007867184858931919,-4.23198294814916
0.03372771924273761,-0.03203962808897439,36,0.03390137223273964,4.98601439089107,-1.0,-5.027777777777778,4.06201920231798,1.0,-8.0,-0.032029634762938054,0.02966584879270374,0.0057202412703967085,-10.0,0.9372255115170925,30.960804774809702,-11.0,51.368814544275985,0.0010503836563972775,-3.0424178302834415
0.03391982483412634,-0.031995926928342924,37,0.03412778949398017,4.867081287547988,0.0,-6.558139534883721,4.96655480858378,1.0,-7.0,-0.0319982453420616,0.02962450408404002,0.0053677875148110486,-11.0,0.8928672623300528,31.068170512421528,-11.0,51.89226529169818,0.0010008561510782032,-3.179996642166171
0.033340665051945995,-0.03134097352349967,38,0.03356657489176479,5.029325764658601,0.0,-4.0,0.0,1.0,0.0,-0.03135234807095659,0.029294301933768068,0.005331903044504695,-10.0,0.9515561676103202,31.163258089183458,0.0,52.49176878216257,0.0009413983519379554,-3.152596517731528
0.03305536815481944,-0.03112424070983664,39,0.0332559318019788,4.929708044407048,1.0,-3.793103448275862,4.763139720814412,1.0,-7.25,-0.03111420369546011,0.0290853569681784,0.005114904682577853,-11.0,0.9173455401203819,31.279886963457212,-10.0,52.9793332194611,0.0008639824099977067,-1.8030307349702055
0.03372638083297467,-0.0317237093624552,40,0.03400052193059628,4.911323014219285,0.0,-4.0625,4.714045207910316,0.0,-3.3333333333333335,-0.03175273528477128,0.029615130346462185,0.005062573366022417,-10.0,0.9749807384985569,31.385280579600643,-10.0,53.464329941911195,0.000887618221706668,-2.5018169720181582
0.033523411130082,-0.031431104935542936,41,0.03376023071853929,4.67788980858084,0.0,-3.2142857142857144,4.330127018922194,1.0,-7.5,-0.0314191252200068,0.029403518346495645,0.0058350573043992006,-10.0,0.9531600639993674,31.48964121022057,-10.0,53.97750874781908,0.0010855382889328883,-2.0817566549005098
0.03360284194882144,-0.03127434453547713,42,0.033826736162859326,4.359082472264089,0.0,-2.28,3.919183588453085,2.0,-7.8,-0.03127918791638715,0.029303072357466705,0.005251570330046155,-10.0,0.9110608899809479,31.57667223280512,-10.0,54.472643863197725,0.0008510921818999327,-1.1379411836904647
0.033486669523696194,-0.03111120869236887,43,0.03370043233457092,2.1295885499998,0.0,-0.47619047619047616,4.763139720814412,0.0,-5.25,-0.031102693874409205,0.029311011689453357,0.005047215484670901,-10.0,0.9960333567242912,31.674428305229096,-10.0,54.972598107142645,0.0007382434738215458,-0.4178671538090323
0.03381542119993179,-0.03139413406074785,44,0.03408326880237204,2.1295885499998,0.0,-0.47619047619047616,0.0,0.0,0.0,-0.03141242441924095,0.029617709591286796,0.005523112582257829,-10.0,0.9905732167913266,31.771350922415618,0.0,55.47416452959531,0.0008814428194634335,-0.33835867965347244
0.0337093984644582,-0.03116673347658989,45,0.03392907405672857,3.7134795752172316,0.0,-1.7083333333333333,4.330127018922194,0.0,-7.5,-0.03116235020992149,0.029329818643518222,0.005489307726415781,-10.0,0.9575913736610132,31.87310469978721,-10.0,56.033056269406465,0.0008681797073126089,-1.2546876566235972
0.032758682802048356,-0.030119887708837702,46,0.03299913341491849,2.1507790077402316,0.0,-0.42857142857142855,0.0,1.0,0.0,-0.03011724011126426,0.02814955746185249,0.005169895672674134,-10.0,0.9813423002556968,31.9791693317804,0.0,56.489163324771596,0.0007072732919609397,-0.404608228325869
0.03243704062481185,-0.029629621329504845,47,0.032678404774760264,0.0,0.0,0.0,0.0,0.0,0.0,-0.029608142061202773,0.027530995411875026,0.005118042308133375,0.0,0.9099790530005554,32.084694849121,0.0,57.02674805099891,0.0006347646274250414,0.0
0.03258553112881777,-0.029704250629096807,48,0.03289597561897783,3.7267799624996494,0.0,-1.6666666666666667,4.714045207910317,0.0,-6.666666666666667,-0.029735895554700065,0.027460382515238017,0.005157921429889401,-10.0,0.9986394969693945,32.20828385195496,-10.0,57.50995230346798,0.0006763805061143031,-1.4193460676419702
0.032594418614100625,-0.0292451334522698,49,0.03284846737520517,4.1965398539227685,1.0,-2.3461538461538463,0.5,0.0,0.5,-0.029238391343278797,0.026727986816875174,0.005349590195537399,-10.0,0.9937314344741345,32.33093115251521,0.0,58.003866957892015,0.0007028954931538905,-1.9563002004514336
0.032069378503561057,-0.02820390386449199,50,0.03237764845319114,3.7267799624996494,0.0,-1.6666666666666667,0.0,0.0,0.0,-0.028197937502320584,0.025692555742678595,0.005791017638663795,-10.0,0.9986099916434723,32.447879064374355,0.0,58.549442593043146,0.0008112634377541903,-1.4227518951427733
0.03148883200918705,-0.027128676199014132,51,0.031767651240044104,4.0,0.0,-2.0,0.0,0.0,0.0,-0.0271354856837551,0.024682097699259546,0.005660261138402463,-10.0,0.9957300084367015,32.5703127977166,0.0,58.91007994135959,0.000761546162532964,-1.7169857667135238
0.030380803056529324,-0.02540911151505868,52,0.030694552585466137,0.0,0.0,0.0,5.0,0.0,-5.0,-0.025435401517359707,0.022700059104812646,0.005525527853616444,0.0,0.9978032648268848,32.68842071336047,-10.0,59.42520018962161,0.000682117516269229,0.0
0.031196551215377847,-0.025670618582813585,53,0.031459283176877885,0.31622776601683794,0.0,0.0,0.5,1.0,-0.5,-0.025652626665395285,0.022818530187540643,0.005770474892326923,-1.0,0.9963091784546646,32.82241894800272,-1.0,59.96933828058032,0.0007021429452108013,-0.012965701224984036
0.03034272281452436,-0.02398592894301711,54,0.030623582939772218,0.0,0.0,0.0,0.0,0.0,0.0,-0.02398899541688193,0.021407837795825165,0.005591125747342662,0.0,0.9893872057037545,32.92866480820915,0.0,60.43547187363851,0.0006848200675981564,0.0
0.02958033946672583,-0.022443153287932376,55,0.029880337432421744,0.0,0.0,0.0,0.0,0.0,0.0,-0.022442214036141297,0.01961863114507871,0.005516930735933248,0.0,0.996700426628419,33.02302007663766,0.0,60.94484597093765,0.0006079610674971791,0.0
0.029863156374309485,-0.021928411011232538,56,0.03021760134633954,0.0,0.0,0.0,0.0,0.0,0.0,-0.02193596645541593,0.019151966796133943,0.005692959162644763,0.0,0.9990506121484204,33.131116885223626,0.0,61.468811311633544,0.0006098999725243275,0.0
0.029034128852289807,-0.020284011435536733,57,0.02938730059929923,0.0,0.0,0.0,0.0,0.0,0.0,-0.020286560199129902,0.017752372812982805,0.00542033884701579,0.0,0.996604324472048,33.2231059992762,0.0,61.92715955089062,0.0005032809315219872,0.0
0.02914914863053769,-0.019601443904594316,58,0.02946264346178933,0.0,1.0,0.0,0.5,0.0,0.5,-0.01960832542847507,0.01701354556263236,0.005914069513546038,0.0,0.9983476607949219,33.3182855389874,0.0,62.4338556717874,0.0007227728543915716,0.0
0.028555422155132484,-0.018238959805899613,59,0.028887518767940632,2.1295885499997995,1.0,-0.5238095238095238,0.5,0.0,0.5,-0.018249399858465624,0.01574122669803348,0.005788313395976672,-10.0,0.9970242751037632,33.43188831107313,0.0,62.90047739599504,0.0006420158482294384,-0.3815749355812437
0.02839445918476739,-0.017045714945074023,60,0.028701110123730857,0.0,0.0,0.0,0.0,0.0,0.0,-0.017047289531172738,0.014600955057106613,0.005696232806760437,0.0,0.9983672008815014,33.5396655760462,0.0,63.41244879496801,0.0005768538680245461,0.0
0.028673235576769797,-0.016326661551075723,61,0.029031468170010306,0.0,0.0,0.0,0.0,0.0,0.0,-0.016323747137427957,0.013740990157204818,0.005843641603472522,0.0,0.9858102035363377,33.63638599379305,0.0,63.89226033183187,0.0005573479937185072,0.0
0.028031873637172473,-0.014768050972728758,62,0.02835776917830313,0.21794494717703364,0.0,-0.05,0.0,0.0,0.0,-0.014755001054340963,0.012215951863517038,0.00550340219111644,-1.0,0.9940892182641499,33.74389630690831,0.0,64.34263189442859,0.0004930810342157289,-0.016222276493171282
0.027830848277982455,-0.013516487070135882,63,0.028225585452728595,2.1295885499998,0.0,-0.47619047619047616,0.0,0.0,0.0,-0.013521665549145027,0.01134186775903498,0.005678453513234137,-10.0,0.9974560864105503,33.83170773503172,0.0,64.91905998050422,0.0004811710328771427,-0.3894794940939194
0.028399338335813987,-0.013396549218008655,64,0.028823213297104015,0.0,1.0,0.0,5.5,0.0,-4.5,-0.013421533212099105,0.011244642881239579,0.005837071288551019,0.0,0.9980890960945906,33.94320822501996,-10.0,65.39291589655782,0.0005409927114805413,0.0
0.02841524638640693,-0.012778325289909588,65,0.02881542987945306,0.0,0.0,0.0,0.0,0.0,0.0,-0.012783558279544867,0.010649263261098826,0.006103043131244782,0.0,0.9882677593880118,34.03883433493827,0.0,65.86287631450219,0.0006649972640229076,0.0
0.02915174878930106,-0.013050129230792568,66,0.029496236276890412,0.0,0.0,0.0,4.4969125210773475,0.0,-3.6666666666666665,-0.0130435727885219,0.010709713156191953,0.00597102085464781,0.0,0.9988799068737065,34.18574358393062,-10.0,66.27053061821786,0.000552681997228095,0.0
0.028670559973535965,-0.011616814488452804,67,0.029104454886241464,0.0,0.0,0.0,0.0,0.0,0.0,-0.011654073026728502,0.009332465092235715,0.005996771993353319,0.0,0.9977126214452936,34.280730733015815,0.0,66.87436715976764,0.0005367789439014191,0.0
0.0282664506404808,-0.010539670679156564,68,0.02858421551085137,0.0,0.0,0.0,0.0,0.0,0.0,-0.01051531690382892,0.008728448845293639,0.0061715460691906905,0.0,0.9984532884983186,34.362250558176385,0.0,67.31031826255595,0.0006378548547967187,0.0
0.028981247357675877,-0.010876092175897299,69,0.0293416262271389,4.0,0.0,-2.0,4.4969125210773475,0.0,-3.6666666666666665,-0.010894404427299612,0.008904762495382424,0.006375847158806215,-10.0,0.9678633869818001,34.4011867082822,-10.0,67.85212425037304,0.0006250203731341966,-1.260643621119154
0.02880635495833565,-0.01018203076444647,70,0.029167397916921353,0.0,1.0,0.0,1.0,0.0,0.0,-0.010176189413183913,0.008249732358894092,0.005832989247280715,0.0,0.997491164340542,34.48925740649681,-1.0,68.232796620359,0.0004404797807791173,0.0
0.029346237313615915,-0.010309615306986101,71,0.02975142752789822,0.0,0.0,0.0,0.0,0.0,0.0,-0.010315092164285963,0.008132794920851928,0.005859781333643337,0.0,0.9993345426331032,34.60583075821253,0.0,68.74404806917939,0.0004327182019218186,0.0
0.028268670086646082,-0.00833601835778209,72,0.028680794990417712,0.0,0.0,0.0,0.5,0.0,-0.5,-0.008362336760003213,0.006263489015643752,0.0059453053466181,0.0,0.9999288072217715,34.67428049080595,-1.0,69.2003975057271,0.0004811578036970461,0.0
0.029211132655412607,-0.00860685784129945,73,0.029542862215924146,0.0,0.0,0.0,4.714045207910316,0.0,-3.3333333333333335,-0.008627320030021665,0.006613904945348456,0.006289203730903363,0.0,0.9994539995654379,34.76366646289409,-10.0,69.63642329526849,0.0005762667754287257,0.0
0.029470467695252814,-0.008148707637822614,74,0.029785157360857847,0.0,0.0,0.0,0.0,0.0,0.0,-0.00814730307140669,0.005916277789596442,0.006602849551765408,0.0,0.9996576870527171,34.85049117402812,0.0,70.18152698490657,0.0005782818486288551,0.0
0.02878263500201345,-0.006811848984122487,75,0.029193350754558523,0.0,0.0,0.0,0.0,0.0,0.0,-0.006835723803982686,0.00488305278009166,0.006268661461156142,0.0,0.998980579668999,34.957740293892634,0.0,70.53009845183152,0.0004607746106068782,0.0
0.029196279110745075,-0.006624159940459163,76,0.02959596251638102,0.0,0.0,0.0,5.0,0.0,-5.0,-0.006607344443270693,0.004496963465735074,0.0060402599938541345,0.0,0.9999165460132299,35.06730996492455,-10.0,70.98230242202821,0.0003485152408128316,0.0
0.029057521481096395,-0.005510559958192598,77,0.029459404018512443,0.0,0.0,0.0,0.0,0.0,0.0,-0.005511470098815061,0.0032535409783604075,0.006231083550170229,0.0,0.9997304916266702,35.13860705252058,0.0,71.42943454406999,0.0004429680108232931,0.0
0.02900187473491768,-0.004639767921029635,78,0.029393202786650308,0.0,0.0,0.0,0.0,0.0,0.0,-0.004645183837025451,0.0027228490850311625,0.006194996164807089,0.0,0.9996641343342769,35.2070573912888,0.0,71.89664090428549,0.0004738017272143137,0.0
0.029062698695740945,-0.004258802682901286,79,0.029414841937313068,0.0,0.0,0.0,4.714045207910317,0.0,-6.666666666666667,-0.004279624210813543,0.002505044819358729,0.006205978438375064,0.0,0.99998910882107,35.27540966076246,-10.0,72.32129512389659,0.0004068711368370409,0.0
0.028767744080939153,-0.0034780754047024284,80,0.029074525665438538,0.0,0.0,0.0,0.0,0.0,0.0,-0.003508238751032242,0.0015479090150989534,0.006316534377845994,0.0,0.9999903806932663,35.35480867174046,0.0,72.79894541900066,0.0004626260954696088,0.0
0.029166233405915305,-0.003305367347474156,81,0.029467785405773606,0.0,0.0,0.0,0.0,0.0,0.0,-0.003281696764003561,0.0016182914059036202,0.00612338941320464,0.0,0.9997261475024083,35.40599623566942,0.0,73.18732401080551,0.0003322465644840645,0.0
0.028441508631825718,-0.0025094799556921858,82,0.028776527383441015,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025102873748892697,0.0007857402348185405,0.005909215459096247,0.0,0.9999399819778222,35.478670853603546,0.0,73.60709405345266,0.00036896552178955776,0.0
0.028990005559006382,-0.0029814982731040936,83,0.02933530722122207,0.0,0.0,0.0,0.0,0.0,0.0,-0.003030112104688294,0.0011884149460403587,0.0062484347621178165,0.0,0.999932172768471,35.54090829794832,0.0,74.0605090183215,0.0004231719885066084,0.0
0.02831295642095698,-0.00198979484882802,84,0.028558866514446047,0.0,0.0,0.0,5.0,0.0,-5.0,-0.0020000507782932625,0.0005523461455098317,0.0062301479565378196,0.0,0.9346432807251603,35.57944949258012,-10.0,74.38816064944255,0.00039140341087342683,0.0
0.027988242946248038,-0.001839160440689138,85,0.02828924996720301,0.0,0.0,0.0,0.5,0.0,-0.5,-0.0018647894249526566,0.00016987025357399028,0.006035936987674689,0.0,0.9999186062597634,35.67394245955955,-1.0,74.8389648509755,0.00036277438966724596,0.0
0.028558649990401818,-0.002190607984900174,86,0.028808948296604457,0.0,0.0,0.0,0.5,0.0,-0.5,-0.0021929123268418027,0.00035932289680038534,0.006711784957319501,0.0,0.9999928845890654,35.74132289091675,-1.0,75.26236278805457,0.0004483049237361566,0.0
0.028630920743582745,-0.001568903403831346,87,0.02890700948923364,0.0,0.0,0.0,0.0,0.0,0.0,-0.001624769625860977,-6.174626748829848e-06,0.0066321148468035974,0.0,0.9991959687360541,35.80796949252883,0.0,75.71796192282079,0.0004590553018760025,0.0
0.02906894057265839,-0.002033170032578863,88,0.02925265811965036,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020298909745610177,5.919393030260771e-05,0.006861459762810114,0.0,0.9996015440805839,35.91014403331356,0.0,76.11596354075122,0.00044252046266942416,0.0
0.029359780250662007,-0.001686238899919069,89,0.029561623405045895,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016821460901050322,-0.0003147881805327523,0.006836507676881579,0.0,0.9993180232074294,35.98405243933686,0.0,76.47710257159015,0.000403092224021067,0.0
0.02898701463272485,-0.0008799090319694774,90,0.02931726247182146,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008861140591738439,-0.0009429426442808107,0.006472537478425053,0.0,0.9990139953155524,36.05311917978234,0.0,76.85508254674022,0.00031105848897777013,0.0
0.02913108122125571,-0.000493031316189025,91,0.02938758363472901,0.21794494717703364,0.0,-0.05,0.0,0.0,0.0,-0.0005134705890942513,-0.0010686521434876753,0.006721710502683042,-1.0,0.9972762251115637,36.08493178471742,0.0,77.22013719098754,0.0003973181823584867,-0.015120221783451076
0.028811209023934723,-7.881228270193871e-06,92,0.02908470957494643,0.0,0.0,0.0,0.0,0.0,0.0,-1.0693803813401952e-05,-0.0015874832770722417,0.0065528509808850605,0.0,0.9991942908566706,36.140533673621825,0.0,77.60228411360211,0.00035100011597894343,0.0
0.028841415740591906,0.0004275732511626367,93,0.029160143031341176,0.0,0.0,0.0,0.0,0.0,0.0,0.0004293216648366138,-0.002241847506112043,0.006613755590633566,0.0,0.998562144523988,36.210679866388645,0.0,78.08187042669148,0.00032242630837992745,0.0
0.028646739420659484,0.0014204385929289692,94,0.028947543189713175,0.0,0.0,0.0,0.0,0.0,0.0,0.0013995328560680097,-0.0029900238073141605,0.006805774492346644,0.0,0.9992636133491536,36.22403503101437,0.0,78.48351414587364,0.0003924542772852445,0.0
0.028637007099114042,0.0015980352631620493,95,0.028912840051539598,0.21794494717703364,0.0,0.05,0.0,1.0,0.0,0.001573970399390912,-0.0033611491477127265,0.006643529161664555,0.0,0.9876634176403477,36.287203666320195,0.0,78.9131202114756,0.0003598877505757588,0.016386137871890187
0.028562574197188023,0.0021570852138889252,96,0.0288970621563424,0.21794494717703364,0.0,0.05,0.0,1.0,0.0,0.0021809137525793275,-0.004170728248930098,0.006373409774887573,0.0,0.9984056875360646,36.35108306526788,0.0,79.33813142652326,0.0002747846972114394,0.017230609167375878
0.028766597259456832,0.003135694428943242,97,0.029026553143970554,0.0,0.0,0.0,4.714045207910316,0.0,-3.3333333333333335,0.0031196301464231947,-0.005220979453518332,0.006400657331124903,0.0,0.9982879021701286,36.394348137185744,-10.0,79.74936561925885,0.00030946058911854877,0.0
0.02966531076932754,0.0032305177385428827,98,0.029897074814610406,0.21794494717703364,0.0,0.05,0.0,1.0,0.0,0.00316962444309994,-0.005425105708491227,0.006912221604904609,0.0,0.9987921018876658,36.453143184254834,0.0,80.17709725767938,0.00042408188884261077,0.028767737498846424
0.0294849794236908,0.004109497776388885,99,0.029613515671140657,0.3840572873934304,1.0,0.05,0.5,1.0,0.5,0.0041232307186594526,-0.005933187860435348,0.006739412879076591,-1.0,0.9486712253877375,36.47805251057704,0.0,80.6055001588755,0.00032640080752732676,0.0041350838334051985
