MinReturn,Iteration,MeanKL,LossAfter,MaxReturn,TrueAverageReturn,dLoss,MeanKL_Before,AverageReturn,Entropy,AverageDiscountedReturn,ExplainedVariance,Deterministic_TrueReturn,StdReturn,Perplexity,NumTrajs
0.0,28,0.00642139574035,-0.0179901548838,4.0,1.6,0.0179901548838,0.0,1.6,1.41724987239,0.938248310019,0.387632178123,3.0,1.01980390272,4.1257584617,75
0.0,29,0.00990488378371,-0.0249163722074,5.0,1.89333333333,0.0249163722074,0.0,1.89333333333,1.37838002792,1.16230318632,0.368245454337,2.0,1.07794042301,3.96846761072,75
-1.0,30,0.00655305332939,-0.0191537710649,4.0,2.09210526316,0.0191537710649,0.0,2.09210526316,1.33030372286,1.23127834351,0.342049711171,1.0,1.0282539055,3.78219195131,76
0.0,31,0.00646723122409,-0.0163417763714,4.0,1.85333333333,0.0163417763714,0.0,1.85333333333,1.3785144461,1.09141408871,0.379689164356,2.0,1.16267889902,3.96900108077,75
0.0,32,0.00983658021796,-0.0234828212487,5.0,1.90540540541,0.0234828212487,0.0,1.90540540541,1.36063719144,1.07355771162,0.360373704973,4.0,1.15277478308,3.89867671392,74
-1.0,33,0.00980534968358,-0.0230588237007,5.0,2.48684210526,0.0230588237007,0.0,2.48684210526,1.30555276589,1.47354039265,0.476753590055,3.0,1.35232179537,3.68972808592,76
0.0,34,0.00641361414239,-0.0193362228709,7.0,2.34210526316,0.0193362228709,0.0,2.34210526316,1.31045116295,1.35765049039,0.474073419805,3.0,1.35289778253,3.70784617771,76
0.0,35,0.00997131172468,-0.022748417756,6.0,2.14473684211,0.022748417756,0.0,2.14473684211,1.29986384099,1.29596838838,0.411898807588,2.0,1.21074082768,3.66879709383,76
0.0,36,0.009803365236,-0.0212760716151,6.0,2.34666666667,0.0212760716151,0.0,2.34666666667,1.28430237955,1.35724395973,0.421418356913,2.0,1.18314082941,3.6121471703,75
0.0,37,0.00986097817249,-0.0229054220906,4.0,2.18666666667,0.0229054220906,0.0,2.18666666667,1.28090903386,1.26660491806,0.485423889055,2.0,1.00257446385,3.59991067933,75
-2.0,38,0.00666572491202,-0.0191640124943,6.0,2.22666666667,0.0191640124943,0.0,2.22666666667,1.27606309195,1.35995451976,0.41244269399,5.0,1.28138813618,3.58250792175,75
0.0,39,0.00992398043079,-0.0224475500401,5.0,2.14473684211,0.0224475500401,0.0,2.14473684211,1.2638533955,1.29314217103,0.475395636062,3.0,1.10862583703,3.5390325382,76
-1.0,40,0.00641083810036,-0.0180942358924,5.0,2.37333333333,0.0180942358924,0.0,2.37333333333,1.21665544003,1.43638503756,0.548454140048,2.0,1.23042901281,3.37587800468,75
0.0,41,0.00997671157857,-0.0208974038283,6.0,2.53333333333,0.0208974038283,0.0,2.53333333333,1.19740428517,1.50214369215,0.549105293629,5.0,1.06249183003,3.31151002135,75
-1.0,42,0.00993441781044,-0.0229393677945,5.0,2.4,0.0229393677945,0.0,2.4,1.19261776165,1.44517185646,0.499312524928,4.0,1.09544511501,3.29569727501,75
0.0,43,0.00642095166958,-0.017426288698,5.0,2.35526315789,0.017426288698,0.0,2.35526315789,1.19250722144,1.39556941355,0.428711633464,4.0,1.14367767092,3.29533298805,76
0.0,44,0.00644531708672,-0.0166441067273,5.0,2.41333333333,0.0166441067273,0.0,2.41333333333,1.16449273035,1.41261359199,0.465943117114,6.0,1.03399978508,3.20429702823,75
0.0,45,0.00991090482114,-0.0228696539469,6.0,2.51315789474,0.0228696539469,0.0,2.51315789474,1.13403974847,1.43774643791,0.428423598694,4.0,1.32281021685,3.10818746768,76
0.0,46,0.0064351613248,-0.0175986003803,5.0,2.58108108108,0.0175986003803,0.0,2.58108108108,1.14976928228,1.55155063967,0.609468773811,3.0,1.12714368442,3.15746434268,74
0.0,47,0.00999996294513,-0.0229893163608,5.0,2.56756756757,0.0229893163608,0.0,2.56756756757,1.12699988046,1.51905601278,0.488255977985,5.0,1.22011387463,3.08638307821,74
-1.0,48,0.00999954240802,-0.0226893272823,7.0,2.6,0.0226893272823,0.0,2.6,1.14785241924,1.6470013988,0.576101186713,3.0,1.36626010213,3.1514177131,75
0.0,49,0.0064125932244,-0.0177441627454,5.0,2.56578947368,0.0177441627454,0.0,2.56578947368,1.09920856349,1.52193239999,0.487316969816,3.0,1.20673031823,3.0017893579,76
0.0,50,0.00652470918271,-0.0173549937233,6.0,2.59459459459,0.0173549937233,0.0,2.59459459459,1.08472270674,1.54800694459,0.517349946522,6.0,1.16153345659,2.95861929979,74
0.0,51,0.00647552502337,-0.0180234290577,5.0,2.61333333333,0.0180234290577,0.0,2.61333333333,1.06411362503,1.54585323688,0.545025529273,2.0,1.05695579641,2.89826889219,75
1.0,52,0.00988507531357,-0.0229874731858,6.0,2.93333333333,0.0229874731858,0.0,2.93333333333,1.02992704262,1.76510834521,0.575511571796,3.0,1.04986771653,2.80086148374,75
-1.0,53,0.00647975057875,-0.0162154844677,6.0,2.82666666667,0.0162154844677,0.0,2.82666666667,1.02367283152,1.73019754502,0.526261172496,4.0,1.14744159861,2.7833989688,75
0.0,54,0.00983392744729,-0.0236789455206,5.0,2.47297297297,0.0236789455206,0.0,2.47297297297,1.00518251523,1.46726720819,0.415625604752,2.0,1.19935763182,2.732405933,74
0.0,55,0.00982579886408,-0.021074205179,5.0,2.56,0.021074205179,0.0,2.56,1.01896864916,1.45861264049,0.459566476344,4.0,1.06131993291,2.77033610161,75
-1.0,56,0.0064313152838,-0.0179562244674,5.0,2.73333333333,0.0179562244674,0.0,2.73333333333,1.02774819596,1.65356315511,0.543868464598,3.0,1.18133634311,2.79476547957,75
0.0,57,0.00651480750213,-0.0190071299914,6.0,2.8,0.0190071299914,0.0,2.8,1.00681343179,1.68265331606,0.549477094952,2.0,1.28582010147,2.73686589504,75
0.0,58,0.00649186779078,-0.0176890496956,6.0,2.74666666667,0.0176890496956,0.0,2.74666666667,0.994288133252,1.59320375557,0.512597016724,6.0,1.16725699351,2.70279962311,75
0.0,59,0.00655063327298,-0.0188630561849,6.0,2.60526315789,0.0188630561849,0.0,2.60526315789,1.00997125093,1.57181168857,0.456080012135,4.0,1.17068296945,2.74552208268,76
0.0,60,0.00644674953584,-0.0176820276861,6.0,2.57333333333,0.0176820276861,0.0,2.57333333333,1.03352351812,1.55865649281,0.550397601548,5.0,1.17952909625,2.81095284924,75
0.0,61,0.00981733443152,-0.0234257016375,5.0,2.65333333333,0.0234257016375,0.0,2.65333333333,1.01415546343,1.60494501457,0.535079480654,3.0,1.13716997655,2.75703399786,75
0.0,62,0.00643789032297,-0.0190551956352,6.0,2.65333333333,0.0190551956352,0.0,2.65333333333,0.988400512526,1.52043978465,0.493501380136,3.0,1.20546901891,2.68693331726,75
0.0,63,0.00997998856109,-0.021944416297,5.0,2.61333333333,0.021944416297,0.0,2.61333333333,0.985963822099,1.52156210357,0.39257040288,2.0,1.09414603941,2.68039406287,75
0.0,64,0.00974109394169,-0.0204530020954,5.0,2.45333333333,0.0204530020954,0.0,2.45333333333,0.982163213442,1.43217898304,0.470846761529,2.0,0.997240637403,2.67022626814,75
0.0,65,0.00987891346992,-0.0227911129272,6.0,2.75,0.0227911129272,0.0,2.75,0.950931189358,1.67059741336,0.363813293332,2.0,1.36810472052,2.58811856603,76
0.0,66,0.00646104508866,-0.0176851604542,5.0,2.72,0.0176851604542,0.0,2.72,0.995067384631,1.68581592363,0.499669459747,4.0,1.27080027279,2.70490660427,75
0.0,67,0.00974350183953,-0.0217890970202,6.0,2.97297297297,0.0217890970202,0.0,2.97297297297,0.939969330533,1.84112976003,0.562008526488,4.0,1.25173364075,2.55990290627,74
-1.0,68,0.00989247269985,-0.0227218520763,6.0,2.54054054054,0.0227218520763,0.0,2.54054054054,0.951853079339,1.53288809241,0.523057584735,3.0,1.15301237879,2.59050562674,74
0.0,69,0.0064163399946,-0.0193549769384,6.0,2.96052631579,0.0193549769384,0.0,2.96052631579,0.915059940374,1.76697262603,0.588642974118,3.0,1.21872225446,2.49692491403,76
0.0,70,0.00972263670271,-0.0225457889635,7.0,2.87837837838,0.0225457889635,0.0,2.87837837838,0.918551111849,1.68098547053,0.443099187624,4.0,1.33510504398,2.5056573414,74
0.0,71,0.00642480088678,-0.0192855862582,6.0,3.16,0.0192855862582,0.0,3.16,0.903741093922,1.88008129739,0.557070791788,1.0,1.17802093926,2.46882195093,75
0.0,72,0.00641921674835,-0.0194935011509,5.0,3.01369863014,0.0194935011509,0.0,3.01369863014,0.936900509596,1.83557752506,0.537828185009,3.0,1.12862081776,2.55205906446,73
-1.0,73,0.00999454877573,-0.021878288555,7.0,3.04,0.021878288555,0.0,3.04,0.913394150515,1.86437229372,0.547390040695,3.0,1.41835585568,2.49276902421,75
0.0,74,0.0099784172886,-0.0226257895531,6.0,2.65333333333,0.0226257895531,0.0,2.65333333333,0.922287467888,1.64802293225,0.438657662314,3.0,1.064497795,2.51503688108,75
1.0,75,0.0099873106298,-0.021136338188,6.0,3.08,0.021136338188,0.0,3.08,0.89072886155,1.84290339541,0.561270051097,3.0,1.17484750784,2.43690517064,75
0.0,76,0.00639819378173,-0.0173497994616,5.0,3.0,0.0173497994616,0.0,3.0,0.909002259457,1.80595225932,0.677404670618,2.0,1.00664459137,2.48184506021,75
0.0,77,0.00642556262772,-0.0181541194364,7.0,3.18918918919,0.0181541194364,0.0,3.18918918919,0.849912124569,1.85020380912,0.589498961964,4.0,1.25929705483,2.33944126348,74
0.0,78,0.00987533127763,-0.0230787523514,6.0,2.93243243243,0.0230787523514,0.0,2.93243243243,0.885361284372,1.77390873819,0.673250443631,5.0,1.04404464388,2.42385993603,74
0.0,79,0.00968401700237,-0.0230968297418,5.0,2.97297297297,0.0230968297418,0.0,2.97297297297,0.88707858316,1.82281758356,0.487165016014,3.0,1.27314223928,2.42802600393,74
0.0,80,0.009785204514,-0.0206284673905,7.0,2.8,0.0206284673905,0.0,2.8,0.902849909991,1.65674172571,0.556784804309,3.0,1.22202018532,2.46662275656,75
0.0,81,0.00642091702836,-0.0176230104125,6.0,3.05263157895,0.0176230104125,0.0,3.05263157895,0.903914861572,1.82291976326,0.630186491948,2.0,1.27624796347,2.46925098959,76
1.0,82,0.00986970101063,-0.0222669782575,6.0,3.01351351351,0.0222669782575,0.0,3.01351351351,0.866100115597,1.85251626704,0.550172063572,4.0,1.09659476912,2.37762030492,74
1.0,83,0.00999805816962,-0.0224079994206,5.0,3.02702702703,0.0224079994206,0.0,3.02702702703,0.893192378805,1.85874831048,0.546872123687,5.0,1.13866888827,2.44291592934,74
0.0,84,0.00642563207645,-0.0193987743045,6.0,2.98648648649,0.0193987743045,0.0,2.98648648649,0.877093942665,1.80288430431,0.495059472774,3.0,1.30997465669,2.40390366402,74
1.0,85,0.00648551116315,-0.017829854529,6.0,2.97368421053,0.017829854529,0.0,2.97368421053,0.866104499802,1.80232177623,0.45370749317,3.0,1.14677676682,2.37763072892,76
1.0,86,0.00653624261594,-0.0181863493838,6.0,2.98684210526,0.0181863493838,0.0,2.98684210526,0.8710117213,1.83309172677,0.547596960902,3.0,1.19751300457,2.38932696409,76
0.0,87,0.00654816135993,-0.0197031659737,6.0,2.94594594595,0.0197031659737,0.0,2.94594594595,0.877136418595,1.78298675882,0.64825906603,4.0,1.32432432432,2.40400577423,74
0.0,88,0.00649100022354,-0.0184386885872,6.0,2.93333333333,0.0184386885872,0.0,2.93333333333,0.841749327875,1.6679226232,0.555850035112,4.0,1.28927197372,2.32042260838,75
1.0,89,0.00995820119933,-0.0237661650265,6.0,3.02666666667,0.0237661650265,0.0,3.02666666667,0.890659474512,1.8516286242,0.599108420482,4.0,1.15439257717,2.43673608687,75
1.0,90,0.00643758687123,-0.0176561758526,5.0,3.21052631579,0.0176561758526,0.0,3.21052631579,0.862282676404,1.99992869331,0.61864427888,3.0,1.13920320115,2.3685611863,76
1.0,91,0.00995402678817,-0.0228311091844,6.0,3.2,0.0228311091844,0.0,3.2,0.840089112506,1.90860273543,0.643017296677,3.0,1.17756811551,2.31657340325,75
-1.0,92,0.00983278129386,-0.0213040820372,6.0,3.0,0.0213040820372,0.0,3.0,0.86048752211,1.80178715738,0.646101350331,2.0,1.28399713732,2.36431306767,74
1.0,93,0.00989358714454,-0.0213627668483,6.0,3.25333333333,0.0213627668483,0.0,3.25333333333,0.840798294563,1.94961301827,0.620179361727,4.0,1.16725699351,2.31821685822,75
1.0,94,0.00643908972608,-0.0185498139459,6.0,3.2027027027,0.0185498139459,0.0,3.2027027027,0.846863815266,1.95052540259,0.597163199012,2.0,1.12681960629,2.33232078115,74
1.0,95,0.00998534696338,-0.0224152894342,6.0,3.33333333333,0.0224152894342,0.0,3.33333333333,0.816677691582,1.96086912086,0.628968278292,3.0,1.28927197372,2.26296905353,75
1.0,96,0.00643046341216,-0.0185347128475,6.0,3.22972972973,0.0185347128475,0.0,3.22972972973,0.821930733803,1.96613761782,0.605147282279,4.0,1.30017979315,2.27488780295,74
1.0,97,0.00642620718453,-0.0187655818521,6.0,3.31081081081,0.0187655818521,0.0,3.31081081081,0.813205668571,1.97873024761,0.599544557702,5.0,1.12617117027,2.25512559711,74
1.0,98,0.00975411764004,-0.0207254755107,6.0,3.45945945946,0.0207254755107,0.0,3.45945945946,0.800977406701,2.13342867934,0.551705600948,3.0,1.08040519412,2.22771725051,74
-1.0,99,0.00995600927573,-0.0225482216742,8.0,3.37837837838,0.0225482216742,0.0,3.37837837838,0.784161725127,1.99081181281,0.546767967771,4.0,1.31213363178,2.19056987118,74
1.0,100,0.00983322347456,-0.0218317996023,6.0,3.09333333333,0.0218317996023,0.0,3.09333333333,0.795031692357,1.87167792271,0.581217079102,4.0,1.06048207067,2.21451117877,75
1.0,101,0.00975706787935,-0.0221704077616,6.0,3.2027027027,0.0221704077616,0.0,3.2027027027,0.786231076477,1.94737183784,0.642434896482,4.0,1.19661380039,2.19510762338,74
0.0,102,0.00987952963809,-0.0201102136812,6.0,3.22666666667,0.0201102136812,0.0,3.22666666667,0.779114478893,1.94221855912,0.628456693724,5.0,1.16130195136,2.17954138081,75
0.0,103,0.00983003705172,-0.0216498193953,6.0,3.09459459459,0.0216498193953,0.0,3.09459459459,0.827372895199,1.98517148644,0.688440617171,2.0,1.20996893995,2.28730185854,74
1.0,104,0.00646528134214,-0.0173284424982,6.0,3.61333333333,0.0173284424982,0.0,3.61333333333,0.752244289283,2.20524263183,0.677091795523,3.0,1.13011307202,2.12175651254,75
1.0,105,0.00641397372386,-0.0179217526546,6.0,3.29333333333,0.0179217526546,0.0,3.29333333333,0.776402924526,2.00175469953,0.696458907868,3.0,1.21954454158,2.17363944119,75
1.0,106,0.00975818745879,-0.0231235352835,7.0,3.37837837838,0.0231235352835,0.0,3.37837837838,0.763542199331,2.00193525545,0.624262657492,4.0,1.18210420155,2.14586385161,74
0.0,107,0.00980414588617,-0.0209316775178,8.0,3.24324324324,0.0209316775178,0.0,3.24324324324,0.768030966178,1.90406796607,0.583125840623,4.0,1.54054054054,2.15551778505,74
0.0,108,0.00991455035247,-0.0212910222458,6.0,3.24324324324,0.0212910222458,0.0,3.24324324324,0.758685056693,1.96892633749,0.638931508142,4.0,1.12479200252,2.1354663563,74
1.0,109,0.00977236037751,-0.0228940963008,6.0,3.24,0.0228940963008,0.0,3.24,0.748356834919,1.92349203047,0.589173772633,3.0,1.22027319346,2.11352429249,75
1.0,110,0.00646273420947,-0.0191569255421,7.0,3.37333333333,0.0191569255421,0.0,3.37333333333,0.761084964477,2.04315084155,0.59759034545,4.0,1.40260075891,2.14059743323,75
1.0,111,0.00995298230026,-0.022205414895,6.0,3.45945945946,0.022205414895,0.0,3.45945945946,0.746505362626,2.07376937235,0.62907863825,1.0,1.19897691961,2.10961478111,74
0.0,112,0.00997883653262,-0.021626488972,6.0,3.38157894737,0.021626488972,0.0,3.38157894737,0.738272743228,2.00285089622,0.648930019882,3.0,1.44155531196,2.09231842041,76
0.0,113,0.0099201494096,-0.0219991129925,6.0,3.31081081081,0.0219991129925,0.0,3.31081081081,0.757753380948,1.99462754582,0.6371602754,2.0,1.20724922611,2.13347772062,74
0.0,114,0.00976073094844,-0.0220393045261,6.0,3.13333333333,0.0220393045261,0.0,3.13333333333,0.713930597366,1.92943375482,0.562604869153,4.0,1.32999582288,2.04200179211,75
1.0,115,0.00644462411435,-0.0166158458073,6.0,3.26666666667,0.0166158458073,0.0,3.26666666667,0.715977657769,1.95269076101,0.632982956706,3.0,1.1352924244,2.0461861745,75
1.0,116,0.00989379963714,-0.021812491254,6.0,3.45333333333,0.021812491254,0.0,3.45333333333,0.704223740998,2.08433080943,0.616856424169,4.0,1.08680980652,2.02227626532,75
1.0,117,0.00644407809857,-0.0175126832421,7.0,3.44736842105,0.0175126832421,0.0,3.44736842105,0.705945211534,2.08588675497,0.64807626092,3.0,1.11679448284,2.02576055251,76
0.0,118,0.00998140168675,-0.0239275071095,6.0,3.43421052632,0.0239275071095,0.0,3.43421052632,0.700149921735,1.98362362653,0.610344684197,3.0,1.22834426766,2.0140546354,76
0.0,119,0.0064060075769,-0.0183981567923,6.0,3.33783783784,0.0183981567923,0.0,3.33783783784,0.716298908561,2.00223390634,0.665939987643,4.0,1.31803526003,2.04684361903,74
0.0,120,0.00978688052489,-0.0218298161458,6.0,3.25333333333,0.0218298161458,0.0,3.25333333333,0.735064566882,2.02365211508,0.574565757065,2.0,1.26589450148,2.08561664992,75
1.0,121,0.00993572506449,-0.0203358251444,6.0,3.30666666667,0.0203358251444,0.0,3.30666666667,0.712958712035,2.04255333165,0.675684061732,4.0,1.09512049058,2.04001816461,75
0.0,122,0.00983344136799,-0.0237540246223,5.0,3.21333333333,0.0237540246223,0.0,3.21333333333,0.717871273198,1.94416450676,0.566392832799,1.0,1.20325484509,2.05006453511,75
1.0,123,0.00646525576075,-0.0180585714547,6.0,3.17333333333,0.0180585714547,0.0,3.17333333333,0.708572345362,1.90763578428,0.561028284552,2.0,1.22608681947,2.03108949344,75
1.0,124,0.00973936805597,-0.0209773693183,7.0,3.61333333333,0.0209773693183,0.0,3.61333333333,0.715871867751,2.16529676803,0.699468617098,3.0,1.17635973334,2.04596971988,75
1.0,125,0.00998503899199,-0.0208594931045,6.0,3.38666666667,0.0208594931045,0.0,3.38666666667,0.687487592821,2.08864467645,0.653488567777,2.0,1.30530541339,1.98871279511,75
1.0,126,0.00988722741581,-0.0224091380968,6.0,3.13513513514,0.0224091380968,0.0,3.13513513514,0.730855965533,1.90132524109,0.6850027137,1.0,1.00437319871,2.07685756555,74
0.0,127,0.00664254263175,-0.0214505306963,6.0,3.25675675676,0.0214505306963,0.0,3.25675675676,0.687707515292,2.02568868209,0.55615093818,3.0,1.20876093372,1.98915020584,74
1.0,128,0.00652467291518,-0.0193720176066,6.0,3.47297297297,0.0193720176066,0.0,3.47297297297,0.683247107328,2.13235141798,0.669585238059,3.0,1.05552565325,1.98029754235,74
1.0,129,0.00964493292221,-0.0222659734309,7.0,3.49333333333,0.0222659734309,0.0,3.49333333333,0.674739598206,2.10775192037,0.690516728698,1.0,1.19301671777,1.96352160484,75
1.0,130,0.00990065734627,-0.0226972421708,6.0,3.48,0.0226972421708,0.0,3.48,0.691727977226,2.12771072912,0.707352624893,4.0,1.13560556533,1.99716360652,75
1.0,131,0.0098900895273,-0.0203152098435,6.0,3.38666666667,0.0203152098435,0.0,3.38666666667,0.687250355935,2.01547712108,0.673552237166,4.0,1.25319148133,1.98824105504,75
0.0,132,0.00989359502567,-0.0201276849253,6.0,3.24,0.0201276849253,0.0,3.24,0.695266552261,1.95182109736,0.617279889764,4.0,1.15285153713,2.00424323831,75
0.0,133,0.00646210179404,-0.0188326057981,7.0,3.41891891892,0.0188326057981,0.0,3.41891891892,0.711527176656,2.14966802574,0.65240536561,6.0,1.38531640211,2.03709989573,74
0.0,134,0.00655189699344,-0.0202077569577,6.0,3.38666666667,0.0202077569577,0.0,3.38666666667,0.706290325461,2.09864584775,0.677115468806,5.0,1.36521874519,2.02645979134,75
0.0,135,0.00998574814404,-0.0214133077435,7.0,3.33333333333,0.0214133077435,0.0,3.33333333333,0.718362006229,2.01971779177,0.643834811163,4.0,1.30979218029,2.05107081639,75
0.0,136,0.00643165439415,-0.0165613831901,6.0,3.51351351351,0.0165613831901,0.0,3.51351351351,0.693674378607,2.19739656849,0.648008525106,6.0,1.30739314837,2.00105467408,74
1.0,137,0.00982652039458,-0.022135668056,6.0,3.36,0.022135668056,0.0,3.36,0.724867836683,2.11413329365,0.664714756036,2.0,1.28208164067,2.06445823629,75
0.0,138,0.00641422376397,-0.0179992472237,6.0,3.33333333333,0.0179992472237,0.0,3.33333333333,0.70024666506,1.95992839643,0.567503298146,3.0,1.22565175406,2.01424949117,75
1.0,139,0.00990444734542,-0.0245027536088,6.0,3.28,0.0245027536088,0.0,3.28,0.706235313058,2.03215519139,0.736886969361,4.0,1.19510111148,2.02634831399,75
0.0,140,0.00651192661409,-0.0189628881479,6.0,3.30666666667,0.0189628881479,0.0,3.30666666667,0.671843465001,2.032443241,0.569565679238,2.0,1.18853785056,1.95784321139,75
1.0,141,0.00979428137286,-0.0220380962859,6.0,3.34246575342,0.0220380962859,0.0,3.34246575342,0.68373784927,2.02104531688,0.646202348733,4.0,1.16123668233,1.9812695959,73
-1.0,142,0.00641011587378,-0.0191979085925,7.0,3.45333333333,0.0191979085925,0.0,3.45333333333,0.693271947403,2.08081596374,0.608325059976,3.0,1.3093849277,2.00024954925,75
1.0,143,0.00967070636733,-0.0218533122919,6.0,3.44594594595,0.0218533122919,0.0,3.44594594595,0.701318063905,2.13076769411,0.634480735913,7.0,1.17567567568,2.01640871223,74
0.0,144,0.00994028231044,-0.0225113774278,6.0,3.14473684211,0.0225113774278,0.0,3.14473684211,0.718596660028,1.94359738748,0.691564612867,3.0,1.13211431644,2.05155216442,76
1.0,145,0.00681663061241,-0.0174301289412,6.0,3.7027027027,0.0174301289412,0.0,3.7027027027,0.690086828313,2.32943214223,0.649524561717,5.0,1.32266857332,1.99388865172,74
1.0,146,0.00981767168896,-0.0218275494806,6.0,3.58108108108,0.0218275494806,0.0,3.58108108108,0.708843223729,2.23271000408,0.700064958344,2.0,1.15087225154,2.03163974617,74
