MeanKL_Before,5Max_TrueReturn,3Avg_TrueReturn,Iteration,StdReturn,VisitationMax,ExplainedVariance,3Std_TrueReturn,Perplexity,5Deterministic_TrueReturn,MaxReturn,4Avg_TrueReturn,5Std_TrueReturn,4Std_TrueReturn,all_lat_StdAvgReturn,VisitationDifferents,1Max_TrueReturn,0Avg_TrueReturn,latent_reg_LossAfter,5Avg_TrueReturn,dLoss,AvgPath_Grid_CountBonus,VisitationOverlap,0Deterministic_TrueReturn,latent_reg_dLoss,3Max_TrueReturn,latent_regLowerB_MI_5first,2Deterministic_TrueReturn,2Std_TrueReturn,MinReturn,latent_reg_LossBefore,2Max_TrueReturn,0Max_TrueReturn,4Max_TrueReturn,AverageReturn,VisitationMin,LossAfter,MinPolicyStd,AvgPathGridBonus,latent_regLowerB_MI_5last,1Std_TrueReturn,all_lat_MaxAvgReturn,4Deterministic_TrueReturn,1Avg_TrueReturn,AvgPath_Grid_DistBonus,MaxPolicyStd,Entropy,NumTrajs,AverageDiscountedReturn,MeanKL,1Deterministic_TrueReturn,0Std_TrueReturn,AveragePolicyStd,2Avg_TrueReturn,AvgPath_Grid_EntropyBonus,AvgPath_SurviBonus,TrueAverageReturn,all_lat_MinAvgReturn,latent_regLowerB_MI,3Deterministic_TrueReturn
0.0,798.80997741,109.631133608,10,150.253842826,5593.0,0.249462793358,167.988984926,85154.6500425,65.6097264692,908.017954967,92.4898840234,138.764788314,141.262158769,20.837190347,845,926.16912233,82.0699246393,0.839356346835079,92.2315538689,0.0280767166408,10.0165938029,199436,229.920182545,0.120801395047,822.210734183,0.13576955719,6.62554445325,144.705872339,-1.44240670499,0.96015774188248,751.217721181,573.996468158,773.705358119,97.1326051158,0.0,-0.0280767166408,0.99938023422,-8.30234150457,0.986222279236,195.299422266,146.333817547,58.5849117949,146.333817547,522.601081696,1.00101150359,11.3522242946,463,28.2745612913,0.0064149662111,191.948519986,112.939087598,1.00008960131,110.638763612,-166.046830091,115.028077754,105.43494662,82.0699246393,0.952403062393,26.4982458832
0.0,1667.82196933,162.671833027,11,254.003339745,5147.0,0.257928090401,299.73034652,85162.9911563,116.854439196,1656.35963445,122.644602376,253.975565448,210.938898372,52.7177160782,1121,1564.4070245,75.4264193952,0.8189313409438546,123.053721524,0.0273246311323,12.3215619755,277125,27.8914719522,0.111651489395,1640.83116108,0.086421359336,187.827841083,130.719173221,-0.591280641947,0.9305828303386225,628.99218014,1471.17477588,1191.16731645,126.050625044,0.0,-0.0273246311323,0.999344295978,-8.32449985368,0.993230407176,366.982496001,237.623077929,35.9244799932,237.623077929,666.487666412,1.00110632577,11.3523222423,426,29.1927836689,0.00642252271172,11.5610910941,178.242280859,1.00010186382,95.7334004901,-166.489997074,122.157276995,134.375124898,75.4264193952,0.972828068284,30.164642101
0.0,596.625024713,116.177431488,12,169.871074911,5872.0,0.195420716966,165.204120716,85142.5922093,38.4984105665,1249.82515648,97.9355106036,123.348237226,140.484977123,42.330480449,841,1257.4271154,56.8071003919,0.8476823090883864,80.8770230309,0.0332040820856,9.88009354924,219742,38.996069323,0.112162436024,854.222906495,0.158647340005,52.3300005753,145.603433662,-0.910166020284,0.9598447451124046,938.43470544,308.388875129,728.005948707,98.589887418,0.0,-0.0332040820856,0.999360172218,-8.31089447948,1.02879072383,282.228665296,192.55333206,192.832650063,192.55333206,530.460947988,1.00109552335,11.3520826854,471,28.334257548,0.00993016175284,92.6879007923,68.8283520338,1.00007192119,98.9986968078,-166.21788959,115.447983015,106.900781897,56.8071003919,0.94407710014,82.9807045844
0.0,674.300744258,95.0874072334,13,163.230847742,5231.0,0.173368166898,186.20108194,85122.4325973,7.70985889799,1434.84637757,111.10945752,133.126429487,169.725658387,23.3971983835,810,594.590810159,64.852597591,0.8406437839977965,105.995575571,0.0369688402649,10.0346265744,199076,38.1489370796,0.114409232896,1447.15876959,0.146400182213,8.09430714048,219.749870455,-1.88946245099,0.9550530168942462,1284.12723448,396.316932933,1104.12449095,98.3189923715,0.0,-0.0369688402649,0.999451609387,-8.72543771693,1.04005386058,146.352752205,142.610325667,45.0705906376,142.610325667,526.094394826,1.00101808587,11.3518458826,439,28.3404880871,0.00992414267133,27.6562064069,92.1388335974,1.00004231949,116.293583464,-174.508754339,119.116173121,107.044430088,64.852597591,0.95111562523,15.3697155014
0.0,783.492659979,120.317242166,14,174.204057006,5534.0,0.208292192479,156.874529486,85067.2507813,49.8630887787,1778.47429029,112.34466916,112.794604884,159.759959342,46.4302221522,885,1794.05461275,60.4864885255,0.8183082008807865,76.5962001648,0.0343134587497,10.2755275405,231602,18.5570978835,0.107678109733,678.809980255,0.16439577027,15.5053760809,184.260943639,-1.23364384918,0.9259863106141115,1439.79734989,397.203410856,899.184827227,101.145221276,0.0,-0.0343134587497,0.999477025099,-8.4040668905,1.05478149805,272.683663158,202.959149651,31.3741213541,202.959149651,542.955818332,1.00087908594,11.3511974083,458,28.7769799093,0.00994913566621,190.051496261,81.1109932434,0.999961241826,85.2094608531,-168.08133781,116.268558952,109.549288167,60.4864885255,0.973451208347,22.0535639215
0.0,1074.02376214,93.5156939306,15,214.132687219,4736.0,0.172705648036,112.541074265,85175.3355226,142.231397529,2393.4991529,144.455917809,155.083486785,184.124282361,26.2579868916,941,1209.33072692,109.29083836,0.8330435250789893,110.515121358,0.0282594330551,11.8755969769,267327,46.902887092,0.130260033351,578.054181144,0.207815372319,7.7596905,330.937784752,-1.04655398491,0.9633035584295524,2401.88293371,882.903412344,949.056322334,121.869442455,0.0,-0.0282594330551,0.999466047982,-9.28710672268,1.04238602559,237.681507,165.579872137,43.5245757707,152.905959016,654.027688863,1.00095755241,11.3524671817,410,31.6506228948,0.00643614871025,26.4002761827,172.494641286,1.0001199707,165.579872137,-185.742134454,130.626829268,131.156549178,93.5156939306,0.958715884149,121.701704442
0.0,1177.95627659,122.301264708,16,192.26502432,4950.0,0.249159449555,196.394643636,85169.9484104,15.9210096458,1379.72428003,142.842003594,188.62935013,219.63340264,16.9290389289,932,1068.64416859,94.0499651382,0.828416549664473,114.415967529,0.029555934743,11.3501286669,256011,40.0345081843,0.121842741396,1057.18194162,0.162417261551,138.149319228,212.770749175,-0.751392062622,0.9502592910608072,1392.08265611,853.185284979,1366.96037372,113.33704028,0.0,-0.029555934743,0.999462730467,-8.64955695637,1.05456656878,194.406748846,142.842003594,141.767633862,142.215903925,601.210968451,1.00088125534,11.3524039324,430,30.3792792544,0.00643192815696,86.8994404461,145.274165203,1.00011205294,115.86111402,-172.991139127,122.258139535,121.986597236,94.0499651382,0.963342859564,85.0368789105
0.0,1146.08733278,117.706222979,17,196.136486393,5298.0,0.271603102378,141.608205615,85168.8080787,23.8873314906,1748.97605968,120.025695231,236.695870761,159.512124788,26.9757845616,969,1758.99856165,109.931164405,0.8514357349032969,155.701291238,0.0357413630755,11.733170091,235995,59.0907640413,0.0998711091685,543.014139507,0.177428496748,5.46680699578,129.952257732,-1.25637021245,0.9513068440718448,721.828010202,1171.94998576,1055.59154612,119.18847411,0.0,-0.0357413630755,0.999471986663,-9.00355033467,0.961460581858,273.462954616,171.104024636,157.910935742,171.104024636,628.385815569,1.00094729322,11.3523905434,425,31.9494158437,0.00999866001411,264.547753463,202.79393515,1.00011038952,92.7166365948,-180.071006693,125.757647059,128.192024444,92.7166365948,0.940323674325,151.704666577
0.0,798.135694724,99.837057255,18,194.315822379,5719.0,0.267851943837,174.440947548,85195.0637556,51.2902607141,1856.39060485,131.206277264,146.818567723,244.946352518,33.5848062836,833,1711.56594886,73.1405897339,0.8105293115274441,98.3521887579,0.0286651072731,10.4400990425,213495,88.1015265619,0.104065820813,967.600027975,0.167458525792,6.9426996684,158.13778007,-0.832033782639,0.9145951323403875,814.043031353,432.305588447,1870.3604836,103.888919104,0.0,-0.0286651072731,0.999572966565,-8.66861174406,1.09738904768,288.347340753,177.954917053,25.4326480753,177.954917053,555.081700578,1.00100830549,11.352698774,437,28.4353866868,0.00640809806371,13.8742405267,88.7131314605,1.00014891211,97.4941458961,-173.372234881,119.441647597,112.557530848,73.1405897339,0.981230097701,25.878501499
0.0,766.744108034,212.58087472,19,229.661708666,4915.0,0.268790669347,317.52928471,85259.8058502,59.752130341,2342.27948805,107.309168261,150.618608924,148.34631309,52.5705891493,989,2351.0985438,89.4155551219,0.8013322690189671,106.230765165,0.028300282398,12.3955233049,222211,71.6654268483,0.0926145100422,1584.65527751,0.126309159247,6.55810680874,184.373558634,-1.35880569548,0.8939467790611394,1142.11696349,614.807031519,805.102390241,128.710561555,0.0,-0.028300282398,0.999745338762,-9.07445066611,1.08407149614,347.714572598,214.501910285,74.062894656,214.501910285,681.190203287,1.0010182718,11.3534584132,412,31.5598539634,0.00645527997602,514.039398112,136.605125261,1.00024388692,108.440037899,-181.489013322,129.300970874,137.785012221,89.4155551219,0.990427140209,40.6810973304
0.0,1096.73509813,159.760364055,20,191.035474007,5463.0,0.209971221894,262.616539909,85261.92288,36.8038952614,1573.70971315,161.281250767,179.585380309,254.106276764,34.8248012989,917,750.30039332,58.0997416944,0.8239439856607546,108.563052518,0.0344590232784,11.2666245808,218868,151.404000327,0.100737179361,1416.57527399,0.226278612125,34.0966215798,131.557469421,-1.73333598613,0.9246811650215766,547.032503962,409.69993015,1584.75123165,113.80789863,0.0,-0.0344590232784,0.999744640699,-8.77881642598,1.03278247526,164.872697104,161.281250767,849.228404663,128.661691906,605.495813021,1.00100162345,11.3534832432,425,31.3348367169,0.00996960769125,12.9707814116,77.1878030651,1.00024699662,126.307365406,-175.57632852,125.76,122.586715056,58.0997416944,0.967815423567,59.6255790125
0.0,1776.10873502,105.239911262,21,235.518631155,5265.0,0.234627027679,169.296620262,85195.5064867,14.69086589,1761.4426927,128.464273312,225.94540779,294.949392579,43.1501329611,1070,911.790791412,65.9135950102,0.7893202976733551,115.038075701,0.0353048980919,11.8450505617,301598,38.2663787965,0.125388955705,914.306838242,0.168712967585,546.816806782,333.892444037,-1.89248904,0.9147092533785901,1658.45312918,920.515877033,1668.58740828,121.173167468,0.0,-0.0353048980919,0.999454758468,-8.55907279725,1.09217185031,204.094351627,201.461475835,33.9825339317,163.444676075,644.267233988,1.00096535582,11.3527039707,437,29.1340049419,0.00990042267115,269.751026762,123.945582481,1.00014959462,201.461475835,-171.181455945,122.995423341,129.732240265,65.9135950102,1.00243911155,60.3343454569
0.0,586.302761699,182.594166089,22,226.916973652,4302.0,0.190471823374,311.957758714,85232.0681931,178.988182159,1962.58080854,166.406988356,136.194600369,243.441092447,44.7683542322,976,1551.72380637,86.2859218591,0.83274693780409,126.496163859,0.0353218913602,13.4951998402,251657,5.11117643197,0.140765671286,1972.4259049,0.151788394197,7.40636181628,170.363327847,-0.753294571372,0.9735126090898827,957.214160825,611.70156723,1368.99704051,139.065474699,0.0,-0.0353218913602,0.999546560527,-9.83370249544,1.09327545195,288.554184416,218.426929,41.7536936552,218.426929,732.922139942,1.00103130189,11.3531330292,376,33.9293175869,0.00990988399806,9.87636486518,113.374295341,1.00020323347,112.470898904,-196.674049909,139.853723404,148.899177194,86.2859218591,0.959012471424,36.2846127657
0.0,747.822014706,150.725244836,23,247.794689636,5500.0,0.284392634636,252.343144571,85240.0320153,91.7538000244,2140.61694824,236.707976452,116.608163496,429.113851991,57.1080361171,1031,862.926475883,72.8449512745,0.8221684227358498,85.3355859478,0.0349108421228,12.2899706641,246222,50.3331940501,0.108459382468,1410.48908925,0.179823504527,151.392673406,160.243434787,-0.977270185318,0.9306278052041227,1052.24504453,899.15690834,2150.07089372,126.879370915,0.0,-0.0349108421228,0.999636884299,-8.79082115018,1.00880040818,219.400719827,236.707976452,1200.80883151,165.893001541,669.534658285,1.00103778778,11.3532264618,415,30.0114067042,0.00988982543745,103.101635375,142.326799491,1.00021491722,93.8220204266,-175.816423004,127.192771084,135.670192066,72.8449512745,0.969590986492,13.5850827654
0.0,1279.46610446,210.70858661,24,232.788552904,5255.0,0.247394966798,427.200324401,85227.6548272,116.556249117,2014.74634795,149.955514414,212.841139549,218.357841183,43.3794163517,936,878.309287599,64.5891298871,0.835446099084089,126.66074227,0.0276704588974,11.8541756338,223433,81.3938519421,0.145385530803,2023.77658774,0.16050254452,14.1385136749,210.388136471,-0.620064952159,0.9808316298871884,946.710416887,532.392457746,1091.79814571,126.962659996,0.0,-0.0276704588974,0.999545839292,-8.87235239897,1.09026200454,182.962880304,210.70858661,19.245183366,153.523922597,669.047734566,1.00108131448,11.3530812473,423,31.5817921932,0.00640715813117,24.2892720456,97.2672731133,1.00019675685,154.508843871,-177.447047979,127.891252955,135.835012395,64.5891298871,0.956313310144,76.7627148566
0.0,1262.8615882,186.967710761,25,212.797922791,4939.0,0.137269932055,236.89571041,85250.7903532,156.570794428,1613.46976129,164.199211879,238.602753966,202.593030654,18.5245325012,1013,977.231475414,138.52531655,0.8422387548550827,158.43440157,0.0349934915179,13.9033369949,245872,30.8556844015,0.117892990914,1201.44813861,0.153186605716,237.449018941,158.176664446,-1.32584449741,0.9601317457695281,613.955065553,1620.94548133,1120.17523241,144.329024165,0.0,-0.0349934915179,0.999621644707,-10.22856252,1.01779361432,191.359691563,186.967710761,294.379767867,150.098648414,776.111258421,1.00113566541,11.3533526661,369,34.9293621114,0.00988708982015,25.6162212952,242.575326877,1.00023074894,129.584338263,-204.571250401,145.10298103,154.557586685,129.584338263,0.949520654373,14.2580215816
0.0,692.867243969,166.734103548,26,198.85193115,5102.0,0.23704658158,251.829190734,85271.6258909,9.31461961048,1102.70624096,183.334503995,147.407843879,218.848666133,29.8256076276,929,1104.56982643,103.894468146,0.8393545278210608,106.219684752,0.0354581150853,12.7073995069,236217,32.0615555103,0.0960290389882,1117.89540184,0.15342896841,584.334192004,166.157938781,-0.779609356679,0.9353835668092818,746.504536294,843.84190611,842.401845175,131.647622772,0.0,-0.0354581150853,0.999749511831,-9.55290609073,1.00600877703,214.613544775,183.334503995,15.8693486532,152.025576767,704.814113373,1.00135019557,11.3535970391,393,32.9075949557,0.0099781656159,5.28793267107,167.490027761,1.00026128185,127.53054003,-191.058121815,135.017811705,141.200528863,103.894468146,0.952404881407,10.9762790601
0.0,936.369370227,161.60000574,27,239.945558914,5190.0,0.197699020836,209.708414724,85269.1598617,46.447887318,2397.60366047,160.004512019,171.618024887,233.662654968,36.0825353604,958,1383.04534395,91.8365307389,0.8412684291472475,107.793555444,0.0283294066869,13.1071484063,273641,447.022751346,0.0941583759481,1029.87575913,0.213318902152,40.0981848108,299.254403989,-0.876858220894,0.9354268050953733,2404.73722493,938.217813024,1123.22604556,136.467529716,0.0,-0.0283294066869,0.999730307783,-9.4253507588,1.0262850635,302.494491286,200.30029732,101.74710981,200.30029732,721.181093934,1.00132194179,11.353568119,383,32.7344753601,0.00640923438682,5.7345980329,158.825955358,1.00025765879,136.990825976,-188.507015176,138.114882507,145.892880475,91.8365307389,0.950490980081,76.4295964749
0.0,1025.52091869,184.180643648,28,201.031446159,4708.0,0.208038555225,208.793128478,85248.2913105,43.0062757842,1380.0351444,154.096839001,196.615470705,231.641773734,38.0208039673,828,931.202868471,82.9431681278,0.8484731952994887,129.554365264,0.0336543051392,13.2881419191,177271,263.179458576,0.0919281912489,984.320709584,0.174181851383,39.9107674712,160.896920264,-1.00036772383,0.940401386548424,780.31620285,819.445506933,1391.69296665,140.319885736,0.0,-0.0336543051392,0.999317314561,-10.5750526126,0.990836783633,233.108941689,197.79898181,19.8024521259,197.79898181,751.331636868,1.00140151815,11.3533233517,363,34.1806250153,0.0099264033958,245.104267081,131.11396881,1.0002271192,131.079025271,-211.501052252,150.159779614,150.894938349,82.9431681278,0.943286213929,473.38185746
0.0,1351.37950077,99.5347957611,29,225.873613827,4649.0,0.241127825178,136.927727574,85252.1951198,25.5154593756,1680.18106143,172.549954292,225.322582225,240.021314832,57.3757124491,964,1687.61294326,78.5140715365,0.8634353295778119,158.576399431,0.0348823088611,13.2114107655,226959,97.2150924872,0.111604504412,571.613738255,0.150353573315,50.7492429064,200.111807331,-0.72585926689,0.9750398339898709,1093.78498694,763.070409965,1375.56226622,137.063464087,0.0,-0.0348823088611,0.999359509377,-9.50802105663,1.00363271557,335.936417297,253.798050548,200.503788996,253.798050548,727.219715503,1.00136966386,11.353369144,382,32.8542371466,0.00996167954135,630.634301709,142.039905232,1.00023283614,122.14935401,-190.160421133,138.22513089,146.571485144,78.5140715365,0.92832407965,27.5405524574
0.0,888.885934367,221.754528036,30,218.593880271,5082.0,0.235219304205,302.477197118,85247.3108351,12.8325011737,1309.89381809,167.713654448,172.613930955,231.063041238,59.1163030676,941,1270.52382511,59.9580400171,0.882487847970314,128.076195422,0.0345148724073,12.658673431,211923,103.993678622,0.117515874807,1320.20102038,0.1256449191,40.981230509,115.338774627,-1.22342039338,1.0000037227769993,446.204477403,566.901412363,1149.24461685,134.866900461,0.0,-0.0345148724073,0.999380793708,-9.30349080523,0.954933582493,294.826345709,221.754528036,586.821228795,209.022157473,711.549193776,1.00117801347,11.3533118502,399,33.4404210394,0.00997052756026,55.6158277716,87.8221643518,1.00022566627,90.6632707411,-186.069816105,134.807017544,144.170391267,59.9580400171,0.909271561258,49.7513799096
0.0,1243.05131899,216.29157395,31,248.932963703,4734.0,0.24286563249,347.17533172,85246.9749333,108.676965174,1757.21416878,217.492167712,200.076991822,343.628092351,50.9568148429,1016,1040.61552128,88.3242486847,0.8603465273107679,123.655479521,0.0346591552001,13.5748207704,234423,18.9132368725,0.106318794048,1572.75906666,0.203287749619,7.28832378403,144.504420935,-1.0844453757,0.9666653213592263,800.828720675,1241.03701322,1768.94989193,146.060146451,0.0,-0.0346591552001,0.999378685197,-9.7616335523,1.0133055124,209.29036056,217.492167712,68.9936401454,186.913696131,769.518127773,1.00117706393,11.3533079099,387,33.6365074903,0.00987971332039,2.78520863475,174.584467823,1.00022517373,115.903038887,-195.232671046,141.953488372,155.821780004,88.3242486847,0.931412881917,163.100036414
0.0,1203.12635514,215.637790566,32,253.517111375,4487.0,0.269290755779,376.494974575,85298.0945594,15.1023893893,2028.03883312,115.248509885,218.037311975,140.560227033,51.8751519239,1006,1669.39746834,94.8983772401,0.8447803886677131,137.960275998,0.033919470018,14.5453572784,326005,288.681059493,0.116690260504,2045.09314121,0.248564427314,151.654484244,209.639345182,-0.70107812158,0.9614706491715331,1219.48598048,745.223298021,724.033036225,152.117782096,0.0,-0.033919470018,0.99933779608,-10.1763303991,0.985533079038,312.495136134,239.494564703,702.490302191,239.494564703,800.754262711,1.00136168086,11.3539073951,356,34.3523729102,0.0098915382879,26.5840801605,129.795746358,1.0003001484,157.818541616,-203.526607983,148.415730337,162.294112495,94.8983772401,0.94697902056,63.7215736447
